Subject,Run,Trial,Onset,True_Class,Artifact,C5_Theta_Baseline_R2,C5_Theta_MI_R2,C3_Theta_Baseline_R2,C3_Theta_MI_R2,C1_Theta_Baseline_R2,C1_Theta_MI_R2,Cz_Theta_Baseline_R2,Cz_Theta_MI_R2,C2_Theta_Baseline_R2,C2_Theta_MI_R2,C4_Theta_Baseline_R2,C4_Theta_MI_R2,C6_Theta_Baseline_R2,C6_Theta_MI_R2,Central_Theta_Baseline_R2,Central_Theta_MI_R2,Central_Theta_Change_R2,C5_Alpha_Mu_Baseline_R2,C5_Alpha_Mu_MI_R2,C3_Alpha_Mu_Baseline_R2,C3_Alpha_Mu_MI_R2,C1_Alpha_Mu_Baseline_R2,C1_Alpha_Mu_MI_R2,Cz_Alpha_Mu_Baseline_R2,Cz_Alpha_Mu_MI_R2,C2_Alpha_Mu_Baseline_R2,C2_Alpha_Mu_MI_R2,C4_Alpha_Mu_Baseline_R2,C4_Alpha_Mu_MI_R2,C6_Alpha_Mu_Baseline_R2,C6_Alpha_Mu_MI_R2,Central_Alpha_Mu_Baseline_R2,Central_Alpha_Mu_MI_R2,Central_Alpha_Mu_Change_R2,C5_Beta_Baseline_R2,C5_Beta_MI_R2,C3_Beta_Baseline_R2,C3_Beta_MI_R2,C1_Beta_Baseline_R2,C1_Beta_MI_R2,Cz_Beta_Baseline_R2,Cz_Beta_MI_R2,C2_Beta_Baseline_R2,C2_Beta_MI_R2,C4_Beta_Baseline_R2,C4_Beta_MI_R2,C6_Beta_Baseline_R2,C6_Beta_MI_R2,Central_Beta_Baseline_R2,Central_Beta_MI_R2,Central_Beta_Change_R2,C5_Gamma_Baseline_R2,C5_Gamma_MI_R2,C3_Gamma_Baseline_R2,C3_Gamma_MI_R2,C1_Gamma_Baseline_R2,C1_Gamma_MI_R2,Cz_Gamma_Baseline_R2,Cz_Gamma_MI_R2,C2_Gamma_Baseline_R2,C2_Gamma_MI_R2,C4_Gamma_Baseline_R2,C4_Gamma_MI_R2,C6_Gamma_Baseline_R2,C6_Gamma_MI_R2,Central_Gamma_Baseline_R2,Central_Gamma_MI_R2,Central_Gamma_Change_R2,Central_Overall_Baseline_R2,Central_Overall_MI_R2,Central_Overall_Change_R2
A06,3,12,21940,3,0,6.100999703077852,2.982680594165663,2.6347112714096204,1.8499407043820102,3.2122490941291457,3.061817942041874,3.7281550156068044,2.894276372643193,3.781937589422335,2.538412044209306,4.145892789731622,1.8034616222068767,0.4790779303575717,0.027599140799624697,3.4404319133907073,2.1654554886355064,-1.274976424755201,0.047103153846666135,0.22089532387096344,0.7089989546690809,0.008072964963601695,0.2833342556112304,0.048657877985433896,0.08397618425415238,0.07624131584905977,0.05406983690346398,0.16912025699971106,0.02286170934728957,0.15096204043840933,0.966079311274133,0.22010855871868595,0.3094890579865738,0.12772261983226646,-0.18176643815430732,0.2839815737759233,8.990792727139833e-07,0.7261878987417483,0.0002704486399647952,0.5310850621518171,0.011492215249070643,0.26082734146312553,0.0029351191147574036,0.2752651309104342,0.006309155957520253,0.30097580474351987,0.004415952683647696,0.6114994349195493,3.642628189181098e-05,0.4271174638151597,0.0036371738580179016,-0.42348028995714176,0.01551530089406302,0.0090743687162365,0.00025642970502791834,0.017166890456099336,0.03358744752454998,0.01653700658640355,0.001160082991435439,0.00916083867819676,0.025991228954174328,0.005656173118105367,0.0047715651393621635,0.003679314043587106,0.03270321541379705,0.0003353445988480631,0.0162836100889157,0.008801419456782384,-0.007482190632133318,1.0483305113203392,0.5764041754456433,-0.4719263358746959
A06,3,13,23912,2,0,0.003594245025397194,0.3825508991301972,0.19155382627356773,0.14891585109527525,0.13504686226354262,0.6064990844221204,0.022170393999641387,0.5446693132276142,0.10508538971603439,0.1547738607153183,0.3593241862455838,0.013152964090469742,0.08888574721146447,0.027318030676704234,0.12938009296217595,0.26826857190824277,0.13888847894606682,1.1906843041174482,0.2048231128879645,1.9963592060653184,0.051278426704046455,1.9370160000427274,0.003363478591610313,1.2469275110952707,0.2300699239943397,1.0406808110987735,0.2642126679017954,0.6493624157394149,0.39817513570634216,1.1457896198370323,0.5633293722378404,1.3152599811422834,0.24503601686056273,-1.0702239642817206,0.08668260055230799,0.01198315729807143,0.051090944906355386,0.049058948602421645,0.08241789671147202,0.0426711473013497,0.06527851778171542,0.04398707968242411,0.027472227033757148,0.015162935568155447,0.012848813340304528,0.0029560545666870402,0.2784062433982632,0.0006021314821693321,0.08631389196059654,0.023774493500182674,-0.06253939846041387,0.023766361444471792,0.03790956830476505,0.0010968610986871448,0.05853647228197357,0.009594355596439601,0.055477629830655434,0.049173672112839,0.03824685155546572,0.03304793052555975,0.03740403126075332,0.0595672727536947,0.025770136213879972,0.0017870221001245743,0.07072211914854919,0.02543335366168808,0.04629525837086318,0.020861904709175098,0.389096829931686,0.14584358515996282,-0.24325324477172316
A06,3,14,25856,1,0,0.02408542676342441,4.517624468838597,0.2458181360682692,3.1190837366686908,0.09693977648952451,5.232372938177526,0.021018148733368353,6.505989764361391,0.09614589600134615,6.149363618293545,0.07972405820520076,4.9953087916727155,0.768353788636909,0.592969735853236,0.19029789012829174,4.4446732934093856,4.254375403281093,0.2522985874704829,0.09331496092154795,0.2529749896686975,0.006284538392075478,0.2022771913058252,0.009694978711725312,0.10437621365666887,0.022116365437617684,0.03872210363497279,0.09941538614556694,0.011577585197574547,0.16729352867800704,0.3284571709410153,0.05413059511645117,0.17009769169646244,0.0646071933432845,-0.10549049835317793,0.006886057694858293,0.007694019938425182,0.010265184217482255,0.0002695266288339321,2.124438211644446e-06,0.005237958077671458,0.005802932271556801,0.0010454329778997152,1.1785657303931139e-07,0.0161774362484686,0.0019212859435739262,0.013250002890095015,0.0030753542514309518,0.008111891465873055,0.0039932938105267015,0.0073980383181809954,0.003404744507654294,0.0004290631032696217,0.05124266987065011,0.007050819006581505,0.03073476704615941,0.0033245470962591623,0.046107457597689534,0.000494489064287372,0.02260439612030075,0.002335890010021568,0.06055554766869504,0.0013954969720544252,0.03485451882258615,0.00906555072005548,0.11271532434469331,0.0034422651389327333,0.05125924021011062,0.04781697507117789,0.09195778519355341,1.1419844413202402,1.0500266561266869
A06,3,15,27823,4,0,0.06877457260826933,0.34822955815339673,0.010283758718234726,0.6820239451626565,0.06069895628470863,0.3992615084693871,0.1436445262344067,0.2395391195608127,0.08217295032565916,0.3618639510673951,2.5767313174377428e-05,0.49516630197194145,0.24386688276128043,0.13166859919196255,0.0870667734636762,0.37967899765393603,0.29261222419025984,4.1707719134053205,0.0318287551209053,6.3884763081480695,0.3025720016362783,4.227438626387241,0.12851627759947407,2.8689674907732954,0.14896046398559515,3.20143813478736,0.15496360649390478,3.799248897416585,0.06315516399497408,6.535656492585239,0.21361154155770104,4.455999694786159,0.14908683005554754,-4.306912864730611,0.015693994181467014,0.15035157744964578,0.011885861357986343,0.3157397052071351,0.00262143648451879,0.21043063769171214,0.004901099169732271,0.18786045747062663,0.0011188963965311487,0.08108798479285517,0.002459288770400214,0.060213829734558265,0.16640929768335505,0.5776192259342701,0.02929855343485583,0.22618620261154332,0.1968876491766875,0.01284336138781737,0.01874397232032593,0.001438016920983971,0.035697408350978246,0.004647101844559737,0.006361043355432148,0.007244916491524735,0.02011670029407058,0.0032036446684593337,0.014496445259466693,0.00768466909432265,0.02657345238927202,0.0036470568635005073,0.012390929487500719,0.0058155381815954725,0.01919713592243519,0.013381597740839718,1.1445451399665716,0.19353729156086552,-0.9510078484057061
A06,3,16,29943,4,0,0.8500871442723273,0.05308705468443155,1.4918739913089145,0.3999045100279273,1.4734057268443672,0.2442090245040498,0.888021283964319,0.1562575364620829,1.0591983323795329,0.22641343845305056,1.026203414825125,0.4006191045356499,0.786920193564606,0.07908902111104665,1.0822442981655989,0.22279709853974836,-0.8594471996258505,0.3814014993468507,1.7073021362389502,0.6972414861279287,1.3675473233361168,0.4428463138993372,1.2333893086187475,0.12092176527535468,1.1790505781015073,0.005655908099403378,2.102018075498303,0.009433504067957088,3.407677258429693,1.8517226002499505,1.1670993795798117,0.5013175824381119,1.7377262942575897,1.236408711819478,0.16603209882729847,0.011833259691760465,0.18694491422765605,0.009566828599392277,0.23243669653905977,0.0031875699521955935,0.19359148019889796,0.002177233801628839,0.2683745066115644,0.012696783512186572,0.43556662524866785,0.0034822714088476874,0.24366853024265783,0.18098377506956406,0.24665926455654316,0.031989674576510786,-0.21466958998003238,0.01813106955249191,0.039042412544658095,0.056175607318404264,0.022213246701056896,0.05449098431659426,0.02053327199975713,0.01957560836102351,0.02905137736082229,0.016750278463264986,0.023900250540791448,0.007486735213226586,0.01162652500020939,0.05418646606561475,0.010164140733448079,0.03239953561294575,0.0223616035543919,-0.010037932058553849,0.46565517019329994,0.5037186677320602,0.03806349753876026
A06,3,17,31951,4,0,2.3338730349741734,0.06368029920099008,3.1183524653967463,0.5573028124143089,2.9244130742646406,0.5819843577530799,2.5703957996015623,0.6198049386041332,2.636140820229701,0.850417961955175,3.050359376848189,0.5397014242889987,2.084699505490547,1.045922954233438,2.674033439543652,0.6084021069214464,-2.0656313326222056,0.9528380456112557,0.002620664652544448,2.716565444585955,0.046302239387417725,1.5500003590590945,0.01381298188047898,0.8925979568591649,0.00040100686375426936,0.349739341796565,0.002045117230244454,0.056861174672866555,0.027314052372203006,3.437629637911034,0.39638447007554417,1.4223188514994194,0.06984007606602673,-1.3524787754333927,0.4969873620208676,0.3087544476336098,0.6114343676213014,0.4238903855354843,0.37761077501796037,0.32320542470853836,0.4187534330851739,0.3962024125307156,0.509038476438989,0.5275097087702638,0.6519067392532769,0.661435089499923,0.3352293188849384,0.28933084614771454,0.4858514960460725,0.4186183306894642,-0.06723316535660828,0.09934476758535248,0.00047571955003568,0.15863162688153012,0.004409662507712166,0.1824035188475573,5.498756397467511e-05,0.16112352959631826,3.417282278647576e-05,0.15185498664377503,0.0002305215485699664,0.0818457681055171,0.0006630202210938515,0.48133640944366846,0.03379220724576132,0.18807722958624556,0.005665755922847733,-0.18241147366339783,1.1925702541688474,0.27563156739994626,-0.9169386867689011
A06,3,18,34017,4,0,0.5597738815774308,0.3681498930193621,0.3074644240483744,0.12220840591930528,0.08130746061862254,0.017727889110971486,0.1642879000999015,0.0666252152148045,0.21444451515556734,0.00010674459578411934,0.2139441351350272,0.015512293289553315,0.0020717399411052163,0.1353717931018868,0.2204705795108613,0.10367174775023821,-0.11679883176062308,0.061252520398684535,0.12547421274214332,0.5595768608378208,0.20193949792097748,0.0778652914761113,0.15975421220880948,0.00589145559307757,0.17588562615931236,0.010284844146879744,0.5345047516438021,0.10395668465002489,1.1365254187495393,0.9255217741142898,0.09272928861062148,0.24919277588812694,0.34668757257645794,0.097494796688331,0.020920829632278662,0.28926867998726846,0.0180595928381777,0.07990595398063137,0.04775467372294734,0.22235316397821447,0.015631694955557218,0.29797524798698294,0.020382144087161654,0.6113225482706193,0.016839120950703897,0.9843911540673522,0.009796068160962757,0.08036644224925349,0.021340589192541316,0.366511884360046,0.34517129516750467,0.04329516015292251,0.17651756864274887,0.09032404070768944,0.24768328027518446,0.03853903195630807,0.21221097263541444,0.041383277656287853,0.24086536566885428,0.04121209577347487,0.20422534676085108,0.029793476136846304,0.27221348950304025,0.05656807150228333,0.10141972845415745,0.04873073626940177,0.2078765359914644,0.15914579972206264,0.13493367021523284,0.25618693516955166,0.12125326495431882
A06,3,19,36053,4,0,0.42689992158491397,0.35101179724946246,0.033070868270592836,0.0664808026553254,0.0004016069484048003,0.44659816659873164,0.14594534583637417,0.3213069351870622,0.09539169712568733,0.352299968334364,0.45922695742400865,0.002057606328249497,0.012366065427762727,0.0447354024599854,0.16761463751682062,0.2263558112590258,0.058741173742205166,0.6416640045076868,0.2841421151840707,0.6123225568615968,0.8468537849225682,0.6637049268710313,0.5065045417713765,0.5394951728237888,0.43480774269729533,0.5426045336233702,0.24679255990681526,0.8008601827733325,0.2386682152661386,0.12661029992547473,0.37875866088261845,0.5610373824837545,0.41950394580441186,-0.1415334366793426,0.33108341126285357,0.03956360763315438,0.12138486264012818,0.002596570606394636,0.11479295014808846,0.03081137673716164,0.1737206349375606,0.04659340725645058,0.2793924138953553,0.19794065760691876,0.3752333628182031,0.31612519964429764,0.08266567056137705,0.09841235753947353,0.2111819008947952,0.10457759671769302,-0.10660430417710216,0.023006613245365168,0.001547358805792891,0.005449207998989479,0.004234906396677512,0.012735564148359552,0.0005652838791453527,0.03556645637552012,3.751200912008382e-05,0.0361454903445036,0.0038569335718011914,0.05145709552362948,8.571966831665685e-06,0.01673319614127644,0.022078871133951707,0.02587051768252055,0.004618491109045772,-0.02125202657347478,0.2414261096444727,0.18876396122254413,-0.05266214842192857
A06,3,20,38119,1,1,0.018798680301279562,8.8362419403208,0.3370418606952838,5.491691211769681,0.1278541280203558,6.669831279503826,0.04282375914392989,6.695728649255707,0.013984664907746878,5.7333179803782635,0.008528520441720948,4.762110875542987,0.6130531590992594,4.144934568810069,0.1660121103727966,6.04769378651162,5.8816816761388235,4.8513617813030425,0.12000661427227226,2.970590369923505,0.3427739061083016,5.101350668621532,0.5594563151115678,5.287571569591237,0.3479987795722425,5.70658343665006,0.19254043035580068,4.215374662503211,0.07427816300621465,0.4854666984297514,0.3660384608207924,4.088328455288905,0.2861560956067417,-3.8021723596821633,0.017864156871280165,0.006343954131214664,0.009127945025502977,0.00345735620481343,0.01065414592181058,0.008291361061942866,0.0016583135470040083,0.008145599493162322,0.0018990549145094537,0.015962670068007445,0.006724035927849917,0.011966967485416199,0.016212079408788875,0.004887928141727934,0.00916281880239228,0.008436548083754979,-0.0007262707186373018,0.0019020499344827736,0.004112658502760796,0.0023994697589470844,0.0015128093911099135,0.0035094101807133923,0.001590175763993123,0.00022844577797589158,0.001602088309934853,0.0038132052660757847,0.0054088732180086665,0.006197162903483842,0.015226747313218087,0.009871747525257737,0.01851229806405015,0.0039887844781337865,0.006852235794725084,0.002863451316591298,1.0668730422355568,1.5872846664992104,0.5204116242636536
A06,3,21,40189,3,0,6.606277844960819,3.4647291705182806,7.431422910224837,4.809017324533884,9.512954098464744,4.047991150962838,9.377303178638897,2.412109947223818,9.293250363446868,3.799183475648916,7.718381501175407,5.2111267353784205,4.506827422403394,6.174137135923836,7.778059617044995,4.2740421343128565,-3.504017482732139,0.6496866998506836,0.05928038144401378,0.194111854014942,0.13025724013795584,0.7549200302098859,0.060138160407483224,0.999741870116114,0.02857559193124064,1.321901460512143,0.11242099720740496,1.1398991155795903,0.09347481903844096,0.04185832504419237,0.4867888394581999,0.7288741936182215,0.13870514708924847,-0.5901690465289731,0.08645795654079443,0.11543349067665376,0.044639982848550336,0.16706182126222133,0.0213768761521731,0.08229943075340584,0.05089858209806077,0.14555349925709518,0.04850098455339329,0.4029844063967666,0.050458150691328155,0.7038326429739068,0.016851097724087806,0.2329874428253299,0.045597661515483986,0.2643075334493399,0.21870987193385588,0.017084553779665654,0.0594922472192583,0.0656000915110593,0.06590527199593668,0.016451828964719722,0.07350140749778,0.057787696823047185,0.09728579601811309,0.021602312505434988,0.06469867248584207,0.03877311019701669,0.07177624950776818,0.04221312135810415,0.05490466296329551,0.03707324501986396,0.06965204395542769,0.03257879893556373,2.147401179299641,1.186676714701718,-0.9607244645979227
A06,3,22,42269,2,0,0.12734662760056548,0.7323072630839284,0.04860306378845232,2.2809374314231428,0.09148403382734176,1.4851224993981702,0.118457804638351,1.9972357364908262,0.037512011360519244,1.5416347630378688,0.00010327254110376125,1.4627564142123786,0.24615143710985518,1.411635363005139,0.09566546440945553,1.558804210093065,1.4631387456836096,2.233752643225615,0.31931560690224936,1.2843431320344096,0.31871390828897045,2.036240313210446,0.35403623797549144,2.3596173253416364,0.19191566731695126,2.0316931847291433,0.47999752134842466,1.8145013785366086,0.545650293004064,0.0021341760282925855,1.1978918864145147,1.6803260218723073,0.48678873160723796,-1.1935372902650694,0.3105327743486081,0.09567211181101933,0.4677181485501714,0.09817500488374245,0.3291226175887621,0.048107124486770965,0.3549083956983506,0.055156286332709775,0.2246838383313607,0.04032651833303525,0.22035354871242394,0.07661940415761236,0.4735351969297195,0.7745013228490427,0.3401220743084852,0.1697939675505618,-0.17032810675792337,0.0019527102427916538,0.012052382696920945,0.005929276730509666,0.003090703499442593,0.006986016243497811,0.0002221808777881681,0.005280817211932785,0.0046827807928757495,0.0018471899012559218,0.02771506373208216,0.004276171274901998,0.011312732689534394,0.002008551828642938,0.014753539864133573,0.004040104776218968,0.010547054878968228,0.0065069501027492605,0.5300384163416167,0.5564834910324583,0.026445074690841563
A06,3,23,44181,1,0,1.184770375981818,0.13374436747711776,0.10480745836790437,0.078908064133304,0.014989198291921465,0.3332206918566337,0.4982753135176935,0.19023128383341195,0.7224196783506792,0.14454189575381138,1.216041747275186,0.14671225622628245,2.6971137052538747,0.1425272331078613,0.9197739252912968,0.16712654176977465,-0.7526473835215222,0.20014407671904358,1.2334110343592168,0.017122429221184746,1.0410725708351714,0.017421914611471922,1.071609673289647,0.17891112621286107,0.9969794296377548,0.34699776784646447,0.7223278749869235,0.42790468569752477,0.4974039000278735,0.13309077411381945,0.19238860958979145,0.1887989677746243,0.8221704418180541,0.6333714740434297,0.20336784934274935,0.051456010727313074,0.07601342572328336,0.14586810935845815,0.28152092508434573,0.09536050731250967,0.2887685223173163,0.038635622516223427,0.45466962689380896,0.05138479744893701,0.4477632152115208,0.07411316440872548,0.07001143577334294,0.23004946463035494,0.26030214290662396,0.09812395377178883,-0.16217818913483512,0.0035890557812870458,5.685179536816571e-05,0.013051931973842888,0.0089733177709876,0.00027319979493062036,0.002082802093928911,0.022057512545649496,0.010543783668433206,0.0006987574657395462,0.0006937550296666809,0.0048881914081045,0.005057662575372794,0.02893110763241914,0.01537779961475708,0.010498536657424748,0.006112281792644919,-0.0043862548647798285,0.34484339315749246,0.2733833047880656,-0.07146008836942686
A06,3,24,46212,1,0,8.512143321261695,1.8322839888356142,10.555589209123264,1.9416378592661672,12.117474141532105,1.3076277990622953,12.147567537700374,1.447775199907627,11.680196423531585,1.6373023702647438,8.678993910282141,1.692094731460642,5.730677855066251,0.8517425274039193,9.917520342642488,1.5300663537430013,-8.387453988899487,0.011666527129493906,0.8672829915013045,0.02698483564742229,0.1354894337691803,0.013416316919370336,0.759075465844506,0.003394666080664497,1.864245494308768,0.11013558554352441,2.067046946751867,0.24509110654486327,1.7854782789715973,0.0037503494111612253,0.002765620615714187,0.059205626753785705,1.068769175966134,1.0095635492123483,0.20326266595965276,0.06640822762523119,0.07467024191822055,0.00010373114204360602,0.11442266787984628,4.1991876084530095e-05,0.19750288043098818,0.02346438272749804,0.2670775133037937,0.12971498794560352,0.3167211825128715,0.36999544247108324,0.045246501969990444,0.013285770228188254,0.1741290934250519,0.0861449334308189,-0.087984159994233,0.2010613137164532,0.0009897261380866493,0.2988413613563867,0.0023682562046636866,0.2235973013896754,0.000726357615548303,0.27499372500981356,0.004010269275652587,0.20356561290780523,0.0026503029555399356,0.1894822036038179,0.02414730822325408,0.35225125499688004,0.011043312127056561,0.24911325328297604,0.0065622189342574005,-0.24255103434871864,2.5999920790260753,0.672885670518553,-1.9271064085075222
A06,3,25,48165,3,0,1.5238667747229495,0.1627063683960035,1.170205100746913,0.40469098771585926,1.3751054263448883,8.596468016406077e-06,1.6523979297163784,0.019102829460945846,1.5336445925539535,0.001473481054903779,0.6065925638008411,0.017776905063546056,0.29915571705346417,0.07140900800459467,1.1658525864199125,0.0967383108805528,-1.0691142755393597,0.45465931615431426,0.35884411130803595,1.601397283385335,0.01578513375545661,1.149590571314804,0.034936732679926315,0.4922543531889201,0.08534798641701859,0.06889738070755391,0.17241515311950562,0.001480224381159397,0.29757281864046653,0.9840147986960195,0.5608838289324805,0.6788991325468723,0.2179693949789843,-0.460929737567888,0.2009171918353029,0.13685286018091455,0.10078144255004656,0.1071798429100746,0.10646462083294618,0.1397479989687412,0.13022527550755583,0.1836204259227055,0.23600841198854913,0.2737585212313018,0.26633543625685724,0.31564680305055154,0.06561291998247021,0.17821860391399041,0.15804932842196115,0.19071786516832565,0.032668536746364496,0.0688691738896099,0.0013570926002475143,0.08338095647073243,0.009810418087956982,0.05781856066940867,0.0001297935239682647,0.09968498358024903,0.0026887954916427325,0.08370414457279059,0.0016764848923688216,0.14310779280893884,0.025755997735808413,0.06380975591595885,0.009075244643970437,0.08576790970109834,0.007213403853709023,-0.07855450584738931,0.5221422392724611,0.12815974372039296,-0.3939824955520681
A06,3,26,50126,4,0,0.7862917378796113,0.31265185914042914,0.6725840846066697,2.266120579472709,1.2795419940436858,1.0500768554491187,0.6849309370520853,0.6195587664459608,1.0999986155556316,0.8247911838977446,1.3710583261406042,0.818975667114949,0.1100035529440084,2.304695416825356,0.8577727497460422,1.1709814754780383,0.3132087257319961,0.4815942463230473,0.2257086797396903,0.5044321317969396,0.0005363592600323745,0.6249069715898148,0.07216965959885878,0.42110627968147374,0.028632885607418133,0.5788834729621548,0.0022671397333912397,0.7570918266544494,0.0953359244520496,0.6720419494994821,0.02642198101886051,0.5771509826439088,0.06443894705861442,-0.5127120355852944,0.052448385025160464,0.22489619023289587,0.029827498275594094,0.26172761505294845,0.05773102092083737,0.11558151358238301,0.07107243523044825,0.14872586288527584,0.05298566116308274,0.1421093905145284,0.07638007559399408,0.12952153250729387,0.042100520059643314,0.4177198571366626,0.05464937089553718,0.20575456598742686,0.1511051950918897,0.006484700588848804,0.0520485777426566,0.0078873776020721,0.0052660221500928,0.0019503331303321338,0.035241293654563646,0.006405978548991346,0.018015005252447338,0.0050829281202775176,0.06760427912930067,0.020103477371749445,0.024356269828881533,0.017321557617679915,0.07296053347271055,0.009319478997135894,0.03935599731866474,0.030036518321528843,0.374723145570656,0.3701327464606861,-0.004590399109969889
A06,3,27,52230,1,0,2.119829959171415,0.7592800619702467,1.5263288511528277,0.7071325021322273,1.264479469676939,1.8726014561161168,0.9777284897812115,2.5354457701665996,0.8951756230136279,1.518876751642003,1.3206439466180535,0.17508799200001618,3.4336841368787745,0.6475149892907003,1.6482672108989787,1.1737056461882727,-0.474561564710706,0.03733813769548856,0.31963101641806557,0.08886502429312845,0.01040752989284066,0.009240425329752942,0.0798768442838671,0.02712664935761681,0.24384978187540174,0.070664556752053,0.350740200999463,0.2071551971034621,0.39821576818772286,0.0006369296632047165,0.34931863849283434,0.06300384574210094,0.25029139716431364,0.1872875514222127,0.12480269502810176,0.3358407918460319,0.00041554575774058455,0.07757169033854693,0.0012867035869804024,0.13392184011355956,0.01589267505474789,0.16969919590457627,0.02582947573647253,0.1571667445716675,0.020924449204660227,0.08843938161135304,0.048397546305234816,0.0027394974421826005,0.03393558438199117,0.13791130597541681,0.10397572159342564,0.01847773051650772,0.07713249214073511,0.007069861301465814,0.06967979730368964,0.024660422243130333,0.07608550482344358,0.02047245524261185,0.06837572003419891,0.026076874948780894,0.05763912185540285,0.011666348594538925,0.06308120659745567,1.035281852520979e-05,0.026941861313015087,0.015490577952222962,0.06270510058113439,0.04721452262891143,0.4401743047438234,0.4061533624772844,-0.03402094226653901
A06,3,28,54234,3,0,0.5648084087334433,0.5735218911040446,0.21484293295092322,0.010845050686279258,0.7511284436726113,0.10820131301437466,1.058582611325128,0.3375633240734172,1.0280576954596463,0.18184067924683747,0.8420180444335966,0.2179769978583015,0.0008357824144583302,0.40119416566879745,0.6371819884271153,0.2615919173788646,-0.37559007104825065,0.7146623567386988,3.7648756230995852,0.06405291423284244,2.930395460915163,0.21963981361530185,3.304582672679464,0.4207788164846173,3.945929424531837,0.6466659261468204,2.4109196219764173,0.7570656549198294,1.2523872689682678,0.015552437293191973,0.813216742316812,0.4054882742044717,2.6317581163553636,2.226269842150892,0.0012244693116211256,0.28160665874821805,0.11317536330921053,0.2257093044074654,0.002024165029796057,0.19613971476006198,0.008801355520351021,0.3767758114834385,0.03544783783797796,0.40870488711138775,0.10706833189566517,0.6186242665476926,0.061864727789488774,0.2887853509519738,0.047086607242015806,0.34233514200146253,0.29524853475944673,0.05135992844990039,0.001157688843246106,0.08560599902319932,0.000561962254632671,0.0850531515473043,0.0014339140022121308,0.11542287039076064,0.003775320752686047,0.10864013581252377,0.004937005248334863,0.1499483552712525,0.006121143782829721,0.11198085760762633,0.005986768959093274,0.1011444711575096,0.0034248291204335445,-0.09771964203707606,0.29772533525777806,0.809777501214031,0.5120521659562529
A06,3,29,56209,3,0,0.0635546531154244,0.2124918240744111,0.003253205557260628,0.49168564548536736,0.02139371270841037,0.6816615432415168,0.0035848051239685463,0.45956058031098024,0.056348468692103554,0.24560371249820104,0.02838896307869797,0.27389565186815673,0.02047538783998861,0.1857790905317125,0.028142742302264868,0.3643825782871923,0.3362398359849274,0.6712999218940282,0.17994727500412913,0.36965617026348985,0.018016038269888977,0.8663483042594674,0.08326034086721304,0.9466341202060562,0.4691947250676847,0.8389147122228996,0.179512617143533,0.7652896552381148,0.05130173610371299,0.43829306162645,1.0829916281449892,0.6994908493872151,0.294889194371593,-0.40460165501562206,0.036920673321002156,0.1103835015082045,0.001375694365467877,0.10859890692579413,0.010482139888842135,0.037322441403098906,0.0016040945740624908,0.01927901501987936,0.033977049638718136,0.004294449972606846,0.010256875114453466,0.007950538251624463,0.032981968015168554,0.16406069961309233,0.018228356416816405,0.06455565038490009,0.04632729396808369,0.06201172171787883,0.0035160738459504505,0.06645842682995325,0.00813887819051417,0.04774312124151563,0.0017972299441320135,0.02546918708945489,0.0018078787244632556,0.022287212688662784,0.0008695308241675677,0.02371997388109699,0.013498899808202063,0.13361149321176033,0.001339558839633733,0.05447159095147468,0.004424007168151893,-0.05004758378332278,0.20008338476444276,0.18206285755295934,-0.018020527211483423
A06,3,30,58235,3,0,2.179156312284649,1.802065983195283,2.689800914928023,2.176015862109205,2.2514879245971335,2.189664338094817,3.0596008712449554,1.8434024164460585,2.0623624890215955,1.9472256015687255,2.1988058347580868,2.1404253996935982,2.551231391480116,2.4245006543572756,2.427492248330651,2.0747571793521375,-0.3527350689785136,0.8401773854251133,0.24956733742348042,0.39252619381226667,0.08676470070545073,0.6680461437957758,0.0057966806006525635,0.9656072647141954,0.16445586081221977,1.123255543580803,0.7321164565259908,1.0257679517422782,1.1334477266403122,0.39838275056415484,0.008123576588997887,0.7733947476620838,0.34003890561387207,-0.43335584204821176,0.018867568148678862,0.00024161682772365554,0.00047788373232297463,0.021267065386761253,0.0037293639413163667,0.0008381592726437718,0.023867910283494716,0.0017234426241538804,0.019304207241203852,0.017047700387879304,0.03162758276856644,0.02627895481988279,0.0020791589281637553,0.09991458306374484,0.014279096434820993,0.023901646054684218,0.009622549619863224,0.055523138722469036,0.04043041964928209,0.11154578119929508,0.03960187727490585,0.05999938978063309,0.020403032843638386,0.06089416554470342,0.0033888931999976617,0.04242572838275124,0.02059792885262985,0.05220721220065324,0.006104290331875483,0.056370629516115635,0.2629120933835681,0.06270943504951725,0.056205505076556764,-0.006503929972960482,0.8194688818692684,0.6237258090243127,-0.19574307284495562
