Subject,Run,Trial,Overall_Central_R2,Overall_Central_R2,Overall_Central_R2,Overall_Central_R2,Theta_Central_R2,Theta_Central_R2,Theta_Central_R2,Theta_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Beta_Central_R2,Beta_Central_R2,Beta_Central_R2,Beta_Central_R2,Gamma_Central_R2,Gamma_Central_R2,Gamma_Central_R2,Gamma_Central_R2
A02,5,21,0.7253865978500004,0.09217046376339166,0.5279475700978934,0.8988000373249927,0.24716613262836723,0.19750079821077152,0.0,0.6585960023480256,0.6446312343655143,0.1815212278055326,0.2483544590135338,0.8969335062133486,0.7805563999751481,0.08549459202750899,0.6256224668414921,0.8979952172333291,0.8554233707183575,0.037378648507943396,0.7687847475558723,0.92256575712093
A02,5,22,0.7258645825652067,0.07475783845883836,0.5884657214804042,0.8345004890642139,0.20095180547805375,0.14899593716410822,0.0,0.4031690714549934,0.5341743582458648,0.2914717958667862,0.08074587380890887,0.8764931296376587,0.8194722466449594,0.045157149619526035,0.738162669869248,0.8833820669883322,0.854562926371163,0.07354761695673594,0.6691313318270037,0.925296096581573
A02,5,23,0.7397924098175678,0.09729762293025682,0.4628524331859158,0.8690840582453504,0.2251870645140678,0.2516901744324973,0.0,0.8014502548757056,0.6150394420864093,0.258547593588762,0.0,0.9698827395653945,0.8278673102914363,0.04545640623377955,0.7225024905372172,0.9063046124969555,0.8657359541079137,0.04287947810257968,0.7835601898534141,0.927120339022335
A02,5,24,0.6115128361653878,0.12000049829830858,0.2693927668956979,0.757605776899365,0.24524007126372335,0.2708899121329913,0.0,0.6852016354473146,0.41054750690920705,0.2722615924137151,0.0,0.8221996605681616,0.7192837158598132,0.11483110667028126,0.5145564571256974,0.871208155132783,0.7776722908717801,0.13731536254432905,0.40218056429259613,0.9413100512287509
A02,5,25,0.7078415600081278,0.1066263076310796,0.44469685510200446,0.8334462039930957,0.29218287762171224,0.22513947049021046,0.0,0.7291411642722719,0.5833772600850974,0.2297682293110407,0.0,0.8761138734767974,0.7667871172310573,0.09276875161081989,0.5750358871015128,0.8863891849027817,0.8632366193661408,0.04260885610507323,0.7974187301984401,0.9401058471625738
A02,5,26,0.6861614955771912,0.11055272520210314,0.3980476702428169,0.8035063422422754,0.2479785922859788,0.24409883954066386,0.014067253518093617,0.796764448492322,0.672510773231772,0.24665525544860903,0.13990846505488125,0.9083823110065012,0.739719140023823,0.13424577494013834,0.3184469073125235,0.8729576177323526,0.836549074823684,0.16141727690045687,0.3714857373564205,0.9350438434018197
A02,5,27,0.7093672461440029,0.06757912105380766,0.5930154613615202,0.817590455536236,0.22323812452303773,0.2205015440518361,0.0,0.7748749347313206,0.6481043759769489,0.1590947281623708,0.3438789129098932,0.8623450167352127,0.8121751551283852,0.056983833360809075,0.7363266966584501,0.9054612651850602,0.8810894715663989,0.040294411277073776,0.8014278797593658,0.9365074822699068
A02,5,28,0.5996764292501152,0.11586662959901872,0.37181805058257983,0.7728179298787274,0.16140328323142106,0.144013841311387,0.0,0.4209443368007975,0.502500630781945,0.2228073620116573,0.10485843398921142,0.7720106612820963,0.7015855716087125,0.1072037025163244,0.49275080386647696,0.856574357557067,0.7304994161150756,0.2478412996965415,0.07909675235599974,0.9375409355501467
A02,5,29,0.6194377462235833,0.12452285521365845,0.4256425344721858,0.7709323953178332,0.11058176925681427,0.11735567279832894,0.0005208350623271565,0.3973922460919578,0.42818841833610294,0.3069445430290259,0.04579333174301053,0.9067913690675323,0.7718268129286769,0.07549682487892713,0.6326407098708928,0.9128342564049233,0.7478559584157181,0.18190137354695413,0.2620984283328672,0.911175680339665
A02,5,30,0.6338809156441712,0.10818061031358883,0.4609908284612473,0.7931385903538011,0.26062046332818645,0.178830649118391,0.0,0.54936330934377,0.4750572063008237,0.20345844076529856,0.09072819527581015,0.7526199694829339,0.7156885458378185,0.10423579584484678,0.5378503535892553,0.8641873603756292,0.7969744506413882,0.13003531821148012,0.5390501819828615,0.9457481358977887
A02,5,31,0.5235680706459572,0.1928807179816212,0.07093667503157894,0.7588045533096288,0.048305360696818046,0.0616392025663755,0.0,0.20065383980956475,0.36998439113945397,0.2106971039556736,0.04430870583390315,0.7053046289691858,0.7044920165960488,0.15730935966311183,0.32469947939223226,0.9207401611900686,0.8553592905248026,0.04476987393327137,0.7701994079184121,0.9204606318379807
A02,5,32,0.6541338170771158,0.09182524401199983,0.5393769155966706,0.8300395909852885,0.25003635141643826,0.16207228801471738,0.0,0.5445287793242769,0.47331799789993234,0.3840896184510186,0.0,0.9643688099444426,0.7444198795563995,0.07239486959130291,0.6086224145140304,0.8491342959634133,0.8500085806962193,0.08512983568744112,0.562266928287717,0.9220604461514176
A02,5,33,0.7088839526159539,0.06116580618010163,0.6222714949752169,0.8137621429514988,0.4124091105649948,0.22407168061065225,0.03389254609821281,0.7437993988502064,0.5892514731849673,0.2502530118901025,0.014272831829141566,0.858658486857424,0.7972834323030262,0.06860750455805176,0.6857146232553981,0.8970691874813979,0.7762208527501394,0.10766131965445651,0.563478950786004,0.917877608191166
A02,5,34,0.6254709442737271,0.11277250930909484,0.44703578266261695,0.8104287301032514,0.1904862660090771,0.16039267503457633,0.0,0.5431360261370772,0.4848204692276109,0.25966495058502914,0.08950180169760764,0.8608845497743791,0.7513042273119562,0.08518765535098817,0.579065402419986,0.8873955917894082,0.842623330020384,0.07209314110623566,0.6857899222973872,0.948401172173834
A02,5,35,0.6125179896868673,0.09840264017793778,0.46397765870148594,0.7520517797614953,0.23131082209440126,0.15978219728694132,0.0,0.6369607157635812,0.5054823390932836,0.2614935693157159,0.0,0.7794095127326434,0.70437355350976,0.0797309845893538,0.5728483441382892,0.8353602370001304,0.8344428428817687,0.046425280435074504,0.7661501989029221,0.9147503082872941
A02,5,36,0.6970945334648763,0.08489006709327013,0.5258879907768982,0.7972133750993758,0.2979320424707755,0.17608529842002515,0.012413192725990507,0.642721890480325,0.47595353142388935,0.3072227232208964,0.0011457871370054162,0.8826961573354604,0.7577312252718263,0.07470144273941898,0.61185830594589,0.8436893267755268,0.853208803666983,0.06633517423520355,0.6920630089317388,0.9363878686238444
A02,5,37,0.6267378438040058,0.09286458963951529,0.4554157790972252,0.7528713255320775,0.2249467789110041,0.210706071268582,0.0,0.5934667581371684,0.594080671529722,0.22228215816208907,0.11564747636683101,0.8914574044998279,0.6854930326954433,0.12399952068830603,0.4949482599678076,0.8688420946521836,0.8378476407179654,0.09487727708411627,0.6335682135061488,0.944691730744991
A02,5,38,0.6669403934918261,0.09477142885020455,0.4968379733236828,0.804426144899095,0.2905843213629053,0.18891328618869127,0.0,0.5286017940238142,0.49581801293570654,0.27384673924960323,0.0,0.8633887440871889,0.7770625864425725,0.12193933986751052,0.5460535371867069,0.9149546282718842,0.8245892617428969,0.08510499303461533,0.609455985206861,0.9145227607361207
A02,5,39,0.6353203420597867,0.11607956325641289,0.41797349987581545,0.8047095509294434,0.23744053805821236,0.22685381102134292,0.0,0.6750597588497601,0.7428940034357899,0.1463180590011519,0.36953730101775023,0.8997502749059104,0.652800671031594,0.10785117660983254,0.45629843082531607,0.8025083388950459,0.7691294102264313,0.1484377945984414,0.26856197318410846,0.8994185105255463
A02,5,40,0.6387678445043379,0.13214199685299774,0.40238310030956115,0.7789438232361954,0.1560448969441,0.1374856526101967,0.0,0.4178734354031132,0.5524443413256261,0.256448675159841,0.13805584420313236,0.9256869037136141,0.6862189348754527,0.12176721464147379,0.46664918482315276,0.8296159748080225,0.7903568324411451,0.1678540690823837,0.41370478099930125,0.9570250263672487
A02,5,41,0.6205381957730167,0.10707641058858629,0.4827990306104995,0.8213020838539181,0.2021174304564485,0.203992845409457,0.0,0.7081365425158744,0.41258998284284426,0.2843784348155819,0.0,0.8634266589069683,0.7424009838317391,0.14067717262318896,0.2745867914944252,0.8806393364995283,0.8028948620393808,0.10316565314059487,0.5551104760352985,0.9209099993544493
A02,5,42,0.6518118163404124,0.10990119988208377,0.365856259462466,0.7847259779788126,0.2358832529392277,0.17703551644412485,0.0,0.5097431187575374,0.5668410361578038,0.17994541536331055,0.1237416548982906,0.835129045113181,0.7361213992421767,0.09140691083735035,0.5622522973402594,0.845702342400781,0.8581589123977456,0.052140577820838876,0.748372954195819,0.9283943456743924
A02,5,43,0.611044649429114,0.1242607298847469,0.28138812354774656,0.7228863651851267,0.19864628947464164,0.13604323957634668,0.0,0.4120982290172037,0.599869604555033,0.16280853590173716,0.22279038964259756,0.7786165143746385,0.7538363125448091,0.077215971091619,0.5972426433115388,0.8639441813049406,0.6319970512313271,0.1883841881685192,0.2863757945433448,0.9158931883742306
A02,5,44,0.6774447399815424,0.09022541188902278,0.5280615846966831,0.8139376812332966,0.2793548771232354,0.17825654670043875,0.0,0.4994452923131777,0.5773625423182788,0.32917222083324454,0.0,0.880173349180659,0.7699349899453176,0.08970578183136106,0.5445738273002323,0.8725004572745639,0.7496134585840196,0.09974950240636997,0.556154534684529,0.8814349170082126
A02,5,45,0.662126165736541,0.08502885223652956,0.49769193212257773,0.7989028285160239,0.33081719412612326,0.16819787466422845,0.05251114752876502,0.6039525148918995,0.6319056601375751,0.1782557723358317,0.2208334345310909,0.887432162098794,0.7546224672102277,0.09114696452811219,0.5041299961640611,0.8568276552359771,0.5569238256701533,0.27053559516744774,0.03689083486319226,0.8364174810686767
A02,5,46,0.42207083713075993,0.09589842225519399,0.242124460220799,0.5974971199140782,0.2365696373127557,0.19285237972364525,0.0,0.5498803832390229,0.3523964483554232,0.21062797203783704,0.09461753296337094,0.7480640449559379,0.520276420505203,0.19195923993710257,0.11698271003966279,0.7168280508802028,0.6186263748327012,0.15508319441229254,0.2975040634864792,0.7804445970242149
A02,5,47,0.41556698770054123,0.17356632562258106,0.13420667860361213,0.6965779815435759,0.1284861552398163,0.18303613577083808,0.0,0.4761530306596256,0.5423947349281933,0.24931399795553075,0.05167585674651208,0.8935699360166207,0.5044980614685917,0.20039256077285472,0.2533556407394831,0.8335674285697863,0.5684936196507098,0.2318391789611158,0.07728200838453778,0.8679536114109595
A02,5,48,0.593263493598626,0.08992180225170102,0.39211540882252915,0.7403061536429382,0.3777653409872848,0.18137641307293223,0.004991602703821739,0.6208090610230671,0.47957272720195737,0.24031861191948703,0.0244385915952192,0.8377853939990947,0.6048770821164134,0.16336545152363008,0.2274527111393139,0.8647129470263621,0.8106611419084313,0.055243063769518076,0.7082816281554718,0.8893824028899964
A02,6,1,0.8485075645740032,0.06792414155213165,0.6620468772118061,0.9139092536115186,0.2402132620317407,0.18176326507074936,0.0,0.561283254955467,0.7732091488254316,0.09187466647328249,0.5833568550388974,0.8982569441837057,0.9014571862982717,0.044383783274130596,0.8216218033347441,0.9627630849061566,0.9190256740458487,0.030202826329320955,0.8467481432324057,0.9496209288355553
A02,6,2,0.8571611964485306,0.04384420130561359,0.7801428454099028,0.9162873574193775,0.3424705793496006,0.23571523507839465,0.0,0.7229751417130491,0.6817093485395985,0.2894027955596564,0.07140288123531945,0.9522280280923054,0.9008200307325855,0.020653967178085285,0.8442209464871675,0.9270507321757141,0.9390547243736876,0.01745349094131136,0.9045925524030837,0.9586241614612164
A02,6,3,0.8617196869109923,0.028492748547522345,0.8198440137364296,0.9159406223547836,0.23913403875587097,0.13311439602851682,0.022133336023024048,0.47978962959585786,0.848166063577046,0.10501219886129821,0.5883943170016155,0.9462499065708105,0.9028764119122439,0.023834460886364418,0.8669222480344675,0.9410817328341798,0.9374382396989881,0.01737506626750488,0.9056001951050179,0.9708292657082375
A02,6,4,0.8033765586685554,0.07555816095443754,0.6669373814225494,0.9006814966617593,0.14160390818575852,0.09932919005972339,0.0,0.2932483078012679,0.8054843051074019,0.08241853579069144,0.6436873286868254,0.8942584695474727,0.8917847516746823,0.029348252782594047,0.8331983443346538,0.9334184985208688,0.9227234805432821,0.020033675429089386,0.8957906098225541,0.9509113510159668
A02,6,5,0.8042240772673325,0.0538900611505753,0.6388720516983825,0.8537548295748701,0.23623924123874945,0.19424154146410189,0.0,0.5931733447826144,0.6137157429646488,0.24607494820329853,0.1594562126913722,0.8358463543176414,0.8471352543119159,0.06842706415434262,0.6664223126415625,0.9435728270358649,0.9058656941284359,0.0631609682670389,0.7029356289374775,0.9522551729405976
A02,6,6,0.7825884513481717,0.07917117473348029,0.5865440402589382,0.8802276898890808,0.17929812629456307,0.16151237062754548,0.0,0.409852113157667,0.689310020724878,0.11234498812232621,0.50909779561115,0.8725033573048051,0.8766491674505851,0.029709000060568702,0.8211812368164143,0.9275023139716377,0.9234823415316872,0.02256527510287781,0.8548919022916729,0.9511991094263968
A02,6,7,0.6777548514933643,0.15144658393443516,0.3220569804829256,0.8465416693556949,0.2069696990492315,0.19509299911088174,0.0,0.6240850772859076,0.6567384354467052,0.2563298685475336,0.035395395276374426,0.9095332959253887,0.7319070943833632,0.1785115607727002,0.37743069894293557,0.9001368911304224,0.8934783185622999,0.06104373990294081,0.7495081344615088,0.956534356288506
A02,6,8,0.7607637877384728,0.05545343227747112,0.6648485814476698,0.8643363979264417,0.27108036968098237,0.2634747181185527,0.0,0.6946147237825145,0.5509593118248898,0.25682613113410163,0.0,0.8441466697797074,0.8253901508534479,0.06436457818526957,0.6683689936177039,0.9153429776834588,0.8658257215742832,0.06356881331765343,0.713313010017551,0.9330124688417581
A02,6,9,0.6877105169488179,0.09159881640874935,0.4602564025912665,0.8260670086562273,0.36829364938700093,0.1823022214547815,0.050379409507960875,0.5864940640004889,0.5554162098924501,0.23565479711796572,0.009015440501586345,0.8363103566317542,0.7425019408642843,0.09347792583318223,0.552604908983435,0.8887096510617597,0.8673261916174713,0.0523176746686108,0.7835843441004019,0.9253968040403865
A02,6,10,0.6747286554076911,0.12686678713048966,0.451377479002944,0.8191632698657949,0.2092111551760757,0.14857615813926328,0.0,0.4157308838927955,0.42506913867754154,0.23325424704841094,0.01190007571775745,0.8108725271551184,0.7639361036159694,0.1269104769917297,0.4906760612314213,0.8910700773858423,0.8570614424578308,0.10316544703035345,0.6115893890206908,0.9520090977185826
A02,6,11,0.6032162336805261,0.20829837474978563,0.055953809281254784,0.8314945568535368,0.18641703351967107,0.18197129068906615,0.0,0.46612866191984864,0.5771260350240897,0.2972639866847161,0.010646615198543596,0.9264738485548424,0.7095617738670745,0.20579337971277634,0.18895874141553573,0.936610283889939,0.8641276203936108,0.0905958362966207,0.5818059062402315,0.9462086826320882
A02,6,12,0.5919453480433651,0.10843201994115387,0.345446584995737,0.7378232031662427,0.0947437438876478,0.1275813544191426,0.0,0.38821869839083306,0.5194383836248552,0.2397253972452434,0.08118564362040762,0.845448143261563,0.6893991071650767,0.0839371021171651,0.5344217124237879,0.799827888227228,0.8856311399312293,0.059336915169739414,0.7016661104279746,0.9407357842119384
A02,6,13,0.5992646315894063,0.1360799400593402,0.2825763717300983,0.7758346837779675,0.10006795933341094,0.08758161260847083,0.0,0.2875845884937852,0.5520184467524218,0.20965484062821832,0.08857680581685534,0.8344330177476327,0.7326235000159407,0.09532189938790579,0.6130703698275849,0.8851950851045212,0.7971560785395155,0.14182909622150436,0.31854265150701266,0.9355329524696426
A02,6,14,0.5580334773624416,0.08620613018284877,0.40799144421271244,0.693282610567677,0.20048064232332166,0.14117562892619046,0.0,0.5023943185191717,0.5609089040493569,0.19831967433684294,0.14361323429487519,0.8720801308474007,0.6100716394871336,0.1496439408114584,0.30444400061978033,0.8239104017707118,0.7840415708788396,0.13449563140291443,0.529792160840759,0.9617635135403318
A02,6,15,0.49631612284166243,0.14531225254202887,0.1193425966683032,0.7079441357989492,0.20693540931892948,0.17345256282185084,0.0,0.49890074412109175,0.4887472547106853,0.27187775334808395,0.001588943680119573,0.8701594653591408,0.5813855759359396,0.18407602431128964,0.16596395148763257,0.81095446710763,0.6604945404055311,0.24367848910162068,0.04979413739693767,0.8781248871356665
A02,6,16,0.48139024830371546,0.15169852038330608,0.2052027202548205,0.6968286919298148,0.22313223905155943,0.21561512184137208,0.0,0.7248693817320955,0.35436066449594283,0.28845770790148717,0.0,0.8273068737134383,0.6415849811578664,0.11774530887743423,0.45280880497277537,0.8047818585384744,0.698211730782354,0.16328892241638007,0.35531848491874285,0.856746174267258
A02,6,17,0.4658110427767147,0.1558500964894654,0.17286989299254316,0.7139400882433277,0.14495295265407096,0.12126871305032333,0.0,0.3528664792998165,0.3896353286420189,0.24121895977733449,0.08222646447617214,0.8227036933209942,0.6590784598022504,0.10599182331591643,0.4239178797933196,0.8024351689226504,0.8402803652022267,0.08836018432033997,0.6649582740851769,0.9422344865821748
A02,6,18,0.4986565349980609,0.12204029072072466,0.3306800877217615,0.7241683407149865,0.2769570620315156,0.07460107268584398,0.11211369161331139,0.4178197834368317,0.4972771532939672,0.2319030834056993,0.075562461619706,0.7817021957240639,0.5196859203494452,0.17046490257962674,0.24558267701881326,0.8317802643098812,0.5646156311788162,0.2672119591134285,0.0,0.8581964471229061
A02,6,19,0.5252786640460768,0.10809410854796002,0.24836077103973014,0.6782095306980855,0.2772264209011637,0.15393075352829325,0.02853045081035718,0.5175332437523987,0.5385336708718604,0.18678399535760248,0.07241974977280272,0.7538039192457555,0.5937364303844359,0.13673233474479007,0.3579546228569472,0.8117175103942331,0.7388384837126661,0.08890128210315512,0.5920678417400166,0.8970191147104398
A02,6,20,0.5839483547658284,0.1056626916224348,0.34294944394952914,0.7105074987733598,0.35766092724359727,0.19873573958420118,0.0,0.6492476383898297,0.6038596457397779,0.25410899600049647,0.11812764117524817,0.9063936866555103,0.5237391966249949,0.19733434395010965,0.12196871835794645,0.7874940951088905,0.7394160458969667,0.1686341712361514,0.43940984711431075,0.931040070806419
A02,6,21,0.48548769273391007,0.14517982803576393,0.2121904101819603,0.7341982454997797,0.21624709451303353,0.19857359395423252,0.0,0.6087661245951717,0.5351585990148517,0.2086211497466786,0.15903301864906844,0.9065964281274715,0.5723851684457638,0.13936217072311077,0.2486491827263723,0.7477008386348928,0.5628711566023822,0.19557361084155098,0.173560744119408,0.7972397416540155
A02,6,22,0.46097172804146364,0.08791553162633707,0.2998692640485986,0.6209643067555807,0.20630560013787258,0.1720378203347756,0.0,0.44857404767510556,0.5868694297321913,0.19941483081763312,0.20228674141909114,0.878379612670277,0.4739066896477081,0.24495454068640468,0.06321253044247624,0.8046722967332341,0.6471010262594752,0.17268229202685834,0.20825114666815878,0.8711547786760313
A02,6,23,0.5274076297102261,0.1700697443703274,0.15598257795065917,0.7403991514104872,0.29807678053867004,0.2058401276342995,0.014876163618769787,0.6976448386458799,0.5314711876901316,0.26276561473212257,0.09897422483185027,0.8920008752851308,0.6035830288292444,0.1691131480737697,0.16547413478493497,0.7678566865908002,0.7698651959545743,0.11949103089235398,0.4609787079861615,0.8955300879655805
A02,6,24,0.5322244311609151,0.08616674400030576,0.3947690285391169,0.6773594609646689,0.2855470543443991,0.2199259524495528,0.0018960708374304222,0.6846922245062758,0.6219916250091765,0.14090748196860822,0.4195417406664316,0.8526858756734506,0.5393284496584038,0.1869968752483099,0.09034477691608096,0.7832875678674897,0.6808487872354686,0.1882663165107074,0.27833236430920133,0.901872613718301
A02,6,25,0.563414494627045,0.14053933342568756,0.32809253343682154,0.747890354796746,0.17619293124960447,0.1250737294858753,0.0,0.4414222584938585,0.6894880081796202,0.14645732107080506,0.41712827161647775,0.8992048438317325,0.5520446158223012,0.22157470608118102,0.0,0.7799675840388051,0.7245897818543301,0.16690219173733745,0.34673974730162577,0.9177731135934616
A02,6,26,0.5039895568342267,0.0990771795941966,0.3243587154428536,0.6977166442908151,0.29503476416801067,0.20548076640361984,0.0,0.5947606850141778,0.5656734463484038,0.20569564789551723,0.1617139901256233,0.8657412439918052,0.520679386774752,0.21790860635051257,0.052432023686468106,0.7565292961223287,0.46618487556052,0.31221895444077175,0.0,0.8485866647167855
A02,6,27,0.5426547016531932,0.1241813613524581,0.22461792038310793,0.7065135097759931,0.20487787632052076,0.19557156072386972,0.0,0.6685916032041902,0.5157786505827507,0.27682284042260596,0.0,0.8869344488540737,0.5961628322528048,0.15678997989038201,0.3143981202591176,0.7944860732845821,0.5798325475412968,0.25981803747162197,0.22072112074178696,0.905114257312052
A02,6,28,0.5488552990581137,0.11687631819746273,0.3703108956315244,0.7131598283454333,0.26098235321807056,0.10271430292784722,0.027388171269407704,0.38741929935864855,0.35292529491521124,0.23551542922799631,0.00470467839649399,0.7321016345515222,0.7021377138827953,0.1331419854331669,0.43617797781674655,0.8631693386043272,0.700736249514528,0.19192471925066482,0.3031803933628214,0.8863023697896589
A02,6,29,0.47636266423676793,0.13586124151502257,0.23907855349520807,0.7143912655124252,0.24720351455100698,0.1826487493875835,0.0,0.5798106580392899,0.47381266257199867,0.22689982116351692,0.1445346529074802,0.8311945933811781,0.5412931687502237,0.12374573830296812,0.2682613231635071,0.6777458400975143,0.7410298174766414,0.1308236170261424,0.4746622864284763,0.9019054894864569
A02,6,30,0.48917479219892396,0.11596313183555694,0.2797159590214318,0.6502187374166501,0.20368819139129965,0.17610606343329543,0.0,0.5363118488093582,0.41577860148052115,0.2812560587687234,0.0,0.901592589958004,0.634526984553245,0.0645668742596354,0.4978686464914851,0.7438427046266732,0.6872592290679855,0.26366621979922844,0.10201336930785879,0.9340374575455908
A02,6,31,0.5573231390972996,0.11756274986356681,0.3296254171342371,0.7458840284254625,0.27096304850254155,0.1766385476907266,0.0,0.6637408516997231,0.7001980458578314,0.08477260716818874,0.5816112937388583,0.8261121890071065,0.5661116581655097,0.14195942267403094,0.29455670760032693,0.7779514333096044,0.6801369108157612,0.20105302838759453,0.133624004200592,0.8569337872935324
A02,6,32,0.4667359665463104,0.2067496324570686,0.010763755475577888,0.7577832903756507,0.2629630727904611,0.1441898862785968,0.0,0.46762502425250724,0.6025736399505923,0.18744577054899297,0.14365221399062186,0.779042077364924,0.47718266086373173,0.2166160973837444,0.09513819900384557,0.7544263868933437,0.7514960872701765,0.1183235116394406,0.46567036629154457,0.8890509798548344
A02,6,33,0.6330758225050126,0.11792768504265543,0.3284968384145257,0.8153026915988304,0.3039505016657674,0.1880468257792611,0.0,0.6329867946968027,0.661772227470275,0.1778024767963758,0.3382938365427696,0.8799961477698236,0.7182015123142748,0.10061962945845034,0.4831839958936373,0.8419404405791814,0.6847729545211901,0.22300555598237923,0.1898810738297116,0.9065832716222453
A02,6,34,0.4427334166396142,0.15468595854793135,0.041995237126386434,0.6243082571907851,0.1414310643614968,0.10973863321836771,0.0,0.33049272444334,0.3630138582906611,0.15836403433282698,0.0340822939008396,0.5930505971893563,0.5700052494725872,0.15854303004474188,0.27965122453674407,0.7257889649634253,0.576788757125513,0.10514855151193779,0.38732301790809714,0.8047580390038732
A02,6,35,0.5568313002816923,0.09999139189486364,0.38246335314854646,0.6737030015007258,0.18619261961540073,0.1345777159264218,0.0,0.3776591400122138,0.5002891943424845,0.28567729674611503,0.005475687661308444,0.9307637881420395,0.6584404443774949,0.14315674010150034,0.28122535042308455,0.839257409701952,0.6817882050876098,0.1388130640075018,0.4075153187778523,0.9371234200457013
A02,6,36,0.43008452842164085,0.12402907396723815,0.24772135091687714,0.6576336333888787,0.07940280095717117,0.11444252669353697,0.0,0.3696261079891215,0.4218228889941841,0.25228411617381263,0.04684826268296384,0.7640670917919065,0.6411694018103303,0.10344655891196032,0.35129121490813603,0.7746677062311392,0.6090992263555531,0.2520002489040302,0.09696468794150413,0.8239097194935509
A02,6,37,0.40194933231355706,0.12990443788586972,0.13472288826707043,0.5696818157747063,0.15396485023973763,0.12903259391298638,0.0,0.38993651109140476,0.575063581726873,0.17865383432738954,0.23955925770983363,0.7659390049762251,0.4186799359762941,0.17442409159181255,0.06779799812246334,0.6856456479793146,0.487072795127445,0.2245315607199576,0.0,0.8437110631878276
A02,6,38,0.5339486544690727,0.07735653508042577,0.39708643294445156,0.6755576604164781,0.27206850011935496,0.12697920799642887,0.07637329116355265,0.44815500057877816,0.49922590125085586,0.26964340834835965,0.020262326754963613,0.8654230211676298,0.5672449970449154,0.13996788141736136,0.3035146037305702,0.8206494595266227,0.5526333848331172,0.2923145502970391,0.0,0.9383897006714494
A02,6,39,0.479393599946258,0.1822154515375741,0.16736392253166482,0.7780412643540232,0.33097312708017146,0.18690420996182056,0.0,0.6508216832467373,0.516251298558626,0.3262156507384796,0.0,0.948191765650705,0.4623726414585338,0.16354198312327967,0.11820865340934818,0.6957412642629137,0.5769040845154592,0.16764173995063256,0.3060546168884503,0.8019123024749931
A02,6,40,0.6106449692743966,0.08130294006136982,0.43688216652389306,0.758717979967381,0.21830252570889014,0.2273090706149841,0.0,0.7076229933601884,0.7540555434765495,0.20944195305303204,0.17168035751386673,0.9275997671481726,0.6393533716325038,0.12245435048529704,0.4716898757254983,0.8759222847260218,0.7829057209175571,0.0909401256569569,0.5684280913012859,0.9031093806728556
A02,6,41,0.5359714423020348,0.1493645442739275,0.24552017806508072,0.7916260883329205,0.3620346823547882,0.1241807578757771,0.17983200555373907,0.5698012283938899,0.45659745785230255,0.23479461617131134,0.09799823121891081,0.8064412902784793,0.5416069314018227,0.22793476072770572,0.1528270103619878,0.8341898395326183,0.6682297398217198,0.24025930176859533,0.07325987554351465,0.8865492991814629
A02,6,42,0.5174441885479149,0.1607608145245737,0.11963454138006509,0.7735085871493459,0.23617695422797216,0.20395354716646627,0.0,0.6034909910717359,0.5159044729524561,0.2360609158755416,0.033308540948562886,0.800412685237729,0.5998185469704748,0.1089889736866658,0.38224144280079814,0.7719208944237966,0.6265770192102728,0.22749191651500855,0.14353233365086465,0.852035131412715
A02,6,43,0.39626679371485096,0.17215412193519897,0.05662177739437123,0.6604650039735851,0.14971436162377555,0.12855847007956817,0.0,0.4222937979427969,0.41520000052065503,0.2662566422948127,0.025545665969130358,0.7847047363139723,0.5645989228293345,0.13043619677174093,0.2470840582451748,0.7525931978051362,0.6811584729764427,0.21724256679968765,0.04272243360871618,0.9021626617537246
A02,6,44,0.4221279672192761,0.11986517133223869,0.2688776294945946,0.6124059370745754,0.1842417832325987,0.1723915972053874,0.0,0.5012545052462262,0.5245058064549925,0.18061076540425272,0.1278973801707268,0.7915541933792116,0.5011754524614326,0.11328102387700784,0.3291074124732077,0.6821777641337468,0.5109314128937334,0.2012944871312014,0.16752273351843808,0.8324395271100845
A02,6,45,0.5214278960549621,0.12847991236668468,0.2231083188459482,0.6786354917236567,0.20031053902387222,0.17055787334755348,0.0,0.5187210697595784,0.6760105333159749,0.22458694469319795,0.0980107113540024,0.8555589631117081,0.5836415038013592,0.0674797747182356,0.416638426430139,0.667220193540525,0.6110774056009662,0.261953321927849,0.07129761563728655,0.85481634900902
A02,6,46,0.534920650834766,0.0879937952718946,0.30847042107126743,0.6470674856078418,0.15572666369138652,0.1523733898741272,0.0,0.5454254355351267,0.5554915162089284,0.2424691353547123,0.03224823948959458,0.8526910853455192,0.6368446148069357,0.14817411462056973,0.20625440625355287,0.7763625375943732,0.6252136422439712,0.21876426200044302,0.21939890346140864,0.8406952162997968
A02,6,47,0.43902555375955116,0.19637208306521403,0.08569014987320445,0.6937970967630418,0.34857030934900796,0.20623559658532897,0.004602066750303264,0.6769022783091652,0.2863341167472211,0.3012769057294237,0.0,0.8673315037798929,0.5563549900692734,0.14372515704435657,0.18360713454060246,0.7261566219950882,0.5217374228811034,0.20313650077105155,0.0672091357988958,0.7710630261097601
A02,6,48,0.5010085187157053,0.11553077561350078,0.31326038706461085,0.6799562570513793,0.21476961483590978,0.14925814932292486,0.0,0.5080661181872524,0.4798596538826713,0.36088341952833813,0.0,0.8753940056920443,0.5388179131596034,0.20216132047863689,0.18735986052308032,0.7810541037860014,0.5391059332455165,0.30448400991814395,0.0,0.8683563979599701
