Subject,Condition,EEG_Channel_Index,Band,EOG_Left_Beta,EOG_Central_Beta,EOG_Right_Beta,Intercept
A03,All_Clean,6,4-38Hz,0.5099033846420199,0.1639785607595223,0.14843695101210436,-0.00309225166390054
A03,All_Clean,7,4-38Hz,0.4379959163598432,0.20499697699451258,0.17551527289470062,-0.006872979515905018
A03,All_Clean,8,4-38Hz,0.37492587879647366,0.22285093914219872,0.25961750909541026,-0.0018569723365415205
A03,All_Clean,9,4-38Hz,0.3124101762442301,0.21568858317381895,0.3658599589935113,0.0009300635234327894
A03,All_Clean,10,4-38Hz,0.24441171055884917,0.19204215946215286,0.4492972534967272,0.005879072655335586
A03,All_Clean,11,4-38Hz,0.194897588656479,0.15064248677323971,0.5486519149050714,0.009576711255624553
A03,All_Clean,12,4-38Hz,0.20716469086190345,0.10191515378355015,0.5919617567918156,0.016320854472788072
A03,All_Clean,13,4-38Hz,0.396022797044559,0.14742708055281756,0.22236636963139836,-0.0014252286314202175
A03,All_Clean,14,4-38Hz,0.3399951571547326,0.1579421817449389,0.2919221254762296,0.0009608721608125559
A03,All_Clean,15,4-38Hz,0.28192892284826937,0.14662305994949992,0.39427883200078484,0.003908976068210589
A03,All_Clean,16,4-38Hz,0.21861390816524,0.12674421035547467,0.49020337320050433,0.008158084023226275
A03,All_Clean,17,4-38Hz,0.17146053710200004,0.09597226569650968,0.5732800183752115,0.01148325248928953
A03,All_Clean,18,4-38Hz,0.29958548204500035,0.11049509678698871,0.3409543713007594,0.007489805161559375
A03,All_Clean,19,4-38Hz,0.2532009707655592,0.10581329386747962,0.4165245936654458,0.010042936175772189
A03,All_Clean,20,4-38Hz,0.2061489213860432,0.08107807258960087,0.48522433035213475,0.013293491504600343
A03,All_Clean,21,4-38Hz,0.22932772475756752,0.07197053656662716,0.4175898695441052,0.016427692453826723
A03,Theta_Clean,0,4.0-8.0Hz,0.2515557875246854,0.4356116909071231,0.25997123538108774,-0.0025123032413417144
A03,Theta_Clean,1,4.0-8.0Hz,0.3597939692683719,0.3046744640761085,0.08861166881905705,-0.009422834540086494
A03,Theta_Clean,2,4.0-8.0Hz,0.30861989542308754,0.2893705561966867,0.18883829727114035,-0.005692692708159414
A03,Theta_Clean,3,4.0-8.0Hz,0.2573498652018908,0.2741141875780506,0.31732050807495205,-0.002849553197013895
A03,Theta_Clean,4,4.0-8.0Hz,0.17480412316956473,0.24641147644770467,0.4080091252042125,0.0014928326298195072
A03,Theta_Clean,5,4.0-8.0Hz,0.10009582997602856,0.2252071089739195,0.5102336930836605,0.0012090042367143207
A03,Theta_Clean,6,4.0-8.0Hz,0.3514811541961162,0.17283104290833481,0.04953160345957574,-0.00542388861647146
A03,Theta_Clean,7,4.0-8.0Hz,0.2522822534186788,0.2047619815450743,0.10443604953202286,-0.010398262590404918
A03,Theta_Clean,8,4.0-8.0Hz,0.2149899185958257,0.20190182957215363,0.1982380502328559,-0.005641255041637084
A03,Theta_Clean,9,4.0-8.0Hz,0.18750372607907123,0.18130441000340652,0.3087483502511253,-0.0027420996937819755
A03,Theta_Clean,10,4.0-8.0Hz,0.10675828933332085,0.16533504194692672,0.3913036757548163,0.0014798895545962093
A03,Theta_Clean,11,4.0-8.0Hz,0.04640276353116437,0.13648834226576867,0.4932686088249486,0.00453063412458703
A03,Theta_Clean,12,4.0-8.0Hz,0.027477265867383728,0.08372300411479988,0.5857405659109342,0.010643548811365974
A03,Theta_Clean,13,4.0-8.0Hz,0.13270171605454414,0.15864964574806087,0.11748212906556686,-0.004938080833809403
A03,Theta_Clean,14,4.0-8.0Hz,0.11216843410780647,0.15513172841473613,0.19334841260127508,-0.0024639351592396085
A03,Theta_Clean,15,4.0-8.0Hz,0.08455600775814298,0.13928061880496456,0.2871318244223066,0.00023759766352682182
A03,Theta_Clean,16,4.0-8.0Hz,0.04137450842359922,0.12686328553457082,0.36234803164602636,0.0037969758900578236
A03,Theta_Clean,17,4.0-8.0Hz,-0.006612745194864655,0.10438610656555747,0.44163507018582104,0.007131581320427593
A03,Theta_Clean,18,4.0-8.0Hz,0.01489418401222607,0.12795696561854397,0.184893501927594,0.003740576557077027
A03,Theta_Clean,19,4.0-8.0Hz,0.004162548127073725,0.1202623189475005,0.25305954644128775,0.006340490183734368
A03,Theta_Clean,20,4.0-8.0Hz,-0.04279693991483504,0.10137042473390917,0.3115382998324322,0.009748367498468427
A03,Theta_Clean,21,4.0-8.0Hz,-0.08858327964644332,0.102237981736268,0.21038599975978692,0.012216874845136186
A03,Alpha_Mu_Clean,0,8.0-13.0Hz,0.09781181347370593,0.7436970362565183,0.1464107298650796,-0.0035195770954426202
A03,Alpha_Mu_Clean,1,8.0-13.0Hz,0.3432187421367189,0.5008512282408042,-0.08174853253768757,-0.00698006353742966
A03,Alpha_Mu_Clean,2,8.0-13.0Hz,0.1953432794789225,0.5896467236411652,0.04313794300593849,-0.006372633102525921
A03,Alpha_Mu_Clean,3,8.0-13.0Hz,0.08668708469085509,0.6204313199010046,0.20884416006717893,-0.005946115652211475
A03,Alpha_Mu_Clean,4,8.0-13.0Hz,-0.043612572206631485,0.5348163744965846,0.4086691017318298,-0.004924502941283691
A03,Alpha_Mu_Clean,5,8.0-13.0Hz,-0.12178834628417039,0.4146577341588378,0.610000890612653,-0.0038372431479515995
A03,Alpha_Mu_Clean,6,8.0-13.0Hz,0.4865403392895472,0.16426630236245043,-0.11318892309230386,-0.006243150768244493
A03,Alpha_Mu_Clean,7,8.0-13.0Hz,0.32062963820817525,0.2727364043723066,-0.09894780696171807,-0.008025283397070399
A03,Alpha_Mu_Clean,8,8.0-13.0Hz,0.13796427785155202,0.3776966521777795,0.11008602393324189,-0.007573026125963721
A03,Alpha_Mu_Clean,9,8.0-13.0Hz,0.002344695795754832,0.4238733040861036,0.33666610641605477,-0.006988639124614033
A03,Alpha_Mu_Clean,10,8.0-13.0Hz,-0.16013013472057933,0.30163678495440527,0.6102681476678279,-0.005663186835119199
A03,Alpha_Mu_Clean,11,8.0-13.0Hz,-0.2643724490401971,0.13919518232107098,0.8825033274148663,-0.0036658241811934507
A03,Alpha_Mu_Clean,12,8.0-13.0Hz,-0.20038312408886305,0.0064006230949076315,0.9780777055356957,-0.0015189742175875087
A03,Alpha_Mu_Clean,13,8.0-13.0Hz,0.13919210963968415,0.13718151614692636,0.05247215058340312,-0.007305676835661432
A03,Alpha_Mu_Clean,14,8.0-13.0Hz,0.0033345459618937296,0.19745703419804822,0.23519244031265785,-0.006865569089464403
A03,Alpha_Mu_Clean,15,8.0-13.0Hz,-0.13041573987786595,0.1900540489842859,0.49139977898152315,-0.0054134194331850105
A03,Alpha_Mu_Clean,16,8.0-13.0Hz,-0.24738204259849683,0.10918557489979175,0.737533333679546,-0.004748956746981311
A03,Alpha_Mu_Clean,17,8.0-13.0Hz,-0.3400748504427646,-0.012719791672779923,0.971500352599119,-0.003969392454400655
A03,Alpha_Mu_Clean,18,8.0-13.0Hz,-0.12230719643702152,0.05044540418455573,0.37575906366561584,-0.006175990430766321
A03,Alpha_Mu_Clean,19,8.0-13.0Hz,-0.2055557032739031,0.039064197700233005,0.5655690104285893,-0.005316490079034449
A03,Alpha_Mu_Clean,20,8.0-13.0Hz,-0.3095514332819974,-0.04599284643024504,0.7778787539359773,-0.004451333269416869
A03,Alpha_Mu_Clean,21,8.0-13.0Hz,-0.25400914508168104,-0.07654446308044521,0.5833542952569123,-0.006141615152428648
A03,Beta_Clean,0,13.0-30.0Hz,0.1629067083022771,0.6206930463589736,0.1983430100919689,0.0006029831167911714
A03,Beta_Clean,1,13.0-30.0Hz,0.35387789713963497,0.3992352792266628,0.19098986302756404,0.0009266999205202805
A03,Beta_Clean,2,13.0-30.0Hz,0.2642034025434396,0.5025320012127545,0.18577721436439054,0.0004277538046386518
A03,Beta_Clean,3,13.0-30.0Hz,0.1992042336429803,0.545827068293839,0.22010402278876653,-5.3374667143858035e-05
A03,Beta_Clean,4,13.0-30.0Hz,0.16532798183459219,0.5232949525417788,0.27299279772822077,0.00020111364089218624
A03,Beta_Clean,5,13.0-30.0Hz,0.17051848462871205,0.45775021385649584,0.3429378771715696,-0.00011975615861095122
A03,Beta_Clean,6,13.0-30.0Hz,0.48583240890871615,0.2293012834088265,0.1877953154023418,-0.0005213020605506046
A03,Beta_Clean,7,13.0-30.0Hz,0.4590499020179278,0.2583004916801757,0.18830879453462673,0.00019120759943304074
A03,Beta_Clean,8,13.0-30.0Hz,0.3634462852007817,0.3609405436782428,0.20559190469697877,-0.0004659039575692323
A03,Beta_Clean,9,13.0-30.0Hz,0.2662541590899128,0.41592577594731345,0.26702371851316553,-0.0009289984917852096
A03,Beta_Clean,10,13.0-30.0Hz,0.24089260206405108,0.3731824765440492,0.32805445139255446,-0.0002751595629673059
A03,Beta_Clean,11,13.0-30.0Hz,0.23580407019244956,0.29015789403877623,0.4227807073563823,0.0004683147768722523
A03,Beta_Clean,12,13.0-30.0Hz,0.2455184383459444,0.27106014188657135,0.43216302760197295,0.0011572789050613135
A03,Beta_Clean,13,13.0-30.0Hz,0.48547540706827125,0.16286838069506993,0.2340724482179144,-0.0011518416469567482
A03,Beta_Clean,14,13.0-30.0Hz,0.40018784378873534,0.23495372042079965,0.2561183788699955,-0.0014876801565203704
A03,Beta_Clean,15,13.0-30.0Hz,0.33291950455772673,0.248770679052218,0.32644511406685045,-0.001408925178165569
A03,Beta_Clean,16,13.0-30.0Hz,0.2779654022169613,0.22035798113765143,0.4176213890214198,-0.00032146681764003924
A03,Beta_Clean,17,13.0-30.0Hz,0.25583786430234456,0.17357654940552764,0.49012147895422264,0.00021459221971847366
A03,Beta_Clean,18,13.0-30.0Hz,0.4226522937037265,0.1191866094420232,0.3354808812398808,-0.0018751494519968035
A03,Beta_Clean,19,13.0-30.0Hz,0.3538971098729112,0.14403365497843956,0.3897451943743731,-0.0016795343165631133
A03,Beta_Clean,20,13.0-30.0Hz,0.3322322794887221,0.11332237698759273,0.43849140917206125,-0.0014152847946567895
A03,Beta_Clean,21,13.0-30.0Hz,0.37810360230447343,0.06111045730132986,0.4184844783869847,-0.001966452373860373
A03,Gamma_Clean,0,30.0-38.0Hz,0.2975688705934297,0.3800044505016623,0.2997574605050311,0.0003177188694543982
A03,Gamma_Clean,1,30.0-38.0Hz,0.36369704582653367,0.2568412295387787,0.3397178750759968,0.0004849009202769864
A03,Gamma_Clean,2,30.0-38.0Hz,0.33476817923197427,0.3164927998761663,0.3109849228973436,0.0004095659524556992
A03,Gamma_Clean,3,30.0-38.0Hz,0.3197557796526513,0.3244461855147274,0.3203914277561658,0.0003961617991147701
A03,Gamma_Clean,4,30.0-38.0Hz,0.3045068118926852,0.34880701483665355,0.308708373502222,0.00038304506396317784
A03,Gamma_Clean,5,30.0-38.0Hz,0.3234670796303008,0.33561336067894276,0.31226595366179793,0.00019869984585177408
A03,Gamma_Clean,6,30.0-38.0Hz,0.3856521899571666,0.25922553737592285,0.31067708203604766,0.00016710289867236618
A03,Gamma_Clean,7,30.0-38.0Hz,0.37944040941559115,0.2470120711878513,0.3277478813093805,0.0006044250577291801
A03,Gamma_Clean,8,30.0-38.0Hz,0.3545576748978601,0.28987282254741753,0.3193009609829719,0.00048395620184300787
A03,Gamma_Clean,9,30.0-38.0Hz,0.340069044091323,0.29288457928659517,0.33382625086205947,0.00048504217686502245
A03,Gamma_Clean,10,30.0-38.0Hz,0.32517115012979053,0.3103277233705276,0.3209587819721028,0.0004443088824954722
A03,Gamma_Clean,11,30.0-38.0Hz,0.34082292697982186,0.2979243701081622,0.3256745869240753,0.0004538140201245245
A03,Gamma_Clean,12,30.0-38.0Hz,0.3436565508246007,0.3375824494349174,0.28780647332892256,0.0004522220794943538
A03,Gamma_Clean,13,30.0-38.0Hz,0.3865179437178787,0.23100089652363054,0.3318317492614564,0.0005895078692691388
A03,Gamma_Clean,14,30.0-38.0Hz,0.35615866917498684,0.26119073449759184,0.32566212984146187,0.0005146302821199726
A03,Gamma_Clean,15,30.0-38.0Hz,0.3514241344799211,0.25712826359849156,0.34152567256162614,0.000492637537043211
A03,Gamma_Clean,16,30.0-38.0Hz,0.3389842051932947,0.264834178789666,0.34831869331330917,0.0005499747872450578
A03,Gamma_Clean,17,30.0-38.0Hz,0.33259982935150667,0.2712144671213339,0.34786979248162586,0.0005154790998405104
A03,Gamma_Clean,18,30.0-38.0Hz,0.37309300510678806,0.22879870238785016,0.34913578377449805,0.0006708990148363024
A03,Gamma_Clean,19,30.0-38.0Hz,0.35865330762891,0.24476537352202254,0.34835861850077793,0.0006061898317590212
A03,Gamma_Clean,20,30.0-38.0Hz,0.3552945583781239,0.23059378535171893,0.35248113077576954,0.0005499359242458428
A03,Gamma_Clean,21,30.0-38.0Hz,0.3617742146715052,0.2263717463727805,0.3539985250866333,0.0007008305879411932
A04,All_Clean,0,4-38Hz,0.13498785455576603,0.4803422220708582,0.17399876728034133,-0.0004744221544474843
A04,All_Clean,1,4-38Hz,0.1951849448673779,0.318730148103679,0.09577067061309447,0.003639808774632817
A04,All_Clean,2,4-38Hz,0.1597945687284776,0.3437768811670356,0.12884192997287958,-0.00022622240871688674
A04,All_Clean,3,4-38Hz,0.1332973240750252,0.35782433761321464,0.17672938569759045,-0.0010901434899470589
A04,All_Clean,4,4-38Hz,0.08163317803991715,0.3547895261318098,0.21466239857453662,-0.00012949175466893758
A04,All_Clean,5,4-38Hz,0.05628328361122565,0.3092505766876647,0.3095092291996191,0.0022554658535932593
A04,All_Clean,6,4-38Hz,0.1897803504685404,0.15976089898691975,0.06448087321762325,0.013061076735407462
A04,All_Clean,7,4-38Hz,0.14066764831785186,0.22747801153318756,0.07324700774951519,0.008877472305282045
A04,All_Clean,8,4-38Hz,0.10703993842458581,0.2575789858528443,0.12263609481207664,0.003024028597677555
A04,All_Clean,9,4-38Hz,0.08702866177856057,0.2611654817802023,0.17721379301488013,0.000838799298779763
A04,All_Clean,10,4-38Hz,0.04137124151013288,0.2560629960350882,0.22140118773008746,0.003603107534907635
A04,All_Clean,11,4-38Hz,0.014345488937976708,0.2133096922845008,0.2942343222037103,0.0069445663683113355
A04,All_Clean,12,4-38Hz,0.00022667986388937413,0.15074258288089615,0.36392379428069693,0.008931897909449123
A04,All_Clean,13,4-38Hz,0.05471415177241166,0.1659446473143627,0.07370962877838849,0.01241200898708753
A04,All_Clean,14,4-38Hz,0.030470020720467485,0.2022613236620211,0.08861706317774708,0.006435520543410171
A04,All_Clean,15,4-38Hz,0.012448025181441984,0.1957144174415291,0.14198135590115285,0.007663215064711893
A04,All_Clean,16,4-38Hz,-0.027624429436757185,0.18491699153977215,0.20073124770891596,0.007624217133994923
A04,All_Clean,17,4-38Hz,-0.05754881255757951,0.15570830817050157,0.2670095904983597,0.010196848581572396
A04,All_Clean,18,4-38Hz,-0.06382289914101405,0.1443872662657272,0.060189984925068676,0.007539101689203515
A04,All_Clean,19,4-38Hz,-0.07274520993197599,0.1489267181434258,0.10766593931313127,0.006690414321004536
A04,All_Clean,20,4-38Hz,-0.10682881913081335,0.12270661719744225,0.15980716525939412,0.007098950413049938
A04,All_Clean,21,4-38Hz,-0.12921475237910787,0.08479084178441003,0.10231915393070724,0.003232842648773034
A04,Theta_Clean,0,4.0-8.0Hz,0.24290879976927424,0.39121566464810204,0.23780521680554592,0.0008338161859705737
A04,Theta_Clean,1,4.0-8.0Hz,0.24682231796605128,0.2640701982071369,0.08018307222515107,0.004567609317933204
A04,Theta_Clean,2,4.0-8.0Hz,0.1885154940660145,0.27850868679906104,0.1378932929985404,0.0010334245033932355
A04,Theta_Clean,3,4.0-8.0Hz,0.1595133985362629,0.27860305288872783,0.2216822092791686,4.3305242218966075e-05
A04,Theta_Clean,4,4.0-8.0Hz,0.11660328644000881,0.2586624847831375,0.2980755877608524,0.00030609701289671296
A04,Theta_Clean,5,4.0-8.0Hz,0.10449430304927611,0.2165727137917577,0.40389340718346406,0.001509455629969856
A04,Theta_Clean,6,4.0-8.0Hz,0.17822139127153824,0.15469645011184432,-0.009387546374569698,0.011748962710127266
A04,Theta_Clean,7,4.0-8.0Hz,0.08651575261550723,0.21981454528515196,0.022454628314359317,0.00908673509759646
A04,Theta_Clean,8,4.0-8.0Hz,0.04100502049478507,0.24151266880743977,0.0760112811067956,0.003990729249091437
A04,Theta_Clean,9,4.0-8.0Hz,0.007366083750640388,0.23832421375073037,0.1414004721037228,0.001912221835798702
A04,Theta_Clean,10,4.0-8.0Hz,-0.011172453590902142,0.21803634854300757,0.222325796076061,0.0034267943285532987
A04,Theta_Clean,11,4.0-8.0Hz,-0.012795294190314367,0.1665080616666479,0.3303626658709914,0.0052114899211362685
A04,Theta_Clean,12,4.0-8.0Hz,-0.0015713476361921036,0.08490082303077173,0.43601200154062436,0.005539839876781109
A04,Theta_Clean,13,4.0-8.0Hz,-0.09897484225106078,0.22493508229009967,-0.04684121920871444,0.012944237313112544
A04,Theta_Clean,14,4.0-8.0Hz,-0.12634715334843769,0.2342705980246259,-0.00014286738812479123,0.00784799663178442
A04,Theta_Clean,15,4.0-8.0Hz,-0.15645039493922813,0.23107572741785015,0.04877795957193446,0.00897644986020223
A04,Theta_Clean,16,4.0-8.0Hz,-0.15628598576524314,0.2080493471257256,0.13327840013279219,0.007741266525184988
A04,Theta_Clean,17,4.0-8.0Hz,-0.15008474187602247,0.16786725916746517,0.22825784870480825,0.008513696680063682
A04,Theta_Clean,18,4.0-8.0Hz,-0.29916003042502154,0.24098656097856194,-0.08338361339181274,0.009661005724208646
A04,Theta_Clean,19,4.0-8.0Hz,-0.2991403242896736,0.23653321362700455,-0.02973642926822763,0.008732315659151767
A04,Theta_Clean,20,4.0-8.0Hz,-0.32304244644982993,0.21785262070593708,0.019455554254225293,0.008045062899144554
A04,Theta_Clean,21,4.0-8.0Hz,-0.4042248465569394,0.23103272820452714,-0.09628532748378328,0.006008065600626484
A04,Alpha_Mu_Clean,0,8.0-13.0Hz,0.2677896399237509,0.5061345483998814,0.23388635217855702,-0.009854882940357955
A04,Alpha_Mu_Clean,1,8.0-13.0Hz,0.3345946853819196,0.32250829119732644,0.10251337363155565,-0.010688843909107173
A04,Alpha_Mu_Clean,2,8.0-13.0Hz,0.30151225005386795,0.35810345519450226,0.17174515899915957,-0.011973229700824659
A04,Alpha_Mu_Clean,3,8.0-13.0Hz,0.282327251950644,0.3623687434145097,0.2659775514862834,-0.012589725813522041
A04,Alpha_Mu_Clean,4,8.0-13.0Hz,0.20873961241462383,0.3135887528367441,0.3635281630478003,-0.012112826389885716
A04,Alpha_Mu_Clean,5,8.0-13.0Hz,0.16917813328548328,0.22400054310434486,0.48811717960744194,-0.010998240004086444
A04,Alpha_Mu_Clean,6,8.0-13.0Hz,0.2523300682852737,0.16103586645350101,0.0002674769001235098,-0.00682054711143181
A04,Alpha_Mu_Clean,7,8.0-13.0Hz,0.21500358555776367,0.22727551669387433,0.056152393780584904,-0.0091519156554068
A04,Alpha_Mu_Clean,8,8.0-13.0Hz,0.20315175873084454,0.2705925240100843,0.13508640420391035,-0.010679019475082598
A04,Alpha_Mu_Clean,9,8.0-13.0Hz,0.20509453929999039,0.26987153671565517,0.23197736060697371,-0.011374801185804093
A04,Alpha_Mu_Clean,10,8.0-13.0Hz,0.14547903143397292,0.21317626756791586,0.3318011777366808,-0.01081183587754479
A04,Alpha_Mu_Clean,11,8.0-13.0Hz,0.09323054151172619,0.10447576384379637,0.4662750895585132,-0.009995718924251338
A04,Alpha_Mu_Clean,12,8.0-13.0Hz,0.04910625508687959,0.009620481973209194,0.5719506071083073,-0.008182943506456397
A04,Alpha_Mu_Clean,13,8.0-13.0Hz,0.03508136083832167,0.1886355849602479,-0.011996787595157798,-0.00820337931616098
A04,Alpha_Mu_Clean,14,8.0-13.0Hz,0.04497417627057586,0.21368867931763552,0.06957483400358,-0.008701889070871884
A04,Alpha_Mu_Clean,15,8.0-13.0Hz,0.047692176291835996,0.19691108031883212,0.15263605629627217,-0.007910575839396902
A04,Alpha_Mu_Clean,16,8.0-13.0Hz,0.016643472369160077,0.14217924749159946,0.26339443157587245,-0.00882872398599493
A04,Alpha_Mu_Clean,17,8.0-13.0Hz,-0.0319986222624922,0.06352359146425293,0.3759707026122138,-0.008854325251595905
A04,Alpha_Mu_Clean,18,8.0-13.0Hz,-0.1614847663357174,0.15977353386538964,-0.03232582866564343,-0.008482537971078941
A04,Alpha_Mu_Clean,19,8.0-13.0Hz,-0.1335912430142103,0.1458781346603848,0.06287336824226968,-0.007596399179569331
A04,Alpha_Mu_Clean,20,8.0-13.0Hz,-0.16986184483676522,0.07846348608851506,0.1439004124101727,-0.008572102861549582
A04,Alpha_Mu_Clean,21,8.0-13.0Hz,-0.290358512454616,0.08314052521202443,-0.021052893567922455,-0.009013101633988541
A04,Beta_Clean,0,13.0-30.0Hz,0.0017197282942688183,0.6396675428606594,0.12630833404393554,0.0003875397799719209
A04,Beta_Clean,1,13.0-30.0Hz,0.08141937032863032,0.4870313764430676,0.07779888249012634,0.0002749381185568056
A04,Beta_Clean,2,13.0-30.0Hz,0.059928900137784555,0.5336164268228921,0.08658361798710149,0.0004907150166772329
A04,Beta_Clean,3,13.0-30.0Hz,0.03861318595199545,0.5653148725714061,0.10747872514901383,0.0002993100704466415
A04,Beta_Clean,4,13.0-30.0Hz,-0.012104339340337243,0.5861890598056716,0.11323223665121929,0.00045476924447331545
A04,Beta_Clean,5,13.0-30.0Hz,-0.03375835581478928,0.5257017174011039,0.2084009407250333,0.0002913332666664488
A04,Beta_Clean,6,13.0-30.0Hz,0.13805910978923214,0.2659146629955413,0.0807102238203892,0.0008773307683059268
A04,Beta_Clean,7,13.0-30.0Hz,0.12473686918283199,0.3537953126573328,0.059831073693042254,0.0006163174469615853
A04,Beta_Clean,8,13.0-30.0Hz,0.08432474111895635,0.41239133614028667,0.10127412646194979,0.0010486168346166998
A04,Beta_Clean,9,13.0-30.0Hz,0.06447681523298905,0.4412283835499271,0.14069010543558821,0.0009110210803964327
A04,Beta_Clean,10,13.0-30.0Hz,0.01248297764922608,0.44426349334628956,0.16328403244661732,0.0013321288288943435
A04,Beta_Clean,11,13.0-30.0Hz,-0.011808763705770966,0.39922917271661285,0.21543690908872307,0.0010616687683949538
A04,Beta_Clean,12,13.0-30.0Hz,-0.03564593169934381,0.34621972074221236,0.2646248583884435,0.001001986234825666
A04,Beta_Clean,13,13.0-30.0Hz,0.13001004267113647,0.2219717398174379,0.10008105033783055,0.0012732986035008855
A04,Beta_Clean,14,13.0-30.0Hz,0.0940209308246884,0.3141135977307454,0.07972193305921912,0.0017343035811168107
A04,Beta_Clean,15,13.0-30.0Hz,0.07709052860246399,0.31870502198004,0.13205690041243737,0.00207432319125004
A04,Beta_Clean,16,13.0-30.0Hz,0.013241600387283527,0.30717393354988315,0.18199633526804884,0.0021615259584445356
A04,Beta_Clean,17,13.0-30.0Hz,-0.026580553060501916,0.2751081018774985,0.23653406718932546,0.0019481855920678783
A04,Beta_Clean,18,13.0-30.0Hz,0.08710182029293312,0.16673455416685437,0.08600284548542779,0.0024805204078842424
A04,Beta_Clean,19,13.0-30.0Hz,0.05881389795533612,0.19733853242821137,0.12799461276061155,0.0030296143012296765
A04,Beta_Clean,20,13.0-30.0Hz,0.025546933921146736,0.16097604216654396,0.1869285356448169,0.003309370471238001
A04,Beta_Clean,21,13.0-30.0Hz,0.061224582877975275,0.043464815383218836,0.16924327798007816,0.0035155877867413094
A04,Gamma_Clean,0,30.0-38.0Hz,-0.05830918688313282,0.42976039901691204,0.13727567200748253,0.00018104005886020026
A04,Gamma_Clean,1,30.0-38.0Hz,-0.11975529833644724,0.45293150088429035,0.11734420534975407,0.00014016390518394625
A04,Gamma_Clean,2,30.0-38.0Hz,-0.06354460921777931,0.38848820439452425,0.12007901981229675,0.00014359312717660705
A04,Gamma_Clean,3,30.0-38.0Hz,-0.02542743124340485,0.3200034991764344,0.1545198303798705,0.0002668921608858527
A04,Gamma_Clean,4,30.0-38.0Hz,-0.02738828503844789,0.32444045920421644,0.15520420471454208,0.0003106240657069537
A04,Gamma_Clean,5,30.0-38.0Hz,-0.01600731319532491,0.2900501372828701,0.21189721424759866,0.0002744121675106113
A04,Gamma_Clean,6,30.0-38.0Hz,-0.07428888526377816,0.3965388937675766,0.12073873593370463,0.0003687737765010671
A04,Gamma_Clean,7,30.0-38.0Hz,-0.028782215017020524,0.3317996872865553,0.13555679876072022,0.0001653801402687779
A04,Gamma_Clean,8,30.0-38.0Hz,-0.01710593891115564,0.3049717611361705,0.14112829801486146,0.00016705247759196508
A04,Gamma_Clean,9,30.0-38.0Hz,0.006075071877564496,0.2464848841014855,0.17634935627593282,0.0002716862299190708
A04,Gamma_Clean,10,30.0-38.0Hz,-0.005845110945110264,0.25381980773552937,0.1785659195018789,0.00023937338010241764
A04,Gamma_Clean,11,30.0-38.0Hz,0.00844205070353519,0.22236147230843262,0.2186918301649345,0.0002597325518576985
A04,Gamma_Clean,12,30.0-38.0Hz,0.002413251176418218,0.2298532936588164,0.2334193705524509,0.00025017240267207966
A04,Gamma_Clean,13,30.0-38.0Hz,0.05426027035610958,0.23707721404561438,0.1699036374608617,0.00019946586678631272
A04,Gamma_Clean,14,30.0-38.0Hz,0.03463383960249015,0.24155013622200688,0.15159463673350138,0.00018840030218231278
A04,Gamma_Clean,15,30.0-38.0Hz,0.048471563209595135,0.19448040796344962,0.1861382552527874,0.0002414828550440963
A04,Gamma_Clean,16,30.0-38.0Hz,0.027643826613043845,0.18807122629820844,0.20264699585406346,0.00022000167588753618
A04,Gamma_Clean,17,30.0-38.0Hz,0.017192841812197237,0.18632592910500417,0.22555142632466246,0.00022304685175777764
A04,Gamma_Clean,18,30.0-38.0Hz,0.10431110921676418,0.17823228032135346,0.1853057483156079,0.00020091924315189912
A04,Gamma_Clean,19,30.0-38.0Hz,0.08672743538018247,0.17162337245506254,0.19025292113417866,0.00017201745904187897
A04,Gamma_Clean,20,30.0-38.0Hz,0.08412811854388665,0.14464211136854058,0.2093934061335681,0.0001562466215280063
A04,Gamma_Clean,21,30.0-38.0Hz,0.14541746908396558,0.1410821626496298,0.2221711332456106,7.299247957993975e-05
A05,All_Clean,0,4-38Hz,0.17963029345780088,0.35856662093208624,0.2714599356572235,0.0040490412008013935
A05,All_Clean,1,4-38Hz,0.29155960292584326,0.21289024170382942,0.19925163906955246,0.002928601624128685
A05,All_Clean,2,4-38Hz,0.2260819362305813,0.2143329903162987,0.2567369290774662,0.0011452594713424477
A05,All_Clean,3,4-38Hz,0.18831580554919197,0.22593809585426006,0.31702925666612486,0.000991540623566673
A05,All_Clean,4,4-38Hz,0.14375596064309293,0.21431440592827183,0.37138054978421947,0.0010347953555555193
A05,All_Clean,5,4-38Hz,0.10864637479888443,0.2126409230899276,0.43618325617310194,0.0031933769794792667
A05,All_Clean,6,4-38Hz,0.3389936288952364,0.10212573876626693,0.1565500183250437,0.005002109604144155
A05,All_Clean,7,4-38Hz,0.2658788651804058,0.12707552206879255,0.21412596849773802,0.0032339567794623385
A05,All_Clean,8,4-38Hz,0.21203801901228908,0.1430296768845133,0.27135732182452427,-6.915609116003044e-05
A05,All_Clean,9,4-38Hz,0.18013200764794424,0.14009125020259372,0.32945549813973984,-0.003050669842641597
A05,All_Clean,10,4-38Hz,0.1416500453602214,0.144526484714111,0.3680591129764134,-0.0011273170722424708
A05,All_Clean,11,4-38Hz,0.11501338764535317,0.13049842776382253,0.4354885292271835,0.0004141434536690693
A05,All_Clean,12,4-38Hz,0.0936983583398407,0.10161721245997984,0.5006196185134757,0.003270865122191375
A05,All_Clean,13,4-38Hz,0.21646004568696428,0.09351702441865437,0.2238005187088718,0.002574344942533182
