Subject,Run,Trial,True_Class,Band,Baseline_R2,MI_R2,Change_R2,fs
A03,8,32,4,Theta,0.21775553145725682,0.36647871094814627,0.14872317949088945,250.0
A03,8,32,4,Alpha_Mu,0.37702115502089634,0.3507108683047928,-0.026310286716103526,250.0
A03,8,32,4,Beta,0.8454358061568642,0.756071808345454,-0.08936399781141025,250.0
A03,8,32,4,Gamma,0.7827092234546965,0.8888322598056655,0.10612303635096898,250.0
A03,8,33,1,Theta,0.3238542392416782,0.3382129139987188,0.014358674757040557,250.0
A03,8,33,1,Alpha_Mu,0.28466784518934285,0.25434886423760295,-0.030318980951739904,250.0
A03,8,33,1,Beta,0.7627788280112683,0.7970812032442206,0.03430237523295232,250.0
A03,8,33,1,Gamma,0.9348951320101264,0.9225555781796755,-0.012339553830450933,250.0
A03,8,34,3,Theta,0.46630144412532537,0.16592815643802344,-0.3003732876873019,250.0
A03,8,34,3,Alpha_Mu,0.30769119840430836,0.15600685710003395,-0.1516843413042744,250.0
A03,8,34,3,Beta,0.7290550838698026,0.721898170330496,-0.007156913539306586,250.0
A03,8,34,3,Gamma,0.8672804722189565,0.8767991100832159,0.009518637864259327,250.0
A03,8,35,1,Theta,0.18047397109015426,0.23088257371424972,0.05040860262409547,250.0
A03,8,35,1,Alpha_Mu,0.37257812865439716,0.15051189854005625,-0.2220662301143409,250.0
A03,8,35,1,Beta,0.8096371697799788,0.8024282212898519,-0.007208948490126876,250.0
A03,8,35,1,Gamma,0.8955828797247279,0.8421540815987935,-0.053428798125934485,250.0
A03,8,36,4,Theta,0.5360658196617095,0.3554570535570291,-0.1806087661046804,250.0
A03,8,36,4,Alpha_Mu,0.1865682000901159,0.38750485285179675,0.20093665276168085,250.0
A03,8,36,4,Beta,0.7227247215945688,0.6772315414537676,-0.04549318014080117,250.0
A03,8,36,4,Gamma,0.8692042333351543,0.8990188672683544,0.029814633933200163,250.0
A03,8,37,1,Theta,0.24867250553404036,0.34576049897711175,0.0970879934430714,250.0
A03,8,37,1,Alpha_Mu,0.6277779329097795,0.3142622533436665,-0.313515679566113,250.0
A03,8,37,1,Beta,0.8043601403239169,0.8206226186802635,0.016262478356346644,250.0
A03,8,37,1,Gamma,0.9406015917211609,0.8651621453393867,-0.07543944638177413,250.0
A03,8,38,3,Theta,0.05337101475805014,0.4344404619534687,0.3810694471954186,250.0
A03,8,38,3,Alpha_Mu,0.1768414763323858,0.3595116689176369,0.1826701925852511,250.0
A03,8,38,3,Beta,0.8263686671659604,0.7643312996111723,-0.06203736755478806,250.0
A03,8,38,3,Gamma,0.9052211679625141,0.9044180280052766,-0.0008031399572374642,250.0
A03,8,39,1,Theta,0.5274854949181276,0.488461826982123,-0.03902366793600459,250.0
A03,8,39,1,Alpha_Mu,0.18853376189395837,0.4436583066327976,0.2551245447388392,250.0
A03,8,39,1,Beta,0.8119220682751099,0.8522624284825066,0.04034036020739662,250.0
A03,8,39,1,Gamma,0.9378889671788634,0.9253127725468454,-0.012576194632017978,250.0
A03,8,40,2,Theta,0.21286222569931665,0.24048239731533685,0.027620171616020206,250.0
A03,8,40,2,Alpha_Mu,0.10323587854286385,0.3715354681717651,0.2682995896289012,250.0
A03,8,40,2,Beta,0.685244157103143,0.847160659786657,0.16191650268351399,250.0
A03,8,40,2,Gamma,0.8203180216129525,0.902390221675499,0.08207220006254645,250.0
A03,8,41,3,Theta,0.44350892292215743,0.15154175933114528,-0.29196716359101216,250.0
A03,8,41,3,Alpha_Mu,0.3580166923665948,0.08239879278535726,-0.2756178995812375,250.0
A03,8,41,3,Beta,0.7721672366428853,0.7625149670922843,-0.009652269550601056,250.0
A03,8,41,3,Gamma,0.9382569576740156,0.9093262211064957,-0.028930736567519877,250.0
A03,8,42,3,Theta,0.282461694546268,0.2267431720428688,-0.055718522503399204,250.0
A03,8,42,3,Alpha_Mu,0.3314206795001447,0.33168527519594154,0.00026459569579684317,250.0
A03,8,42,3,Beta,0.7644795668529955,0.8084080921299226,0.043928525276927144,250.0
A03,8,42,3,Gamma,0.944834174373442,0.8512674605673178,-0.09356671380612414,250.0
A03,8,43,4,Theta,0.3341028961282753,0.3078941458138126,-0.026208750314462737,250.0
A03,8,43,4,Alpha_Mu,0.18728462444786656,0.16576717603848926,-0.021517448409377304,250.0
A03,8,43,4,Beta,0.8155639905234339,0.7823205018257037,-0.033243488697730195,250.0
A03,8,43,4,Gamma,0.8712126211158238,0.9263029758572785,0.05509035474145474,250.0
A03,8,44,1,Theta,0.43869216063828603,0.3510625646476494,-0.08762959599063663,250.0
A03,8,44,1,Alpha_Mu,0.12544233989098763,0.32793282566680154,0.2024904857758139,250.0
A03,8,44,1,Beta,0.8183817839542569,0.8013038074024564,-0.017077976551800433,250.0
A03,8,44,1,Gamma,0.9010689208544911,0.8996106770525417,-0.001458243801949366,250.0
A03,8,45,2,Theta,0.3283540700838495,0.2463124945110539,-0.0820415755727956,250.0
A03,8,45,2,Alpha_Mu,0.43886810887901795,0.23666526593372314,-0.2022028429452948,250.0
A03,8,45,2,Beta,0.7633666857885605,0.8213242630743262,0.05795757728576567,250.0
A03,8,45,2,Gamma,0.8988043594347216,0.8933342803069882,-0.0054700791277333405,250.0
A03,8,46,4,Theta,0.6149711403014125,0.23541381148156498,-0.37955732881984755,250.0
A03,8,46,4,Alpha_Mu,0.2747117043367426,0.13960021797624306,-0.13511148636049952,250.0
A03,8,46,4,Beta,0.8352899766263073,0.7511497285348714,-0.08414024809143594,250.0
A03,8,46,4,Gamma,0.9341338251794372,0.914888747627621,-0.01924507755181626,250.0
A03,8,47,2,Theta,0.39129418195110194,0.20659905017181515,-0.1846951317792868,250.0
A03,8,47,2,Alpha_Mu,0.19890116664857915,0.3211155858168423,0.12221441916826314,250.0
A03,8,47,2,Beta,0.7239281628775552,0.7907438337274376,0.06681567084988238,250.0
A03,8,47,2,Gamma,0.910411866119329,0.9010199903387262,-0.009391875780602854,250.0
A03,8,48,3,Theta,0.3801944943371872,0.443315478773349,0.06312098443616176,250.0
A03,8,48,3,Alpha_Mu,0.20837453601613762,0.346152341411962,0.13777780539582438,250.0
A03,8,48,3,Beta,0.8679498896998785,0.8105318099457696,-0.05741807975410895,250.0
A03,8,48,3,Gamma,0.9196183783057802,0.925202144354453,0.0055837660486728335,250.0
A03,9,1,3,Theta,0.1568856646615859,0.1854517243845273,0.028566059722941406,250.0
A03,9,1,3,Alpha_Mu,0.28876132452339837,0.15355121916582992,-0.13521010535756844,250.0
A03,9,1,3,Beta,0.27124900607219793,0.379973653893387,0.10872464782118907,250.0
A03,9,1,3,Gamma,0.3464963099556135,0.32948790675883133,-0.01700840319678215,250.0
A03,9,2,1,Theta,0.4185048692733255,0.13064514295378474,-0.2878597263195407,250.0
A03,9,2,1,Alpha_Mu,0.12781033252829857,0.14710539230654188,0.019295059778243306,250.0
A03,9,2,1,Beta,0.43439985328007485,0.31636378888015715,-0.1180360643999177,250.0
A03,9,2,1,Gamma,0.4085253283272253,0.3219846997498395,-0.08654062857738581,250.0
A03,9,3,4,Theta,0.3413859722372128,0.1392814916431993,-0.20210448059401348,250.0
A03,9,3,4,Alpha_Mu,0.08173851204356518,0.1500697017475526,0.06833118970398742,250.0
A03,9,3,4,Beta,0.29223081843191273,0.22777665166282005,-0.06445416676909269,250.0
A03,9,3,4,Gamma,0.2733658186340427,0.4055559088019792,0.13219009016793654,250.0
A03,9,4,2,Theta,0.492162019997924,0.4168279116886381,-0.07533410830928594,250.0
A03,9,4,2,Alpha_Mu,0.5908801997269592,0.21691329762001782,-0.37396690210694133,250.0
A03,9,4,2,Beta,0.14240915237461613,0.27509584056405467,0.13268668818943855,250.0
A03,9,4,2,Gamma,0.19032065916820715,0.45616949491067066,0.26584883574246354,250.0
A03,9,5,4,Theta,0.34909716974243876,0.2687986630338896,-0.08029850670854916,250.0
A03,9,5,4,Alpha_Mu,0.12623165295349195,0.3575819946930022,0.23135034173951027,250.0
A03,9,5,4,Beta,0.08074249071405414,0.22895896848398792,0.1482164777699338,250.0
A03,9,5,4,Gamma,0.1312492217844133,0.5101208007104007,0.37887157892598733,250.0
A03,9,6,1,Theta,0.10575641524281457,0.4006500565094724,0.29489364126665785,250.0
A03,9,6,1,Alpha_Mu,0.13508659758071764,0.2955769382745245,0.16049034069380688,250.0
A03,9,6,1,Beta,0.31943012262340914,0.3539510177453794,0.03452089512197026,250.0
A03,9,6,1,Gamma,0.4578613900265838,0.5026830091652276,0.04482161913864374,250.0
A03,9,7,1,Theta,0.2300014401651853,0.2317128563160686,0.0017114161508832992,250.0
A03,9,7,1,Alpha_Mu,0.36409152844230214,0.26692025219419996,-0.09717127624810218,250.0
A03,9,7,1,Beta,0.36953886974595235,0.4886746860213144,0.11913581627536207,250.0
A03,9,7,1,Gamma,0.3717432495061478,0.3976978920550463,0.02595464254889851,250.0
A03,9,8,3,Theta,0.46854393323645155,0.30489383070220505,-0.1636501025342465,250.0
A03,9,8,3,Alpha_Mu,0.17995786649092407,0.09618043867190403,-0.08377742781902005,250.0
A03,9,8,3,Beta,0.3633552322330232,0.35258179320949784,-0.010773439023525344,250.0
A03,9,8,3,Gamma,0.32651381955233844,0.3072468913458527,-0.019266928206485734,250.0
A03,9,9,3,Theta,0.24420502805559918,0.2524821300005632,0.008277101944964005,250.0
A03,9,9,3,Alpha_Mu,0.29822493625029767,0.07363660107666552,-0.22458833517363214,250.0
A03,9,9,3,Beta,0.3395909607078611,0.34102019459656063,0.0014292338886995326,250.0
A03,9,9,3,Gamma,0.4682729446429611,0.3430791869714622,-0.12519375767149887,250.0
A03,9,10,2,Theta,0.34957791248996284,0.327873947556657,-0.02170396493330584,250.0
A03,9,10,2,Alpha_Mu,0.0448970055880491,0.2942291411014799,0.2493321355134308,250.0
A03,9,10,2,Beta,0.25189940620337425,0.34834017114078936,0.0964407649374151,250.0
A03,9,10,2,Gamma,0.35010296267506025,0.2558376888985115,-0.09426527377654875,250.0
A03,9,11,4,Theta,0.3467991794924859,0.3082254489925377,-0.03857373049994822,250.0
A03,9,11,4,Alpha_Mu,0.2808667666427923,0.12805630479446847,-0.15281046184832384,250.0
A03,9,11,4,Beta,0.44029988174644025,0.3012918208681176,-0.13900806087832263,250.0
A03,9,11,4,Gamma,0.28587078576738184,0.3196982009108856,0.033827415143503736,250.0
A03,9,12,2,Theta,0.3913419658080632,0.44649079644313266,0.05514883063506948,250.0
A03,9,12,2,Alpha_Mu,0.30248965267728145,0.4581675984640445,0.15567794578676303,250.0
A03,9,12,2,Beta,0.2550225475251545,0.3117726439463405,0.056750096421186,250.0
A03,9,12,2,Gamma,0.32951506418749643,0.5300173885348948,0.20050232434739834,250.0
A03,9,13,2,Theta,0.26927714898440813,0.21911842941870466,-0.050158719565703475,250.0
A03,9,13,2,Alpha_Mu,0.16306578217331974,0.20775600336162992,0.044690221188310175,250.0
A03,9,13,2,Beta,0.34442355931715435,0.2943027137493889,-0.05012084556776547,250.0
A03,9,13,2,Gamma,0.2970956542436311,0.40324031147338263,0.10614465722975153,250.0
A03,9,14,1,Theta,0.2430170947726067,0.0975098808708811,-0.1455072139017256,250.0
A03,9,14,1,Alpha_Mu,0.2464335293477015,0.2640599046911714,0.01762637534346992,250.0
A03,9,14,1,Beta,0.3206955849890107,0.30330722795161164,-0.01738835703739905,250.0
A03,9,14,1,Gamma,0.3208491836724528,0.36308921206703243,0.04224002839457963,250.0
A03,9,15,2,Theta,0.49735938085671716,0.36338612053443103,-0.13397326032228613,250.0
A03,9,15,2,Alpha_Mu,0.3162813863997028,0.30565640871662086,-0.01062497768308196,250.0
A03,9,15,2,Beta,0.4304537042639276,0.2460936723768186,-0.184360031887109,250.0
A03,9,15,2,Gamma,0.28443034892825364,0.47672307946547743,0.1922927305372238,250.0
A03,9,16,4,Theta,0.14996246540435543,0.6270981516391938,0.4771356862348384,250.0
A03,9,16,4,Alpha_Mu,0.43396225749443956,0.20175553317433811,-0.23220672432010145,250.0
A03,9,16,4,Beta,0.32979926886191296,0.32913132588103405,-0.0006679429808789106,250.0
A03,9,16,4,Gamma,0.3118756623851345,0.37615555065504,0.06427988826990555,250.0
A03,9,17,4,Theta,0.5634619666763822,0.29896897729142236,-0.2644929893849598,250.0
A03,9,17,4,Alpha_Mu,0.3469977717514743,0.20661662206444678,-0.1403811496870275,250.0
A03,9,17,4,Beta,0.31454786354854075,0.3144877988005724,-6.006474796832473e-05,250.0
A03,9,17,4,Gamma,0.2779914836503779,0.45006134843764833,0.17206986478727043,250.0
A03,9,18,2,Theta,0.49763722931328325,0.5743466559539516,0.07670942664066838,250.0
A03,9,18,2,Alpha_Mu,0.15602836010936602,0.46509983665926613,0.3090714765499001,250.0
A03,9,18,2,Beta,0.2517469820931604,0.33649315662461055,0.08474617453145017,250.0
A03,9,18,2,Gamma,0.383703804154647,0.482752227188646,0.09904842303399902,250.0
A03,9,19,2,Theta,0.6381058836085283,0.3308608168473448,-0.30724506676118346,250.0
A03,9,19,2,Alpha_Mu,0.35540811772635056,0.4884203151359773,0.13301219740962672,250.0
A03,9,19,2,Beta,0.18459676896006202,0.4142294219862634,0.22963265302620137,250.0
A03,9,19,2,Gamma,0.1205492656651962,0.2663165200011385,0.1457672543359423,250.0
A03,9,20,2,Theta,0.2967263517223952,0.23397541868441163,-0.06275093303798357,250.0
A03,9,20,2,Alpha_Mu,0.3103604614040097,0.2978184596281231,-0.012542001775886602,250.0
A03,9,20,2,Beta,0.2876440939708704,0.3182677169501594,0.030623622979289,250.0
A03,9,20,2,Gamma,0.3885693962027628,0.3430224992132889,-0.045546896989473895,250.0
A03,9,21,2,Theta,0.34781602715234083,0.21137392417015607,-0.13644210298218476,250.0
A03,9,21,2,Alpha_Mu,0.05445288005563198,0.07480368103035154,0.020350800974719557,250.0
A03,9,21,2,Beta,0.2336088816742581,0.38883483988041634,0.15522595820615823,250.0
A03,9,21,2,Gamma,0.2728410242056101,0.27638357794951873,0.0035425537439086052,250.0
A03,9,22,4,Theta,0.09820266581464447,0.2284257068611665,0.13022304104652205,250.0
A03,9,22,4,Alpha_Mu,0.1950821807580361,0.3428571203923507,0.14777493963431462,250.0
A03,9,22,4,Beta,0.46329298516762524,0.48511700551408,0.021824020346454753,250.0
A03,9,22,4,Gamma,0.20017276160918565,0.41010337004703945,0.2099306084378538,250.0
A03,9,23,4,Theta,0.23622362034368014,0.21782177212318285,-0.018401848220497286,250.0
A03,9,23,4,Alpha_Mu,0.29160683105713175,0.3277113580839743,0.036104527026842526,250.0
A03,9,23,4,Beta,0.3822721030982606,0.4900868179426335,0.10781471484437288,250.0
A03,9,23,4,Gamma,0.3531154899870006,0.21950435911416877,-0.13361113087283183,250.0
A03,9,24,3,Theta,0.24202684638914043,0.48119447564704537,0.23916762925790494,250.0
A03,9,24,3,Alpha_Mu,0.49685870893677114,0.34198310076339056,-0.15487560817338059,250.0
A03,9,24,3,Beta,0.3557705467702556,0.2187756205645758,-0.1369949262056798,250.0
A03,9,24,3,Gamma,0.3013181314115142,0.14515783967393073,-0.15616029173758347,250.0
A03,9,25,4,Theta,0.3994369085227016,0.28308945698561827,-0.11634745153708331,250.0
A03,9,25,4,Alpha_Mu,0.26402703763202784,0.20854323427726645,-0.055483803354761385,250.0
A03,9,25,4,Beta,0.5755495406427149,0.319086721435626,-0.2564628192070889,250.0
A03,9,25,4,Gamma,0.35716255921140666,0.3938673819959978,0.03670482278459114,250.0
A03,9,26,1,Theta,0.4809889843287079,0.45599787596246877,-0.024991108366239134,250.0
A03,9,26,1,Alpha_Mu,0.33733149671297635,0.45028413351042185,0.1129526367974455,250.0
A03,9,26,1,Beta,0.4525218779654899,0.44094878393195963,-0.011573094033530296,250.0
A03,9,26,1,Gamma,0.43655358327047317,0.3809470902028398,-0.05560649306763338,250.0
A03,9,27,2,Theta,0.30754583023849397,0.09250686065970193,-0.21503896957879204,250.0
A03,9,27,2,Alpha_Mu,0.4105189069177709,0.6506086664768994,0.24008975955912853,250.0
A03,9,27,2,Beta,0.31395423484250023,0.5124049263416215,0.19845069149912126,250.0
A03,9,27,2,Gamma,0.26355027086025795,0.40441098760627897,0.14086071674602102,250.0
A03,9,28,3,Theta,0.19364208849354675,0.2326857510479822,0.03904366255443545,250.0
A03,9,28,3,Alpha_Mu,0.10900902006908308,0.48075800931756013,0.37174898924847705,250.0
A03,9,28,3,Beta,0.28549243617821124,0.4244802234359943,0.13898778725778305,250.0
A03,9,28,3,Gamma,0.5523967828237686,0.30719486110681016,-0.24520192171695843,250.0
A03,9,29,2,Theta,0.40198455947937417,0.46110653986898437,0.059121980389610196,250.0
A03,9,29,2,Alpha_Mu,0.3753649004120198,0.4513072098864118,0.07594230947439201,250.0
A03,9,29,2,Beta,0.3744777089565421,0.47736261930908286,0.10288491035254077,250.0
A03,9,29,2,Gamma,0.43707831733951036,0.3066160085793069,-0.13046230876020348,250.0
A03,9,30,1,Theta,0.31378973325424947,0.4149629782127492,0.10117324495849972,250.0
A03,9,30,1,Alpha_Mu,0.2921756235092586,0.40091409183388127,0.1087384683246227,250.0
A03,9,30,1,Beta,0.1581863599149647,0.38849615120198155,0.23030979128701684,250.0
A03,9,30,1,Gamma,0.33229810646740343,0.42282861754905754,0.09053051108165411,250.0
A03,9,31,4,Theta,0.21503465386636975,0.3792992293099487,0.16426457544357895,250.0
A03,9,31,4,Alpha_Mu,0.4508211463068412,0.12337903120953606,-0.32744211509730514,250.0
A03,9,31,4,Beta,0.3572476884847851,0.4191920492818326,0.061944360797047515,250.0
A03,9,31,4,Gamma,0.44659793279134213,0.28153839095714933,-0.1650595418341928,250.0
A03,9,32,1,Theta,0.24992471942717986,0.45429800956997146,0.2043732901427916,250.0
A03,9,32,1,Alpha_Mu,0.23881384110398166,0.33155307261889433,0.09273923151491267,250.0
A03,9,32,1,Beta,0.39320519793063063,0.305085832796441,-0.08811936513418961,250.0
A03,9,32,1,Gamma,0.44290519033628983,0.2722131708419417,-0.17069201949434815,250.0
A03,9,33,4,Theta,0.3123790527524845,0.20813134719769819,-0.10424770555478632,250.0
A03,9,33,4,Alpha_Mu,0.4572071611088936,0.06934233209985328,-0.3878648290090403,250.0
A03,9,33,4,Beta,0.3029595380050639,0.47545835788086227,0.17249881987579835,250.0
A03,9,33,4,Gamma,0.46648214324219606,0.4572055083171308,-0.009276634925065252,250.0
A03,9,34,1,Theta,0.46287274615761237,0.3351506185833449,-0.12772212757426749,250.0
A03,9,34,1,Alpha_Mu,0.4407417394283218,0.28359492583795365,-0.15714681359036814,250.0
A03,9,34,1,Beta,0.20625298315230503,0.3770840573225695,0.17083107417026447,250.0
A03,9,34,1,Gamma,0.22827782716775472,0.4456766428568973,0.21739881568914257,250.0
A03,9,35,1,Theta,0.335776933386156,0.2917700943188138,-0.04400683906734221,250.0
A03,9,35,1,Alpha_Mu,0.34138403564391834,0.3531495233229282,0.011765487679009867,250.0
A03,9,35,1,Beta,0.3495294449738237,0.42745612289197377,0.07792667791815006,250.0
A03,9,35,1,Gamma,0.502408051612823,0.49291499651766685,-0.009493055095156133,250.0
A03,9,36,1,Theta,0.30332993628315447,0.34101695478396593,0.037687018500811464,250.0
A03,9,36,1,Alpha_Mu,0.3415729031651429,0.45550458663374144,0.11393168346859855,250.0
A03,9,36,1,Beta,0.3611084168308083,0.37441478733768463,0.01330637050687633,250.0
A03,9,36,1,Gamma,0.3848523376828822,0.36376276981381334,-0.021089567869068848,250.0
A03,9,37,1,Theta,0.29644601495444484,0.4385618679996718,0.14211585304522695,250.0
A03,9,37,1,Alpha_Mu,0.17757827229501016,0.2188978264499813,0.04131955415497113,250.0
A03,9,37,1,Beta,0.4106514158614224,0.27659996735403336,-0.13405144850738904,250.0
A03,9,37,1,Gamma,0.35517388663270427,0.45785627280662533,0.10268238617392106,250.0
A03,9,38,3,Theta,0.2633875897451224,0.5938780874799878,0.33049049773486544,250.0
A03,9,38,3,Alpha_Mu,0.12488700601061796,0.292780154415546,0.16789314840492803,250.0
A03,9,38,3,Beta,0.42732301069068346,0.35041571533934707,-0.07690729535133639,250.0
A03,9,38,3,Gamma,0.5304651002904464,0.5808998038152315,0.050434703524785185,250.0
A03,9,39,3,Theta,0.49449057807068747,0.16943392312765818,-0.32505665494302927,250.0
A03,9,39,3,Alpha_Mu,0.40529022772533757,0.3636842572517652,-0.041605970473572396,250.0
A03,9,39,3,Beta,0.28944344618785683,0.3760800628874451,0.08663661669958828,250.0
A03,9,39,3,Gamma,0.43134457247424557,0.5057464923249396,0.07440191985069405,250.0
A03,9,40,4,Theta,0.2432724738357692,0.4215595338120518,0.1782870599762826,250.0
A03,9,40,4,Alpha_Mu,0.29920227776031944,0.24543951027616367,-0.05376276748415576,250.0
A03,9,40,4,Beta,0.31649277694391564,0.4985574685801029,0.18206469163618727,250.0
A03,9,40,4,Gamma,0.33134587146759525,0.6132823122285248,0.28193644076092955,250.0
A03,9,41,2,Theta,0.16938811344910368,0.4104469137917751,0.24105880034267144,250.0
A03,9,41,2,Alpha_Mu,0.37757216739558136,0.4698993372427806,0.09232716984719924,250.0
A03,9,41,2,Beta,0.3804896698987809,0.446688346209574,0.06619867631079307,250.0
A03,9,41,2,Gamma,0.424930539960274,0.49654118558705657,0.07161064562678254,250.0
A03,9,42,3,Theta,0.7149730055903242,0.41066094697125316,-0.304312058619071,250.0
A03,9,42,3,Alpha_Mu,0.4482490885383638,0.2414667419804217,-0.20678234655794211,250.0
A03,9,42,3,Beta,0.158312990191019,0.4148730081483323,0.2565600179573133,250.0
A03,9,42,3,Gamma,0.49290147933103234,0.5714703693872584,0.07856889005622603,250.0
A03,9,43,3,Theta,0.26699877651743725,0.42162580475377126,0.154627028236334,250.0
A03,9,43,3,Alpha_Mu,0.24645407257102797,0.2873707135545754,0.040916640983547414,250.0
A03,9,43,3,Beta,0.3445857814207339,0.5409619280086928,0.19637614658795888,250.0
A03,9,43,3,Gamma,0.5863145463887759,0.7384127543063764,0.15209820791760054,250.0
A03,9,44,3,Theta,0.2064944974749459,0.2903683863762594,0.0838738889013135,250.0
A03,9,44,3,Alpha_Mu,0.32222903944055475,0.3867405155842892,0.06451147614373443,250.0
A03,9,44,3,Beta,0.2475718541238677,0.43857652178052436,0.19100466765665666,250.0
A03,9,44,3,Gamma,0.44731437076685104,0.6093868885500037,0.16207251778315263,250.0
A03,9,45,4,Theta,0.32371751923030434,0.3766838995414619,0.05296638031115758,250.0
A03,9,45,4,Alpha_Mu,0.24133421795919974,0.3500401823594516,0.10870596440025188,250.0
A03,9,45,4,Beta,0.3237552609526035,0.5202844165022172,0.19652915554961375,250.0
A03,9,45,4,Gamma,0.3623660970205517,0.7280981333081756,0.3657320362876239,250.0
A03,9,46,3,Theta,0.2643212287452647,0.1765857688071666,-0.08773545993809811,250.0
A03,9,46,3,Alpha_Mu,0.5731388848628507,0.2768718165718434,-0.2962670682910073,250.0
A03,9,46,3,Beta,0.20584135838608278,0.45731202435150126,0.25147066596541845,250.0
A03,9,46,3,Gamma,0.4037025872972754,0.49433829854893613,0.09063571125166076,250.0
A03,9,47,1,Theta,0.20284458499517483,0.2306378137988558,0.027793228803680986,250.0
A03,9,47,1,Alpha_Mu,0.17793637980009355,0.2832306128179427,0.10529423301784915,250.0
A03,9,47,1,Beta,0.28644078175205534,0.39125916526415316,0.10481838351209782,250.0
A03,9,47,1,Gamma,0.2809070815470145,0.6546103698532371,0.37370328830622257,250.0
A03,9,48,3,Theta,0.45806520268367673,0.361143063344636,-0.09692213933904076,250.0
A03,9,48,3,Alpha_Mu,0.26582081775801847,0.42730363072530014,0.16148281296728167,250.0
A03,9,48,3,Beta,0.3454074076393438,0.42085098568285495,0.07544357804351115,250.0
A03,9,48,3,Gamma,0.4105316050645848,0.5634552411464279,0.15292363608184306,250.0
A04,4,1,4,Theta,0.7274588686661323,0.2953357853451606,-0.4321230833209717,250.0
A04,4,1,4,Alpha_Mu,0.43182486465020514,0.38310383135042875,-0.048721033299776395,250.0
A04,4,1,4,Beta,0.2726106407733262,0.5349496743324316,0.2623390335591054,250.0
A04,4,1,4,Gamma,0.6312939024011228,0.8704425363768422,0.2391486339757194,250.0
A04,4,2,3,Theta,0.28266693253036235,0.1416541394113112,-0.14101279311905116,250.0
A04,4,2,3,Alpha_Mu,0.18070239780412084,0.30823362502632096,0.12753122722220012,250.0
A04,4,2,3,Beta,0.4069124275195471,0.5469148538558246,0.14000242633627752,250.0
A04,4,2,3,Gamma,0.5973011352629324,0.5789258010825413,-0.018375334180391056,250.0
A04,4,3,2,Theta,0.4482186759036734,0.26145001783174937,-0.18676865807192405,250.0
A04,4,3,2,Alpha_Mu,0.39953172295044564,0.541282716804626,0.14175099385418038,250.0
A04,4,3,2,Beta,0.46464939355352713,0.5418359643513545,0.07718657079782737,250.0
A04,4,3,2,Gamma,0.4276990471144405,0.6468114705218246,0.21911242340738413,250.0
A04,4,4,1,Theta,0.7272407877400786,0.3901614941629434,-0.33707929357713523,250.0
A04,4,4,1,Alpha_Mu,0.3522390016658078,0.35349466748619573,0.0012556658203879412,250.0
A04,4,4,1,Beta,0.446432711462299,0.45262500886611046,0.006192297403811442,250.0
A04,4,4,1,Gamma,0.635190917844002,0.6234671795103198,-0.011723738333682121,250.0
A04,4,5,1,Theta,0.40486790127957156,0.3816853060554214,-0.02318259522415017,250.0
A04,4,5,1,Alpha_Mu,0.41566649373518844,0.5003655177537439,0.0846990240185555,250.0
A04,4,5,1,Beta,0.26190308080852354,0.5156845253530575,0.253781444544534,250.0
A04,4,5,1,Gamma,0.33189289124145477,0.537514285542068,0.20562139430061327,250.0
A04,4,6,2,Theta,0.3794646107166942,0.3584539069633229,-0.021010703753371274,250.0
A04,4,6,2,Alpha_Mu,0.3459468500063757,0.5834550712116661,0.23750822120529036,250.0
A04,4,6,2,Beta,0.16243977493423425,0.16600023099544783,0.0035604560612135794,250.0
A04,4,6,2,Gamma,0.3214391802911788,0.2823155776730581,-0.0391236026181207,250.0
A04,4,7,3,Theta,0.1839343429123032,0.434323136003026,0.2503887930907228,250.0
A04,4,7,3,Alpha_Mu,0.3581137490290834,0.36940732996011744,0.011293580931034053,250.0
A04,4,7,3,Beta,0.31240896981912575,0.26102974331275763,-0.051379226506368114,250.0
A04,4,7,3,Gamma,0.4962825452114074,0.5062492772591359,0.009966732047728522,250.0
A04,4,8,4,Theta,0.7003470224309565,0.3997453128256731,-0.3006017096052834,250.0
A04,4,8,4,Alpha_Mu,0.3585320731995053,0.47177941906464993,0.11324734586514462,250.0
A04,4,8,4,Beta,0.2920615015672278,0.532430607456912,0.24036910588968413,250.0
A04,4,8,4,Gamma,0.3102009331944945,0.4458429341554981,0.1356420009610036,250.0
A04,4,9,2,Theta,0.08840257010184023,0.44509414733445046,0.35669157723261025,250.0
A04,4,9,2,Alpha_Mu,0.3941076722355586,0.3987774445850155,0.004669772349456924,250.0
A04,4,9,2,Beta,0.20957779114915118,0.4432210443364014,0.23364325318725024,250.0
A04,4,9,2,Gamma,0.2538499609729744,0.5127296360898903,0.2588796751169159,250.0
A04,4,10,3,Theta,0.24697519446367974,0.23154713188616025,-0.015428062577519497,250.0
A04,4,10,3,Alpha_Mu,0.29438566390163307,0.512876995618529,0.2184913317168959,250.0
A04,4,10,3,Beta,0.3668956690285959,0.26427659360677586,-0.10261907542182003,250.0
A04,4,10,3,Gamma,0.33628578788325264,0.5629318797621247,0.22664609187887202,250.0
A04,4,11,1,Theta,0.39851008802191196,0.29373273364712,-0.10477735437479196,250.0
A04,4,11,1,Alpha_Mu,0.20745051852259425,0.25473931788539655,0.04728879936280231,250.0
A04,4,11,1,Beta,0.16762522542612177,0.33525137534266164,0.16762614991653987,250.0
A04,4,11,1,Gamma,0.2401569287285372,0.6148100099426471,0.3746530812141099,250.0
