Subject,Trial,Class,Channel,Band,Baseline_R2,MI_R2,Change_R2
A01,206,1,C1,Beta,27.010568156040314,19.96067778983255,-7.049890366207768
A01,206,1,C1,Gamma,16.314052504805044,17.775956618337506,1.461904113532464
A01,206,1,Cz,Delta,32.53748617100365,9.167613674453289,-23.369872496550357
A01,206,1,Cz,Theta,63.07400838283223,25.73345394692118,-37.34055443591105
A01,206,1,Cz,Alpha_Mu,23.042701620218985,38.90001124193123,15.857309621712245
A01,206,1,Cz,Beta,30.19882056549156,21.2412275825125,-8.957592982979056
A01,206,1,Cz,Gamma,21.778245759665893,24.959913053557926,3.181667293892032
A01,206,1,C2,Delta,40.372632296518226,5.327942404769692,-35.04468989174854
A01,206,1,C2,Theta,62.24509521315499,34.029889430229645,-28.215205782925345
A01,206,1,C2,Alpha_Mu,23.07806763940735,56.31295921919932,33.23489157979197
A01,206,1,C2,Beta,30.199442078907033,26.27763347548031,-3.921808603426724
A01,206,1,C2,Gamma,27.155329078684787,23.137124682636355,-4.01820439604843
A01,206,1,C4,Delta,44.41775348121805,1.614904879686141,-42.802848601531906
A01,206,1,C4,Theta,57.0115507012458,39.795665674072424,-17.215885027173382
A01,206,1,C4,Alpha_Mu,17.475051301315126,63.31157968754194,45.83652838622682
A01,206,1,C4,Beta,31.86799758602239,31.450111154157725,-0.4178864318646669
A01,206,1,C4,Gamma,34.354179324774115,26.53867561885317,-7.815503705920945
A01,206,1,C6,Delta,45.85599751917493,4.586084481181807,-41.26991303799312
A01,206,1,C6,Theta,66.41891321172913,50.772831873501055,-15.646081338228079
A01,206,1,C6,Alpha_Mu,11.10778230301136,58.79805375823719,47.69027145522583
A01,206,1,C6,Beta,39.34389652410901,41.40198550470235,2.058088980593342
A01,206,1,C6,Gamma,34.01782605353326,26.779739302802863,-7.2380867507304
A01,207,2,C5,Delta,63.27640118311197,45.30950946546517,-17.966891717646803
A01,207,2,C5,Theta,48.77233710152494,42.81342963411014,-5.958907467414798
A01,207,2,C5,Alpha_Mu,33.649065767058914,51.19314328306028,17.544077516001366
A01,207,2,C5,Beta,31.164249980839852,28.102252176647234,-3.0619978041926177
A01,207,2,C5,Gamma,35.62114777614024,30.754396065890298,-4.86675171024994
A01,207,2,C3,Delta,57.03388683625255,49.6708373088116,-7.363049527440946
A01,207,2,C3,Theta,46.272893711190534,40.423914285754705,-5.84897942543583
A01,207,2,C3,Alpha_Mu,30.849288975807852,49.46729379024218,18.61800481443433
A01,207,2,C3,Beta,29.39802180325325,35.27812754347585,5.8801057402225965
A01,207,2,C3,Gamma,27.0310529019955,30.820444102183387,3.789391200187886
A01,207,2,C1,Delta,36.01033057036166,52.46463873675958,16.454308166397922
A01,207,2,C1,Theta,42.93418142635462,39.94587616874776,-2.9883052576068603
A01,207,2,C1,Alpha_Mu,35.834614334460966,51.31690984218946,15.482295507728494
A01,207,2,C1,Beta,27.98866945387587,40.043883871629134,12.055214417753268
A01,207,2,C1,Gamma,31.589542298968887,37.22912394652563,5.639581647556746
A01,207,2,Cz,Delta,23.932138122319113,53.429366448205606,29.497228325886493
A01,207,2,Cz,Theta,31.585367933909136,39.56730404804391,7.9819361141347684
A01,207,2,Cz,Alpha_Mu,33.90748209469924,49.74167461629542,15.83419252159618
A01,207,2,Cz,Beta,28.126685555438392,41.110284456837384,12.983598901398995
A01,207,2,Cz,Gamma,22.040292873417833,30.733572745285475,8.693279871867643
A01,207,2,C2,Delta,21.179888775472133,53.57337889049249,32.39349011502036
A01,207,2,C2,Theta,25.570074864830794,53.99954743048424,28.429472565653448
A01,207,2,C2,Alpha_Mu,38.80714089581223,44.27086693618302,5.463726040370787
A01,207,2,C2,Beta,22.7348227605503,42.13066929891161,19.395846538361315
A01,207,2,C2,Gamma,26.86150177887443,36.35278222202777,9.491280443153338
A01,207,2,C4,Delta,34.02652576223323,51.070177304341705,17.043651542108474
A01,207,2,C4,Theta,15.978346834481139,54.65806508865649,38.679718254175356
A01,207,2,C4,Alpha_Mu,38.66678799407247,37.43264776802601,-1.2341402260464651
A01,207,2,C4,Beta,17.789831167318116,38.03040235002671,20.2405711827086
A01,207,2,C4,Gamma,22.322953304596016,34.35496115913511,12.032007854539096
A01,207,2,C6,Delta,32.845627705539584,41.74726489351319,8.90163718797361
A01,207,2,C6,Theta,17.25173717266556,63.06055580708667,45.80881863442111
A01,207,2,C6,Alpha_Mu,41.983701101371864,59.21358537728316,17.2298842759113
A01,207,2,C6,Beta,29.135336671757784,46.42827430069656,17.292937628938777
A01,207,2,C6,Gamma,42.85921201385965,33.528521682815196,-9.330690331044455
A01,208,4,C5,Delta,93.1914935955195,7.218613728591139,-85.97287986692837
A01,208,4,C5,Theta,51.77433502620878,14.643657277748234,-37.13067774846055
A01,208,4,C5,Alpha_Mu,52.35910638691364,16.161500644467154,-36.197605742446484
A01,208,4,C5,Beta,25.194937187489487,12.332041011402195,-12.86289617608729
A01,208,4,C5,Gamma,18.092152253438776,30.03549894559139,11.943346692152613
A01,208,4,C3,Delta,86.5850913118337,3.7566785990956753,-82.82841271273801
A01,208,4,C3,Theta,46.74629317781736,9.902456391349634,-36.84383678646772
A01,208,4,C3,Alpha_Mu,60.25728674330131,28.980645778676205,-31.276640964625102
A01,208,4,C3,Beta,27.52054732690289,11.919457237330654,-15.601090089572233
A01,208,4,C3,Gamma,26.14406484574947,23.958729565012536,-2.185335280736933
A01,208,4,C1,Delta,76.04573844134934,3.5953739534312024,-72.45036448791814
A01,208,4,C1,Theta,45.218937455593654,7.810631741865204,-37.40830571372845
A01,208,4,C1,Alpha_Mu,67.51026326937777,55.539345701607125,-11.970917567770645
A01,208,4,C1,Beta,28.00941783180022,14.37666629696378,-13.63275153483644
A01,208,4,C1,Gamma,18.119824334272096,30.758674748149474,12.638850413877378
A01,208,4,Cz,Delta,72.95930014848334,1.6962727268068578,-71.26302742167647
A01,208,4,Cz,Theta,43.80378008328798,9.31401985150978,-34.4897602317782
A01,208,4,Cz,Alpha_Mu,63.05980561772333,70.45812179709536,7.3983161793720225
A01,208,4,Cz,Beta,28.864402435423344,15.673978079851182,-13.190424355572162
A01,208,4,Cz,Gamma,26.423446328770872,23.76663442459953,-2.656811904171341
A01,208,4,C2,Delta,82.60224953036801,4.505809274502326,-78.09644025586569
A01,208,4,C2,Theta,40.12355053122515,10.769175287288713,-29.35437524393644
A01,208,4,C2,Alpha_Mu,60.30887549240027,72.54473079664348,12.235855304243204
A01,208,4,C2,Beta,28.418483763155244,18.076229451051574,-10.342254312103671
A01,208,4,C2,Gamma,26.715049296619053,30.37225922897272,3.6572099323536666
A01,208,4,C4,Delta,85.76074607719168,14.461900735608879,-71.2988453415828
A01,208,4,C4,Theta,42.6233259787722,14.278523558437383,-28.344802420334815
A01,208,4,C4,Alpha_Mu,38.03365929336338,63.42033989593323,25.386680602569854
A01,208,4,C4,Beta,27.805888062710704,17.631365178511814,-10.17452288419889
A01,208,4,C4,Gamma,33.128150960015226,23.52916786370256,-9.598983096312663
A01,208,4,C6,Delta,79.98530984414869,41.670898316541916,-38.31441152760677
A01,208,4,C6,Theta,40.24651738390489,20.41726448602913,-19.82925289787576
A01,208,4,C6,Alpha_Mu,40.53035336951224,59.457867209476674,18.927513839964437
A01,208,4,C6,Beta,31.4079891239359,24.289389382412008,-7.11859974152389
A01,208,4,C6,Gamma,30.415831575067198,31.974333626089745,1.5585020510225478
A01,209,4,C5,Delta,23.821197562247253,47.470032329592016,23.648834767344763
A01,209,4,C5,Theta,41.30288288982346,8.839396300031355,-32.4634865897921
A01,209,4,C5,Alpha_Mu,11.036731734391047,26.255311147253824,15.218579412862777
A01,209,4,C5,Beta,11.040265573148966,3.064255167888885,-7.976010405260081
A01,209,4,C5,Gamma,38.988596356642724,17.59204890537811,-21.396547451264613
A01,209,4,C3,Delta,40.56051580381654,36.52564213252234,-4.0348736712942035
A01,209,4,C3,Theta,31.330613400701246,3.153441403803481,-28.177171996897766
A01,209,4,C3,Alpha_Mu,23.293572503059067,35.65397762257968,12.360405119520612
A01,209,4,C3,Beta,14.213981700556499,6.480599333517878,-7.7333823670386215
A01,209,4,C3,Gamma,36.775059011181796,24.261656390619912,-12.513402620561887
A01,209,4,C1,Delta,41.67347858018705,32.28221426410576,-9.391264316081294
A01,209,4,C1,Theta,22.134252359968166,3.438910540611295,-18.69534181935687
A01,209,4,C1,Alpha_Mu,40.73139550019348,53.6346038827122,12.903208382518716
A01,209,4,C1,Beta,15.298871772553158,10.630778271415743,-4.668093501137416
A01,209,4,C1,Gamma,23.362915075943814,23.68211209571569,0.3191970197718774
A01,209,4,Cz,Delta,45.87976658635804,29.114436144999235,-16.765330441358806
A01,209,4,Cz,Theta,21.00520466670949,6.643287199830605,-14.361917466878882
A01,209,4,Cz,Alpha_Mu,44.80148571951644,60.0314118360737,15.229926116557257
A01,209,4,Cz,Beta,16.28562343498954,12.37113163182566,-3.9144918031638776
A01,209,4,Cz,Gamma,22.310526333288074,18.05553323669644,-4.2549930965916305
A01,209,4,C2,Delta,50.11031515624903,32.890729554944855,-17.21958560130418
A01,209,4,C2,Theta,25.78093459885473,5.982729753185745,-19.798204845668987
A01,209,4,C2,Alpha_Mu,44.90925982666988,58.95283539590417,14.04357556923429
A01,209,4,C2,Beta,21.93178980850494,13.490488201864048,-8.441301606640895
A01,209,4,C2,Gamma,13.951261168348072,14.437063982099186,0.4858028137511128
A01,209,4,C4,Delta,52.54670798600735,41.6244465168054,-10.922261469201944
A01,209,4,C4,Theta,37.020171779089125,7.5647757612401945,-29.455396017848933
A01,209,4,C4,Alpha_Mu,36.25891137877596,50.53742853559579,14.278517156819825
A01,209,4,C4,Beta,26.357767497485053,12.822679932193893,-13.53508756529116
A01,209,4,C4,Gamma,25.79103430491523,12.700917918462107,-13.090116386453122
A01,209,4,C6,Delta,62.791941699840535,60.0799268235111,-2.7120148763294383
A01,209,4,C6,Theta,51.43584048904597,12.817733646173357,-38.61810684287261
A01,209,4,C6,Alpha_Mu,51.16161589629543,48.89086707904874,-2.2707488172466928
A01,209,4,C6,Beta,35.48272775572301,23.23138263893092,-12.25134511679209
A01,209,4,C6,Gamma,21.519691517416128,22.377168477054465,0.8574769596383369
A01,210,2,C5,Delta,52.389554711680184,38.13420074971734,-14.255353961962847
A01,210,2,C5,Theta,7.500621803434926,28.28411962880254,20.783497825367615
A01,210,2,C5,Alpha_Mu,4.159529369931492,34.4863868492017,30.32685747927021
A01,210,2,C5,Beta,14.039289168848235,19.839504412741448,5.800215243893215
A01,210,2,C5,Gamma,11.53663263173903,19.955536345409396,8.418903713670367
A01,210,2,C3,Delta,54.88652455731584,38.606038664170924,-16.280485893144913
A01,210,2,C3,Theta,2.9470030061589103,36.42132083663883,33.47431783047992
A01,210,2,C3,Alpha_Mu,4.374882031666971,38.32432263582825,33.94944060416128
A01,210,2,C3,Beta,16.03661929718433,23.454830508798974,7.418211211614645
A01,210,2,C3,Gamma,12.507521193932691,34.25402577247299,21.746504578540303
A01,210,2,C1,Delta,52.15930606864806,36.05608982063006,-16.103216248017993
A01,210,2,C1,Theta,3.211927313671459,46.550004210135384,43.33807689646393
A01,210,2,C1,Alpha_Mu,2.6334354376832403,41.33182090193712,38.69838546425388
A01,210,2,C1,Beta,18.134269411488233,28.88448125651768,10.750211845029444
A01,210,2,C1,Gamma,11.98429612412728,40.13856390537454,28.154267781247256
A01,210,2,Cz,Delta,52.76722008808328,38.446649247733156,-14.320570840350122
A01,210,2,Cz,Theta,1.4077963343893884,46.411182814289,45.00338647989961
A01,210,2,Cz,Alpha_Mu,7.578417279957062,42.780271573353325,35.20185429339626
A01,210,2,Cz,Beta,17.860923591791277,36.07186581443752,18.210942222646242
A01,210,2,Cz,Gamma,8.475106129657506,41.685503210822915,33.21039708116541
A01,210,2,C2,Delta,55.343029615990844,35.396900665822514,-19.94612895016833
A01,210,2,C2,Theta,3.3952906696788188,55.35479568492683,51.959505015248006
A01,210,2,C2,Alpha_Mu,16.46446555970933,37.089451059740455,20.624985500031123
A01,210,2,C2,Beta,15.853326900915366,35.37406277416459,19.52073587324923
A01,210,2,C2,Gamma,10.374560524702437,39.572634479060376,29.198073954357938
A01,210,2,C4,Delta,65.72587488608399,27.19758912284731,-38.52828576323668
A01,210,2,C4,Theta,5.3002091529710915,52.56934038066152,47.26913122769043
A01,210,2,C4,Alpha_Mu,26.842628440323622,27.238618408729167,0.39598996840554124
A01,210,2,C4,Beta,9.284034250466977,33.21668193338159,23.93264768291461
A01,210,2,C4,Gamma,8.902610154649448,36.01864528153056,27.116035126881112
A01,210,2,C6,Delta,75.57507717497913,21.513049564386456,-54.062027610592665
A01,210,2,C6,Theta,20.78702330838492,56.63241210531223,35.8453887969273
A01,210,2,C6,Alpha_Mu,38.39762138499558,36.17608211413267,-2.2215392708629156
A01,210,2,C6,Beta,14.750464658047846,34.40383841925958,19.653373761211736
A01,210,2,C6,Gamma,13.7850955338365,39.89596753588502,26.110872002048524
A01,211,2,C5,Delta,37.11232808409931,12.53286732181299,-24.57946076228632
A01,211,2,C5,Theta,39.31253288167077,33.145572742257144,-6.166960139413624
A01,211,2,C5,Alpha_Mu,5.764632602286424,28.948499323637343,23.18386672135092
A01,211,2,C5,Beta,13.74270472587158,12.776566882205332,-0.9661378436662482
A01,211,2,C5,Gamma,23.644117670675456,18.149372830426426,-5.494744840249033
A01,211,2,C3,Delta,28.10863431128119,20.232269320236952,-7.8763649910442375
A01,211,2,C3,Theta,41.02602274866635,32.10317580387522,-8.922846944791129
A01,211,2,C3,Alpha_Mu,6.874430881911964,21.439257070813344,14.564826188901382
A01,211,2,C3,Beta,11.858539380453658,14.826434900850927,2.967895520397268
A01,211,2,C3,Gamma,31.925077154773607,16.40736353575434,-15.517713619019268
A01,211,2,C1,Delta,24.084239292731237,27.883196554509993,3.798957261778757
A01,211,2,C1,Theta,48.21653648087864,35.119919930560016,-13.096616550318618
A01,211,2,C1,Alpha_Mu,35.322615775531766,25.561846642196752,-9.760769133335012
A01,211,2,C1,Beta,18.01422324757055,20.423280998489634,2.409057750919086
A01,211,2,C1,Gamma,40.00026376562656,19.391893030935858,-20.608370734690705
A01,211,2,Cz,Delta,20.83730472380907,31.64828118314108,10.81097645933201
A01,211,2,Cz,Theta,51.98801113491574,29.30844120216817,-22.67956993274757
A01,211,2,Cz,Alpha_Mu,48.47007510271689,27.966537304072638,-20.503537798644256
A01,211,2,Cz,Beta,18.043483793215064,24.12082989919897,6.077346105983905
A01,211,2,Cz,Gamma,39.9116048357406,14.036689604083774,-25.874915231656825
A01,211,2,C2,Delta,18.639489604560712,37.53065483007069,18.891165225509976
A01,211,2,C2,Theta,53.366456370765626,33.38508880822949,-19.981367562536136
A01,211,2,C2,Alpha_Mu,49.731292181278796,26.713845053771635,-23.01744712750716
A01,211,2,C2,Beta,24.653688807354534,30.41441775996403,5.760728952609496
A01,211,2,C2,Gamma,44.305996239773926,18.19550080791893,-26.110495431854996
A01,211,2,C4,Delta,13.632835953597755,40.40343175309873,26.770595799500974
A01,211,2,C4,Theta,52.97846799701593,30.32177004796105,-22.656697949054884
A01,211,2,C4,Alpha_Mu,44.60617689961865,29.88365172554085,-14.722525174077806
A01,211,2,C4,Beta,28.251795389710075,31.334214404668938,3.0824190149588593
A01,211,2,C4,Gamma,44.320455244844005,13.762239373453278,-30.558215871390725
A01,211,2,C6,Delta,25.2094494001741,55.10624738734124,29.896797987167144
A01,211,2,C6,Theta,63.30193710062466,37.8029005847918,-25.499036515832863
A01,211,2,C6,Alpha_Mu,50.576733620636126,50.062209647727364,-0.5145239729087647
A01,211,2,C6,Beta,38.833316601510525,35.31183142413512,-3.5214851773754052
A01,211,2,C6,Gamma,50.93100428902877,22.324737202607114,-28.606267086421656
A01,212,2,C5,Delta,95.96865651635375,25.087348663565056,-70.8813078527887
A01,212,2,C5,Theta,46.0914539655358,39.243918226253285,-6.847535739282518
A01,212,2,C5,Alpha_Mu,54.117327672547,28.578981535599766,-25.538346136947233
A01,212,2,C5,Beta,30.220218665625442,13.512246423441464,-16.707972242183978
A01,212,2,C5,Gamma,14.238099987410946,31.75640203055272,17.518302043141777
A01,212,2,C3,Delta,95.3588039457976,36.36488247981836,-58.99392146597925
A01,212,2,C3,Theta,32.79041757225745,44.7725294963569,11.98211192409946
A01,212,2,C3,Alpha_Mu,66.6260481605173,37.33748572252941,-29.2885624379879
A01,212,2,C3,Beta,22.973521676140727,11.759014762169306,-11.214506913971423
A01,212,2,C3,Gamma,18.018116720693733,30.153345585821423,12.13522886512769
A01,212,2,C1,Delta,95.02626336500268,37.63884835062965,-57.38741501437302
A01,212,2,C1,Theta,18.028597861786345,46.652162437846535,28.62356457606019
A01,212,2,C1,Alpha_Mu,63.62444651107153,40.73231158689503,-22.8921349241765
A01,212,2,C1,Beta,23.4711696623923,13.255214233945644,-10.215955428446655
A01,212,2,C1,Gamma,18.851800065838674,24.97616769994305,6.124367634104377
A01,212,2,Cz,Delta,94.24703823837984,39.61136339296459,-54.63567484541525
A01,212,2,Cz,Theta,12.34531289755335,45.741189406822215,33.39587650926886
A01,212,2,Cz,Alpha_Mu,63.57412056180648,44.5844087957629,-18.989711766043584
A01,212,2,Cz,Beta,22.37692896104051,14.55243120195382,-7.82449775908669
A01,212,2,Cz,Gamma,20.489626546702922,22.1811289768953,1.691502430192382
A01,212,2,C2,Delta,94.24093104783513,39.65910620394785,-54.58182484388728
A01,212,2,C2,Theta,6.825299178498878,43.913019923844196,37.08772074534532
A01,212,2,C2,Alpha_Mu,56.29567457816351,48.00498743850255,-8.290687139660957
A01,212,2,C2,Beta,25.669508127839656,19.132649364308442,-6.536858763531217
A01,212,2,C2,Gamma,17.778296255411764,20.685077063650347,2.906780808238585
A01,212,2,C4,Delta,94.12598702976513,39.03458140572948,-55.09140562403565
A01,212,2,C4,Theta,15.64703927955058,44.23040638010144,28.58336710055086
A01,212,2,C4,Alpha_Mu,49.238309997403285,48.38465876551348,-0.8536512318898071
A01,212,2,C4,Beta,26.868411240747104,21.245679972823027,-5.622731267924075
A01,212,2,C4,Gamma,22.761047266832456,22.6653509302846,-0.09569633654785692
A01,212,2,C6,Delta,92.69616531546218,41.190321345555844,-51.50584396990634
A01,212,2,C6,Theta,20.562995291473342,55.35034559661845,34.78735030514512
A01,212,2,C6,Alpha_Mu,52.32105180392629,41.27561039932884,-11.045441404597444
A01,212,2,C6,Beta,33.12993847896609,26.719593304720746,-6.4103451742453466
A01,212,2,C6,Gamma,24.549195892050435,27.12405669613227,2.5748608040818355
A01,213,2,C5,Delta,78.43460449609954,13.596320268034933,-64.83828422806461
A01,213,2,C5,Theta,32.836206986230025,54.18569199863216,21.349485012402138
A01,213,2,C5,Alpha_Mu,39.02956098954389,41.63160784450901,2.6020468549651232
A01,213,2,C5,Beta,31.368511266428357,11.283773076944382,-20.084738189483975
A01,213,2,C5,Gamma,10.900569496033318,33.374733947852974,22.474164451819657
A01,213,2,C3,Delta,62.289570503386024,11.689913454711586,-50.59965704867444
A01,213,2,C3,Theta,20.692253494741763,51.11188712030197,30.419633625560206
A01,213,2,C3,Alpha_Mu,43.398350813231076,50.243674132583614,6.845323319352536
A01,213,2,C3,Beta,16.583541375215017,13.877343079824644,-2.706198295390372
A01,213,2,C3,Gamma,9.788756436200297,36.94551919888687,27.15676276268657
A01,213,2,C1,Delta,48.98048977056764,15.831136661304635,-33.149353109263004
A01,213,2,C1,Theta,20.378415795206863,45.88839829528184,25.50998250007498
A01,213,2,C1,Alpha_Mu,66.20324645690414,49.173342576036426,-17.029903880867714
A01,213,2,C1,Beta,13.6214491695984,18.5487439782528,4.927294808654404
A01,213,2,C1,Gamma,11.169540942913214,31.17521018991516,20.005669247001943
A01,213,2,Cz,Delta,26.845161076139302,19.514584704106685,-7.330576372032615
A01,213,2,Cz,Theta,11.5851398563664,37.83256336232337,26.247423505956966
A01,213,2,Cz,Alpha_Mu,73.83388627330369,49.41752543095522,-24.41636084234846
A01,213,2,Cz,Beta,11.966761362673262,20.17718631988106,8.210424957207795
A01,213,2,Cz,Gamma,18.44934926244338,33.77666898284114,15.327319720397758
A01,213,2,C2,Delta,44.08244444814987,21.12898251889874,-22.95346192925113
A01,213,2,C2,Theta,11.913621416032505,40.57774679921945,28.664125383186946
A01,213,2,C2,Alpha_Mu,79.45082811391816,43.45602562623537,-35.9948024876828
A01,213,2,C2,Beta,13.138516426460821,25.095346893900683,11.956830467439861
A01,213,2,C2,Gamma,22.182237686310934,27.73698491973049,5.554747233419555
A01,213,2,C4,Delta,51.37111807352094,20.265281803038484,-31.105836270482456
A01,213,2,C4,Theta,9.40994250457715,43.55602155381467,34.14607904923752
A01,213,2,C4,Alpha_Mu,73.75544749777194,36.96850923528277,-36.78693826248918
A01,213,2,C4,Beta,11.703300005765216,29.195270265843753,17.49197026007854
A01,213,2,C4,Gamma,23.552047340830327,29.059517769771436,5.507470428941108
A01,213,2,C6,Delta,66.3870228508529,25.900919985294234,-40.48610286555867
A01,213,2,C6,Theta,21.046228076551188,56.0040370810369,34.95780900448571
A01,213,2,C6,Alpha_Mu,72.84136196831932,21.2824947558077,-51.558867212511615
A01,213,2,C6,Beta,19.764980471549897,39.56476745100097,19.799786979451074
A01,213,2,C6,Gamma,23.99331063034279,31.769917211293684,7.7766065809508955
A01,214,4,C5,Delta,17.675609793377923,32.81471999355734,15.139110200179417
A01,214,4,C5,Theta,20.665341601009178,7.0980376155831415,-13.567303985426038
A01,214,4,C5,Alpha_Mu,52.11463284004232,6.486887953441956,-45.62774488660036
A01,214,4,C5,Beta,22.84440828456725,13.884615933898248,-8.959792350669005
A01,214,4,C5,Gamma,37.551777694192666,18.22970767309299,-19.32207002109968
A01,214,4,C3,Delta,20.026708175322295,25.87644223287331,5.849734057551014
A01,214,4,C3,Theta,15.960438929236231,2.355936304181472,-13.60450262505476
A01,214,4,C3,Alpha_Mu,57.02344222205025,8.54406090724268,-48.47938131480757
A01,214,4,C3,Beta,28.095447762675818,19.48909607638806,-8.606351686287761
A01,214,4,C3,Gamma,38.932446804405444,31.132848006894342,-7.7995987975110985
A01,214,4,C1,Delta,19.13619668861881,18.82039762315404,-0.31579906546477243
A01,214,4,C1,Theta,12.209716621573797,4.537596894829543,-7.672119726744253
A01,214,4,C1,Alpha_Mu,60.77002349211767,36.49253686917683,-24.27748662294085
A01,214,4,C1,Beta,30.17094838801092,24.37090696933253,-5.800041418678392
A01,214,4,C1,Gamma,32.91392464919719,29.177283508537155,-3.7366411406600353
A01,214,4,Cz,Delta,22.478353072004886,14.802557498219858,-7.675795573785027
A01,214,4,Cz,Theta,8.684354941629092,12.271482030850533,3.5871270892214424
A01,214,4,Cz,Alpha_Mu,57.64608528532468,56.4400273896128,-1.2060578957118762
A01,214,4,Cz,Beta,27.909123461927987,24.376536215457612,-3.5325872464703756
A01,214,4,Cz,Gamma,33.6568465681085,34.966660205731436,1.3098136376229363
A01,214,4,C2,Delta,31.465020687048895,24.551111219253873,-6.913909467795021
A01,214,4,C2,Theta,10.464286245741883,22.331915802572833,11.86762955683095
A01,214,4,C2,Alpha_Mu,57.95580429180942,53.45169379798145,-4.504110493827973
A01,214,4,C2,Beta,28.016859591099042,29.849807914311544,1.8329483232125021
A01,214,4,C2,Gamma,34.3684927498212,28.272689996104894,-6.095802753716306
A01,214,4,C4,Delta,44.172655951000586,39.20572438377312,-4.966931567227462
A01,214,4,C4,Theta,11.520509458374184,35.394682307335536,23.87417284896135
A01,214,4,C4,Alpha_Mu,49.44458403406601,37.29934355259476,-12.145240481471243
A01,214,4,C4,Beta,27.359889443831133,28.495884804135095,1.1359953603039652
A01,214,4,C4,Gamma,38.511904804153474,32.35797886473536,-6.153925939418114
A01,214,4,C6,Delta,53.411892561313856,62.67483613960654,9.262943578292681
A01,214,4,C6,Theta,16.149434557535614,51.97721875627593,35.82778419874032
A01,214,4,C6,Alpha_Mu,50.97725044075503,38.636406779822686,-12.340843660932343
A01,214,4,C6,Beta,33.61920484864706,28.545641696861257,-5.073563151785798
A01,214,4,C6,Gamma,38.12714361514442,28.634015339195827,-9.493128275948592
A01,215,4,C5,Delta,57.296104872147545,89.67314986669032,32.37704499454278
A01,215,4,C5,Theta,1.0188587058712062,19.53018910881157,18.511330402940363
A01,215,4,C5,Alpha_Mu,28.141481464907258,3.151426860332518,-24.99005460457474
A01,215,4,C5,Beta,15.807461086621133,11.523003456435422,-4.284457630185711
A01,215,4,C5,Gamma,30.973913549828037,27.032144323668728,-3.9417692261593085
A01,215,4,C3,Delta,66.84262440928055,86.72417525653093,19.881550847250384
A01,215,4,C3,Theta,1.5085505965775625,14.661790099570126,13.153239502992564
A01,215,4,C3,Alpha_Mu,23.491844716594656,8.907632704626023,-14.584212011968633
A01,215,4,C3,Beta,12.291472482279687,15.59274332274767,3.3012708404679847
A01,215,4,C3,Gamma,20.123922932998074,30.093468784454725,9.969545851456651
A01,215,4,C1,Delta,66.30914384368192,81.07901851857733,14.769874674895412
A01,215,4,C1,Theta,4.694350744912434,11.356446770709338,6.662096025796904
A01,215,4,C1,Alpha_Mu,28.170067192392356,13.877027424856415,-14.293039767535943
A01,215,4,C1,Beta,13.779944823932787,19.076525817415835,5.296580993483047
A01,215,4,C1,Gamma,14.637957261573554,33.40261038911952,18.764653127545973
A01,215,4,Cz,Delta,58.097866126050256,80.2577675607016,22.159901434651342
A01,215,4,Cz,Theta,10.045749761968747,11.405681094587061,1.3599313326183138
A01,215,4,Cz,Alpha_Mu,29.9553752380223,19.591324035574466,-10.364051202447833
A01,215,4,Cz,Beta,12.903521672536256,17.43833252531266,4.534810852776405
A01,215,4,Cz,Gamma,11.370849190115662,29.776119027013472,18.40526983689781
A01,215,4,C2,Delta,60.316653124200336,82.17791228360791,21.861259159407574
A01,215,4,C2,Theta,17.56045684915215,11.716944233426297,-5.843512615725855
A01,215,4,C2,Alpha_Mu,28.226813741160196,15.572569097018418,-12.654244644141777
A01,215,4,C2,Beta,11.902563624514496,14.287541002349148,2.3849773778346517
A01,215,4,C2,Gamma,6.705245759411859,31.478385159429212,24.773139400017353
A01,215,4,C4,Delta,65.65763028808801,87.55965214132809,21.90202185324006
A01,215,4,C4,Theta,27.163215676015927,13.876826826900624,-13.286388849115305
A01,215,4,C4,Alpha_Mu,32.69112813718454,15.990025945862751,-16.701102191321795
A01,215,4,C4,Beta,11.518514362727682,12.35883809088273,0.8403237281550457
A01,215,4,C4,Gamma,7.182597129887802,26.618013374076433,19.43541624418863
A01,215,4,C6,Delta,67.88230540710158,92.66170103534485,24.77939562824326
A01,215,4,C6,Theta,41.7422135052407,24.879993742090424,-16.86221976315028
A01,215,4,C6,Alpha_Mu,50.2891338353415,28.663492711189807,-21.625641124151695
A01,215,4,C6,Beta,21.21775597625568,21.639397799764172,0.42164182350848955
A01,215,4,C6,Gamma,13.730205662154605,29.227120211853652,15.496914549699047
A01,216,3,C5,Delta,57.316491631757884,15.438060165572098,-41.87843146618578
A01,216,3,C5,Theta,34.66994041164786,40.81030192260343,6.140361510955572
A01,216,3,C5,Alpha_Mu,53.46019872164762,12.959121216228676,-40.50107750541895
A01,216,3,C5,Beta,21.730060882795186,26.39215925070565,4.6620983679104615
A01,216,3,C5,Gamma,19.911441593452363,34.38122948487388,14.469787891421515
A01,216,3,C3,Delta,56.873655737320746,15.34272179483056,-41.530933942490186
A01,216,3,C3,Theta,42.75635087962799,34.49737468800371,-8.258976191624278
A01,216,3,C3,Alpha_Mu,56.681493801140256,16.75465353868397,-39.92684026245629
A01,216,3,C3,Beta,12.243744582630722,33.04080377918562,20.7970591965549
A01,216,3,C3,Gamma,11.758585151924672,41.10362862970284,29.345043477778166
A01,216,3,C1,Delta,43.293180566933245,16.217768310119418,-27.075412256813824
