Subject,Channel,Band,Window_Start_s,Window_End_s,Window_Center_s,Raw_ERD_ERS_percent,Clean_ERD_ERS_percent,Delta_ERD_ERS_percent,Delta_Accuracy,Delta_F1
A01,C4,Beta,4.224,4.72,4.472,19.20187974175354,14.399525430553837,-4.802354311199703,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.32,4.816,4.568,18.244472489561826,12.551288475834449,-5.693184013727372,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.416,4.912,4.664,15.138877739370155,11.85039862615597,-3.288479113214186,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.512,5.008,4.76,13.665107954819876,10.745333356238053,-2.919774598581823,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.608,5.104,4.856,11.078804575765655,8.276303225515456,-2.8025013502502,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.704,5.2,4.952,12.301518846677002,9.849490956491724,-2.4520278901852794,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.8,5.296,5.048,12.908891587642184,11.05696768752955,-1.8519239001126329,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.896,5.392,5.144,10.29749353294832,8.497462903347325,-1.8000306296009931,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,4.992,5.488,5.24,12.032120906220587,10.249834829299418,-1.782286076921168,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.088,5.584,5.336,15.424976183584214,12.182902543200372,-3.24207364038384,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.184,5.68,5.432,13.451372076670376,7.9446973011986515,-5.506674775471724,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.28,5.776,5.528,10.34790177326366,4.979294757431614,-5.368607015832044,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.376,5.872,5.624,12.736991493191738,7.214823662922426,-5.522167830269312,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.472,5.968,5.72,14.18249813916071,9.259706179628786,-4.922791959531923,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.568,6.064,5.816,10.414926469413524,6.667719690026623,-3.7472067793868975,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.664,6.16,5.912,6.877865064181775,3.6375459739269775,-3.2403190902547987,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.76,6.256,6.008,11.328182038518571,7.380860685403829,-3.947321353114744,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.856,6.352,6.104,17.035501614039887,13.097215524373226,-3.9382860896666623,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,5.952,6.448,6.2,19.87543251930599,18.222892676787453,-1.6525398425185351,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.048,6.544,6.296,19.07674510648323,18.70283582372921,-0.3739092827540213,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.144,6.64,6.392,16.648024461171627,16.22502789674317,-0.4229965644284577,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.24,6.736,6.488,13.24518138776894,13.021619120059906,-0.2235622677090351,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.336,6.832,6.584,17.708645759624783,17.20125757065578,-0.5073881889690058,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.432,6.928,6.68,20.63055769108343,19.52365837885527,-1.1068993122281574,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.528,7.024,6.776,20.0228700320246,17.192430945388747,-2.8304390866358493,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.624,7.12,6.872,18.2815134198548,15.223316511572149,-3.058196908282649,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.72,7.216,6.968,17.517980853277813,13.79580775055446,-3.722173102723355,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.816,7.312,7.064,16.374334666476248,12.353130420372596,-4.0212042461036495,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,6.912,7.408,7.16,20.259066905980344,19.225697947878608,-1.0333689581017356,-0.0249110320284697,-0.027914278507571
A01,C4,Beta,7.008,7.504,7.256,27.28493548567377,28.36292081460017,1.0779853289263928,-0.0249110320284697,-0.027914278507571
A02,C3,Mu,0.0,0.496,0.248,111.97697557329896,148.44018258728838,36.463207013989454,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.096,0.592,0.344,28.736777129974296,54.571017676959805,25.83424054698551,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.192,0.688,0.44,-6.630974894382742,11.34220656139401,17.97318145577675,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.288,0.784,0.536,-1.2675984508341167,10.457773047611308,11.725371498445426,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.384,0.88,0.632,15.178685146254356,26.970009615701645,11.791324469447291,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.48,0.976,0.728,41.58317337888908,58.23690009904887,16.653726720159796,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.576,1.072,0.824,92.53271485540908,98.61335331652958,6.080638461120497,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.672,1.168,0.92,133.98322467190837,132.3864444581217,-1.5967802137866434,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.768,1.264,1.016,148.36622603198808,158.87103824974574,10.504812217757648,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.864,1.36,1.112,126.50227988609949,153.2501289618056,26.747849075706117,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,0.96,1.456,1.208,113.83995793403872,138.3405546153783,24.50059668133961,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.056,1.552,1.304,127.5808169539071,153.16757030564392,25.58675335173679,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.152,1.648,1.4,144.13259156817142,163.98564741700935,19.85305584883793,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.248,1.744,1.496,128.9760835925091,142.45662618413974,13.480542591630629,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.344,1.84,1.592,122.72561520830328,128.01602904803278,5.290413839729527,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.44,1.936,1.688,137.21921959750696,132.30882280742608,-4.910396790080927,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.536,2.032,1.784,137.3346255774298,133.9025553944586,-3.4320701829711995,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.632,2.128,1.88,156.52072232015095,153.99411176251974,-2.5266105576311872,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.728,2.224,1.976,163.5671007397651,154.87394139099513,-8.693159348769964,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.824,2.32,2.072,154.692893210213,146.59122652610475,-8.101666684108254,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,1.92,2.416,2.168,133.64221581465426,159.10682543245812,25.4646096178038,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.016,2.512,2.264,92.2311862114899,147.42139323688443,55.190207025394514,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.112,2.608,2.36,59.50849782003654,105.55476156211208,46.04626374207554,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.208,2.704,2.456,41.75134136921113,73.23724039387537,31.48589902466424,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.304,2.8,2.552,48.256779552472366,80.80838559248313,32.551606040010775,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.4,2.896,2.648,68.26486999649036,108.10829634671634,39.84342635022599,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.496,2.992,2.744,111.35648119413077,146.5151692298714,35.158688035740646,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.592,3.088,2.84,183.84535849546108,189.1623418566835,5.31698336122241,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.688,3.184,2.936,243.32350512095036,238.10669888024864,-5.216806240701732,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.784,3.28,3.032,237.28926802489104,256.37612038233755,19.08685235744652,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.88,3.376,3.128,195.04899015657463,232.41269956267485,37.36370940610017,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,2.976,3.472,3.224,176.99849767423743,222.45168329378072,45.45318561954329,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.072,3.568,3.32,176.6073208339792,212.8295786507098,36.22225781673059,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.168,3.664,3.416,173.41024013457476,203.95558386261337,30.545343728038617,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.264,3.76,3.512,158.461667974863,197.50558791577697,39.04391994091397,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.36,3.856,3.608,134.85274406702163,174.27011873611264,39.417374669090975,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.456,3.952,3.704,105.510542298122,159.40361677280637,53.8930744746844,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.552,4.048,3.8,120.18644138187057,158.3136325515353,38.12719116966475,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.648,4.144,3.896,178.8940563652903,185.22694904051656,6.332892675226241,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.744,4.24,3.992,215.0752594469785,214.7793484148007,-0.2959110321778577,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.84,4.336,4.088,226.06191490336707,236.4219880517545,10.360073148387444,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,3.936,4.432,4.184,235.990325421442,225.58414600030795,-10.406179421134022,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.032,4.528,4.28,232.236010299336,189.59627681033743,-42.63973348899853,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.128,4.624,4.376,207.8813487364681,173.73305376136182,-34.14829497510629,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.224,4.72,4.472,173.38106091175192,166.95786309076607,-6.42319782098586,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.32,4.816,4.568,156.86198549593905,154.76512475579224,-2.096860740146835,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.416,4.912,4.664,161.849966585543,170.9651923101962,9.115225724653213,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.512,5.008,4.76,157.82628125808165,182.8076089895177,24.981327731436064,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.608,5.104,4.856,160.63980542860273,177.46837106070117,16.828565632098474,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.704,5.2,4.952,168.92353007527558,183.6882154399742,14.764685364698682,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.8,5.296,5.048,170.35836257194083,194.1331743688468,23.774811796905965,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.896,5.392,5.144,188.20941724059315,229.50346652325644,41.29404928266332,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,4.992,5.488,5.24,198.2230223211894,218.1417549779748,19.918732656785416,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.088,5.584,5.336,158.26109065405296,161.35366370380387,3.0925730497509014,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.184,5.68,5.432,144.8052967511389,151.07362262171998,6.2683258705811085,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.28,5.776,5.528,166.08935171499988,157.36872863735266,-8.72062307764723,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.376,5.872,5.624,160.87808724094302,146.20587532288556,-14.672211918057444,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.472,5.968,5.72,165.27251608412055,177.20034775114522,11.927831667024654,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.568,6.064,5.816,200.85579652231,215.1017129164952,14.24591639418522,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.664,6.16,5.912,216.44846197886093,217.025736831834,0.5772748529731161,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.76,6.256,6.008,186.8100572736448,180.7215292048785,-6.088528068766318,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.856,6.352,6.104,160.30826711634734,150.8568142747278,-9.451452841619496,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,5.952,6.448,6.2,159.10562059347058,167.73234774967884,8.62672715620828,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.048,6.544,6.296,157.46816631501335,178.7980162481352,21.329849933121917,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.144,6.64,6.392,208.33894643038695,209.39575907765,1.0568126472630512,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.24,6.736,6.488,332.81908269282627,302.05575231817323,-30.763330374653,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.336,6.832,6.584,413.0005124361105,375.3748612962696,-37.6256511398409,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.432,6.928,6.68,420.6451728973513,410.7450631396469,-9.900109757704469,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.528,7.024,6.776,394.5929350261799,393.483057476333,-1.1098775498468982,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.624,7.12,6.872,384.0811694761911,378.49398943373706,-5.587180042454004,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.72,7.216,6.968,381.3640638454364,378.4064990926311,-2.9575647528052915,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.816,7.312,7.064,341.6335132511439,320.2932048504126,-21.34030840073116,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,6.912,7.408,7.16,338.34997241901306,294.0795359897366,-44.2704364292765,-0.0388692579505299,-0.0270823723691391
A02,C3,Mu,7.008,7.504,7.256,389.14479199608576,323.72695574056263,-65.41783625552304,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.0,0.496,0.248,-3.119161229873852,-3.621022414319685,-0.5018611844458349,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.096,0.592,0.344,-8.689318420610498,-7.841238429197033,0.8480799914134646,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.192,0.688,0.44,-11.673900384600756,-13.427914092190688,-1.7540137075899327,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.288,0.784,0.536,-11.37474271837104,-11.076013974850673,0.2987287435203693,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.384,0.88,0.632,-7.893880429043381,-6.3300428642255575,1.5638375648178249,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.48,0.976,0.728,3.6760032779772014,4.298609163034451,0.6226058850572487,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.576,1.072,0.824,15.40447210388,15.732070661704318,0.3275985578243172,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.672,1.168,0.92,14.394838743915358,15.069663564328865,0.6748248204135077,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.768,1.264,1.016,9.309525765225176,9.961910873209396,0.6523851079842203,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.864,1.36,1.112,8.070508298153717,6.528844637051054,-1.5416636611026624,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,0.96,1.456,1.208,2.2648680016790013,-0.0352842983316746,-2.300152300010677,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.056,1.552,1.304,0.4781241961556264,-3.636637900574124,-4.11476209672975,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.152,1.648,1.4,3.2205373870394096,-0.9314889246806142,-4.152026311720023,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.248,1.744,1.496,4.699701952622204,2.002453958913426,-2.6972479937087788,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.344,1.84,1.592,4.770924198649536,1.5241754529663347,-3.246748745683202,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.44,1.936,1.688,2.291850435865645,-0.9794712203153824,-3.2713216561810263,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.536,2.032,1.784,2.0772209577516034,-1.3317503883557813,-3.408971346107385,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.632,2.128,1.88,0.8903253116975736,-3.4788248869925207,-4.369150198690094,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.728,2.224,1.976,-2.1810321814484515,-7.0778968424595865,-4.896864661011136,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.824,2.32,2.072,0.7589396122699212,-0.7856038876441558,-1.544543499914078,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,1.92,2.416,2.168,-1.4614321366074603,-1.1574961773515673,0.3039359592558918,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.016,2.512,2.264,-1.143631345297628,-2.827843189132394,-1.6842118438347653,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.112,2.608,2.36,6.5424283015251,-0.6590526499416133,-7.201480951466713,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.208,2.704,2.456,2.9396114730696974,-6.5156058491197895,-9.455217322189483,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.304,2.8,2.552,-2.5804633368779712,-8.69308558290664,-6.112622246028669,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.4,2.896,2.648,0.835967319367941,-6.211432132403348,-7.047399451771289,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.496,2.992,2.744,8.567506500547,-0.8193424819020302,-9.386848982449033,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.592,3.088,2.84,14.70450837726235,8.077031343259197,-6.627477034003152,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.688,3.184,2.936,18.048881328440967,13.18888045535132,-4.860000873089646,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.784,3.28,3.032,15.034392434181203,10.687052412519114,-4.3473400216620925,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.88,3.376,3.128,12.691805289218827,10.140064443067764,-2.5517408461510684,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,2.976,3.472,3.224,16.759111371267405,14.221809875510589,-2.5373014957568127,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.072,3.568,3.32,18.52575289797827,12.673541829745304,-5.852211068232967,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.168,3.664,3.416,14.300983404434485,8.249585089387017,-6.051398315047465,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.264,3.76,3.512,12.259646153624912,9.829749915778944,-2.4298962378459694,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.36,3.856,3.608,8.110453245521802,5.542444884298622,-2.568008361223179,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.456,3.952,3.704,6.908453268050465,0.7349909366989079,-6.1734623313515575,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.552,4.048,3.8,13.062962998134372,3.862033060655973,-9.2009299374784,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.648,4.144,3.896,14.80630302688527,6.892780969332619,-7.913522057552651,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.744,4.24,3.992,13.12236314895575,7.343045693327472,-5.779317455628279,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.84,4.336,4.088,14.493837343237836,8.659025107525254,-5.8348122357125805,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,3.936,4.432,4.184,13.4426999517125,7.070403373314519,-6.372296578397979,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.032,4.528,4.28,14.230102781554256,5.969678872767509,-8.260423908786747,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.128,4.624,4.376,16.887775234791892,6.727384964013989,-10.160390270777905,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.224,4.72,4.472,12.911677546173804,5.024099044497299,-7.887578501676504,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.32,4.816,4.568,10.16572006259307,3.5303472710288326,-6.635372791564238,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.416,4.912,4.664,9.407847145778192,1.2987469552468975,-8.109100190531294,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.512,5.008,4.76,9.837664471330845,2.976129455012047,-6.861535016318797,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.608,5.104,4.856,12.072165061956891,6.85669803087308,-5.215467031083816,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.704,5.2,4.952,12.837820166660707,5.829951963958157,-7.007868202702555,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.8,5.296,5.048,10.668412036006435,4.842901044196428,-5.825510991810006,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.896,5.392,5.144,13.09571789537437,9.402621290590297,-3.693096604784075,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,4.992,5.488,5.24,18.480425064531467,12.712746005929969,-5.767679058601496,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.088,5.584,5.336,16.917069350197945,10.096660969319425,-6.820408380878519,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.184,5.68,5.432,14.398237446910052,7.040607600195771,-7.357629846714279,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.28,5.776,5.528,11.81872012690762,3.535708077600959,-8.283012049306661,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.376,5.872,5.624,5.818948789743524,-0.193239697643321,-6.012188487386843,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.472,5.968,5.72,8.816966820414631,2.791904136480244,-6.025062683934388,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.568,6.064,5.816,12.877634483927148,4.881794167966842,-7.995840315960308,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.664,6.16,5.912,8.686335349288731,2.4910408544338574,-6.195294494854876,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.76,6.256,6.008,5.11539578026591,-2.76853695785124,-7.883932738117151,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.856,6.352,6.104,5.646138572786618,-5.824997054938859,-11.471135627725475,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,5.952,6.448,6.2,7.330523836944861,-2.180840305584933,-9.511364142529796,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.048,6.544,6.296,9.192883181118546,3.9090889725856446,-5.2837942085329,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.144,6.64,6.392,10.539691550973066,6.383100702434114,-4.15659084853895,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.24,6.736,6.488,9.55484391847989,5.639998292310256,-3.914845626169636,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.336,6.832,6.584,8.903031526780262,4.095162486325365,-4.807869040454899,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.432,6.928,6.68,9.250716386602466,5.58711688110038,-3.6635995055020856,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.528,7.024,6.776,8.285428181716725,7.574353757102462,-0.7110744246142626,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.624,7.12,6.872,6.927727384533897,5.924875918263991,-1.0028514662699084,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.72,7.216,6.968,6.046110775376609,2.4079293329981417,-3.638181442378468,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.816,7.312,7.064,5.186203319370739,0.840329748636421,-4.345873570734315,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,6.912,7.408,7.16,5.867783639560391,0.9298923798814488,-4.937891259678942,-0.0388692579505299,-0.0270823723691391
A02,C3,Beta,7.008,7.504,7.256,10.204033737509986,4.656172167553966,-5.54786156995602,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.0,0.496,0.248,120.3046067015338,161.81463640873696,41.51002970720315,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.096,0.592,0.344,33.1045913474116,68.11795726110756,35.01336591369596,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.192,0.688,0.44,-0.6409780211718598,26.56641048998171,27.207388511153567,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.288,0.784,0.536,0.2293733856805613,18.40925762132116,18.1798842356406,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.384,0.88,0.632,15.803674715894696,32.12298334929214,16.319308633397448,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.48,0.976,0.728,44.54455059408453,58.665720351050815,14.12116975696628,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.576,1.072,0.824,104.4301071121361,102.65769571508056,-1.772411397055547,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.672,1.168,0.92,150.15798716004076,136.47698797401702,-13.6809991860237,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.768,1.264,1.016,164.4170083038088,170.37685179769963,5.959843493890848,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.864,1.36,1.112,145.39423131761353,176.79021120798535,31.395979890371784,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,0.96,1.456,1.208,136.54163919649102,158.56732656297066,22.025687366479637,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.056,1.552,1.304,156.53871473463315,173.42777854779962,16.889063813166466,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.152,1.648,1.4,159.19741887576353,170.35653223347992,11.159113357716343,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.248,1.744,1.496,131.30855700722418,144.31497083586913,13.006413828644996,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.344,1.84,1.592,127.83176176509596,136.34342161427554,8.511659849179559,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.44,1.936,1.688,147.54162197684067,140.598320412101,-6.943301564739659,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.536,2.032,1.784,153.74813614446128,146.85280678933103,-6.895329355130266,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.632,2.128,1.88,163.85785619900966,159.2856582039832,-4.572197995026463,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.728,2.224,1.976,163.74722970266515,144.47747854512917,-19.269751157535968,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.824,2.32,2.072,162.7344901357618,135.90357650450693,-26.83091363125488,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,1.92,2.416,2.168,150.5753918337431,154.35305581662917,3.777663982886054,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.016,2.512,2.264,115.99553624599912,152.01040002727572,36.014863781276595,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.112,2.608,2.36,78.35899682218582,112.79127137540078,34.43227455321495,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.208,2.704,2.456,50.13323401479955,81.51672881731353,31.383494802513997,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.304,2.8,2.552,61.04265896730111,94.91626011446291,33.8736011471618,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.4,2.896,2.648,79.56329565189857,117.38023658029256,37.81694092839398,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.496,2.992,2.744,115.07815995414576,136.48996088890675,21.411800934761008,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.592,3.088,2.84,198.61711651936284,181.34120941066905,-17.275907108693808,-0.0388692579505299,-0.0270823723691391
A02,Cz,Mu,2.688,3.184,2.936,299.56598411094967,251.98382552642525,-47.58215858452447,-0.0388692579505299,-0.0270823723691391
