Subject,Run,Trial,True_Class,Band,Baseline_R2,MI_R2,Change_R2,fs
A02,7,2,4,Alpha_Mu,0.6990106704313093,0.896939187638529,0.1979285172072197,250.0
A02,7,2,4,Beta,0.9345427563032236,0.958769944071011,0.0242271877677875,250.0
A02,7,2,4,Gamma,0.9851513017283308,0.9888325642150744,0.0036812624867437,250.0
A02,7,3,1,Theta,0.4197924691122529,0.2303018270363358,-0.189490642075917,250.0
A02,7,3,1,Alpha_Mu,0.8938941078644842,0.8890526279639436,-0.0048414799005406,250.0
A02,7,3,1,Beta,0.9526634849528836,0.954702294718789,0.0020388097659054,250.0
A02,7,3,1,Gamma,0.9822277762286754,0.9848937058137116,0.0026659295850361,250.0
A02,7,4,3,Theta,0.1461658818540732,0.4195810522387645,0.2734151703846913,250.0
A02,7,4,3,Alpha_Mu,0.8840483141679739,0.8239711524182255,-0.0600771617497484,250.0
A02,7,4,3,Beta,0.9339787908525786,0.9352497906773846,0.0012709998248059,250.0
A02,7,4,3,Gamma,0.962628582597074,0.9821207167442936,0.0194921341472193,250.0
A02,7,5,3,Theta,0.8218208201056706,0.3911457505611961,-0.4306750695444745,250.0
A02,7,5,3,Alpha_Mu,0.8589486699346887,0.6838931435542858,-0.1750555263804029,250.0
A02,7,5,3,Beta,0.8874852624476715,0.9071261992930264,0.019640936845355,250.0
A02,7,5,3,Gamma,0.958385105374153,0.9535516589878364,-0.0048334463863165,250.0
A02,7,6,4,Theta,0.3930221742330659,0.1447024594489016,-0.2483197147841643,250.0
A02,7,6,4,Alpha_Mu,0.7611785004664543,0.6667069711773465,-0.0944715292891078,250.0
A02,7,6,4,Beta,0.8924448262027884,0.8758540199290071,-0.0165908062737812,250.0
A02,7,6,4,Gamma,0.9663386185391662,0.9495464074432538,-0.0167922110959124,250.0
A02,7,7,1,Theta,0.629392710850306,0.2900135101187506,-0.3393792007315554,250.0
A02,7,7,1,Alpha_Mu,0.7651316023172777,0.7486852225367213,-0.0164463797805564,250.0
A02,7,7,1,Beta,0.7878167021025275,0.8191693055624809,0.0313526034599533,250.0
A02,7,7,1,Gamma,0.9398279762614188,0.9609814779476537,0.0211535016862347,250.0
A02,7,8,1,Theta,0.5896796222094707,0.0927144390848752,-0.4969651831245955,250.0
A02,7,8,1,Alpha_Mu,0.7924431551113214,0.695638734431047,-0.0968044206802744,250.0
A02,7,8,1,Beta,0.8668747754805437,0.8102590266778854,-0.0566157488026582,250.0
A02,7,8,1,Gamma,0.9221964728935906,0.9212961735123752,-0.0009002993812154,250.0
A02,7,9,3,Theta,0.4851819043973873,0.3281621283096264,-0.1570197760877609,250.0
A02,7,9,3,Alpha_Mu,0.6440923155333015,0.7379790536671843,0.0938867381338828,250.0
A02,7,9,3,Beta,0.7628961364175132,0.8645218470012762,0.101625710583763,250.0
A02,7,9,3,Gamma,0.916233273012198,0.9429663044615104,0.0267330314493124,250.0
A02,7,10,2,Theta,0.4774422265257891,0.3916310139125858,-0.0858112126132032,250.0
A02,7,10,2,Alpha_Mu,0.6282464742757199,0.6836259861113774,0.0553795118356574,250.0
A02,7,10,2,Beta,0.7307661026250454,0.8628661474004519,0.1321000447754065,250.0
A02,7,10,2,Gamma,0.8699988365123769,0.9767531770419016,0.1067543405295248,250.0
A02,7,11,4,Theta,0.3284220507412351,0.2739804531754149,-0.0544415975658202,250.0
A02,7,11,4,Alpha_Mu,0.6564472297154439,0.8062918827047867,0.1498446529893428,250.0
A02,7,11,4,Beta,0.6305737691332235,0.8606612042487853,0.2300874351155618,250.0
A02,7,11,4,Gamma,0.8658935985463573,0.9729466824483836,0.1070530839020262,250.0
A02,7,12,4,Theta,0.2655282000223637,0.6416366143354738,0.3761084143131101,250.0
A02,7,12,4,Alpha_Mu,0.749425933037753,0.6422775094783244,-0.1071484235594285,250.0
A02,7,12,4,Beta,0.7411544284964492,0.7471702174992316,0.0060157890027824,250.0
A02,7,12,4,Gamma,0.8983762921736878,0.9372724889075223,0.0388961967338346,250.0
A02,7,13,4,Theta,0.5247184641065952,0.5285505407708387,0.0038320766642435,250.0
A02,7,13,4,Alpha_Mu,0.5874025890538462,0.7240693721291588,0.1366667830753125,250.0
A02,7,13,4,Beta,0.7708789630642883,0.7988528729236203,0.027973909859332,250.0
A02,7,13,4,Gamma,0.8435313338149103,0.8222114212769422,-0.021319912537968,250.0
A02,7,14,2,Theta,0.4286688555165608,0.4317596827304096,0.0030908272138487,250.0
A02,7,14,2,Alpha_Mu,0.6351326566082447,0.7766761525507534,0.1415434959425087,250.0
A02,7,14,2,Beta,0.5754484896706382,0.6672341161535353,0.0917856264828971,250.0
A02,7,14,2,Gamma,0.7226070231434779,0.8586170530054664,0.1360100298619885,250.0
A02,7,15,1,Theta,0.2699499967771566,0.4161015161091343,0.1461515193319777,250.0
A02,7,15,1,Alpha_Mu,0.7471387031180436,0.6335602365183394,-0.1135784665997042,250.0
A02,7,15,1,Beta,0.5344148817916875,0.716655982679174,0.1822411008874864,250.0
A02,7,15,1,Gamma,0.7073666321927232,0.8862384631531465,0.1788718309604232,250.0
A02,7,16,3,Theta,0.5252115451873752,0.3055415769547088,-0.2196699682326663,250.0
A02,7,16,3,Alpha_Mu,0.7020545896349678,0.6344306117418002,-0.0676239778931676,250.0
A02,7,16,3,Beta,0.6851959673867523,0.6256414312698715,-0.0595545361168807,250.0
A02,7,16,3,Gamma,0.725040518284116,0.7939944313333073,0.0689539130491913,250.0
A02,7,17,2,Theta,0.3415976612766987,0.4573691136206732,0.1157714523439744,250.0
A02,7,17,2,Alpha_Mu,0.6224119009529346,0.6867889453877478,0.0643770444348131,250.0
A02,7,17,2,Beta,0.6751192969073723,0.7129992916371002,0.0378799947297279,250.0
A02,7,17,2,Gamma,0.8831077969420372,0.7570115954420087,-0.1260962015000285,250.0
A02,7,18,4,Theta,0.4159284082453939,0.3528174944980559,-0.0631109137473379,250.0
A02,7,18,4,Alpha_Mu,0.6788565612868134,0.7381543054164481,0.0592977441296347,250.0
A02,7,18,4,Beta,0.4484583435492096,0.643115791454216,0.1946574479050064,250.0
A02,7,18,4,Gamma,0.7422742938089926,0.7888862509237765,0.0466119571147839,250.0
A02,7,19,1,Theta,0.4442585348061189,0.5568989858136036,0.1126404510074847,250.0
A02,7,19,1,Alpha_Mu,0.5931897728926946,0.4791607025788314,-0.1140290703138631,250.0
A02,7,19,1,Beta,0.5512351949881645,0.7606191131847763,0.2093839181966117,250.0
A02,7,19,1,Gamma,0.7703364184099614,0.8438448490637003,0.0735084306537389,250.0
A02,7,20,4,Theta,0.6197163602000687,0.2080811993966841,-0.4116351608033846,250.0
A02,7,20,4,Alpha_Mu,0.7872574043257291,0.7010632411114421,-0.0861941632142869,250.0
A02,7,20,4,Beta,0.4530867863784391,0.6497838880612792,0.19669710168284,250.0
A02,7,20,4,Gamma,0.8520743502405733,0.7324999215277153,-0.119574428712858,250.0
A02,7,21,3,Theta,0.2889910262786374,0.5030405744454548,0.2140495481668174,250.0
A02,7,21,3,Alpha_Mu,0.7351863047118178,0.7125007231939503,-0.0226855815178674,250.0
A02,7,21,3,Beta,0.5696685848383468,0.6256397354951482,0.0559711506568013,250.0
A02,7,21,3,Gamma,0.5596413167849539,0.8416781141421061,0.2820367973571522,250.0
A02,7,22,2,Theta,0.5205164712322646,0.362283581802327,-0.1582328894299376,250.0
A02,7,22,2,Alpha_Mu,0.6259985240307,0.790593846946295,0.1645953229155949,250.0
A02,7,22,2,Beta,0.3731149566886845,0.6936672032194023,0.3205522465307178,250.0
A02,7,22,2,Gamma,0.7237022707783528,0.8144949244692762,0.0907926536909233,250.0
A02,7,23,4,Theta,0.6465992818006014,0.2227588138884141,-0.4238404679121872,250.0
A02,7,23,4,Alpha_Mu,0.8214324255407209,0.6882881938135528,-0.1331442317271681,250.0
A02,7,23,4,Beta,0.6267576041679127,0.6915468913630513,0.0647892871951385,250.0
A02,7,23,4,Gamma,0.7570676721015082,0.8161896199602188,0.0591219478587106,250.0
A02,7,24,4,Theta,0.6499007573718922,0.4309751286273485,-0.2189256287445437,250.0
A02,7,24,4,Alpha_Mu,0.8218584401200247,0.6992610890390311,-0.1225973510809936,250.0
A02,7,24,4,Beta,0.4696300217181351,0.5476717343046692,0.078041712586534,250.0
A02,7,24,4,Gamma,0.7322535267634329,0.6498698198818926,-0.0823837068815402,250.0
A02,7,25,1,Theta,0.3431601047859836,0.2705124057121095,-0.0726476990738741,250.0
A02,7,25,1,Alpha_Mu,0.7167083628802654,0.7691896953927415,0.0524813325124761,250.0
A02,7,25,1,Beta,0.5210022759855796,0.6529832626522675,0.1319809866666879,250.0
A02,7,25,1,Gamma,0.7361466605945558,0.84008599079106,0.1039393301965042,250.0
A02,7,26,2,Theta,0.3550025127933047,0.55563811276409,0.2006355999707853,250.0
A02,7,26,2,Alpha_Mu,0.620319454539059,0.7557228061655534,0.1354033516264944,250.0
A02,7,26,2,Beta,0.7079104990726275,0.6027067884042786,-0.1052037106683488,250.0
A02,7,26,2,Gamma,0.6594087336722063,0.7390257922134121,0.0796170585412058,250.0
A02,7,27,2,Theta,0.7403117963603787,0.4792802544833783,-0.2610315418770003,250.0
A02,7,27,2,Alpha_Mu,0.5643703546976723,0.8140747296809244,0.2497043749832521,250.0
A02,7,27,2,Beta,0.5734539791170788,0.666360524610111,0.0929065454930321,250.0
A02,7,27,2,Gamma,0.8147023126012105,0.7479598495550209,-0.0667424630461895,250.0
A02,7,28,3,Theta,0.5140808172615526,0.375872773289431,-0.1382080439721216,250.0
A02,7,28,3,Alpha_Mu,0.5487002199476612,0.5591727461917289,0.0104725262440676,250.0
A02,7,28,3,Beta,0.7126932825822416,0.6940315317261928,-0.0186617508560488,250.0
A02,7,28,3,Gamma,0.7545223773286031,0.835396424145883,0.0808740468172799,250.0
A02,7,29,4,Theta,0.4534513881195479,0.3901353314774255,-0.0633160566421223,250.0
A02,7,29,4,Alpha_Mu,0.7371363592109521,0.3754325821349619,-0.3617037770759901,250.0
A02,7,29,4,Beta,0.5432212387842077,0.6717269973230892,0.1285057585388814,250.0
A02,7,29,4,Gamma,0.7515058083200683,0.7629218390433298,0.0114160307232614,250.0
A02,7,30,2,Theta,0.3774033219905895,0.4371051865731388,0.0597018645825493,250.0
A02,7,30,2,Alpha_Mu,0.4946591254204033,0.8067121681410597,0.3120530427206563,250.0
A02,7,30,2,Beta,0.6540509016519341,0.7462331847025027,0.0921822830505685,250.0
A02,7,30,2,Gamma,0.7831529596128463,0.8805176448613067,0.0973646852484604,250.0
A02,7,31,1,Theta,0.6297944867471575,0.497549283391774,-0.1322452033553835,250.0
A02,7,31,1,Alpha_Mu,0.8706902413896634,0.6448874192970121,-0.2258028220926513,250.0
A02,7,31,1,Beta,0.5258873216717612,0.6305384102337083,0.104651088561947,250.0
A02,7,31,1,Gamma,0.7377328375982444,0.7264791672047272,-0.0112536703935172,250.0
A02,7,32,1,Theta,0.3910692836456319,0.533482345134671,0.142413061489039,250.0
A02,7,32,1,Alpha_Mu,0.6723868578451937,0.8375456695568315,0.1651588117116378,250.0
A02,7,32,1,Beta,0.4106447688706978,0.6845699052654094,0.2739251363947115,250.0
A02,7,32,1,Gamma,0.7869864206923572,0.858523304555218,0.0715368838628607,250.0
A02,7,33,4,Theta,0.6610093684500177,0.6948298470722097,0.033820478622192,250.0
A02,7,33,4,Alpha_Mu,0.8772003393327361,0.8561258741452517,-0.0210744651874844,250.0
A02,7,33,4,Beta,0.7972138263243507,0.676587489568819,-0.1206263367555317,250.0
A02,7,33,4,Gamma,0.8371992466738231,0.7465968450557907,-0.0906024016180323,250.0
A02,7,34,2,Theta,0.4935635572143172,0.3946669864062522,-0.0988965708080649,250.0
A02,7,34,2,Alpha_Mu,0.5331004095082345,0.766460840472372,0.2333604309641375,250.0
A02,7,34,2,Beta,0.6516582724577846,0.6252259938607054,-0.0264322785970791,250.0
A02,7,34,2,Gamma,0.7109812036451412,0.6651009054504138,-0.0458802981947273,250.0
A02,7,35,1,Theta,0.5559056550606278,0.4436391933217826,-0.1122664617388452,250.0
A02,7,35,1,Alpha_Mu,0.8468620758366869,0.6984541423316663,-0.1484079335050206,250.0
A02,7,35,1,Beta,0.7003633044776658,0.6440013178324067,-0.0563619866452591,250.0
A02,7,35,1,Gamma,0.6692187514446957,0.786264519733554,0.1170457682888583,250.0
A02,7,36,3,Theta,0.1211893127646127,0.1859328003347944,0.0647434875701817,250.0
A02,7,36,3,Alpha_Mu,0.7148132300849352,0.553930756607691,-0.1608824734772442,250.0
A02,7,36,3,Beta,0.6814420152418137,0.6746679281810832,-0.0067740870607304,250.0
A02,7,36,3,Gamma,0.706573154503368,0.8091840245177698,0.1026108700144018,250.0
A02,7,37,2,Theta,0.1857341937127603,0.3503312263437334,0.1645970326309731,250.0
A02,7,37,2,Alpha_Mu,0.6828431869795065,0.7307274818226482,0.0478842948431417,250.0
A02,7,37,2,Beta,0.4704435388850033,0.5631803870759641,0.0927368481909607,250.0
A02,7,37,2,Gamma,0.5677232196141381,0.672272730149263,0.1045495105351249,250.0
A02,7,38,2,Theta,0.5623681504506128,0.539309158836794,-0.0230589916138188,250.0
A02,7,38,2,Alpha_Mu,0.7788076023252587,0.8106865412720516,0.0318789389467929,250.0
A02,7,38,2,Beta,0.4786396809587853,0.6479399593422263,0.1693002783834409,250.0
A02,7,38,2,Gamma,0.7056889181300264,0.7667947656287557,0.0611058474987292,250.0
A02,7,39,3,Theta,0.7527098185118496,0.3598644916368833,-0.3928453268749662,250.0
A02,7,39,3,Alpha_Mu,0.8113097112078458,0.6720946376607954,-0.1392150735470504,250.0
A02,7,39,3,Beta,0.4417830657791304,0.6091159397575371,0.1673328739784066,250.0
A02,7,39,3,Gamma,0.6843345764789411,0.7045433287378982,0.020208752258957,250.0
A02,7,40,1,Theta,0.6177526989111106,0.6533261829780658,0.0355734840669551,250.0
A02,7,40,1,Alpha_Mu,0.8338629576910005,0.8588131044645211,0.0249501467735205,250.0
A02,7,40,1,Beta,0.6506615447517242,0.5651531984753394,-0.0855083462763848,250.0
A02,7,40,1,Gamma,0.7810907763562929,0.84670078477337,0.065610008417077,250.0
A02,7,41,4,Theta,0.4575725427960859,0.552108144037509,0.094535601241423,250.0
A02,7,41,4,Alpha_Mu,0.519565038145417,0.6292014286124369,0.1096363904670199,250.0
A02,7,41,4,Beta,0.5328569439557508,0.6379188668900896,0.1050619229343388,250.0
A02,7,41,4,Gamma,0.7174165718582798,0.7726432295887163,0.0552266577304365,250.0
A02,7,42,3,Theta,0.3196791680422931,0.5319075127010758,0.2122283446587827,250.0
A02,7,42,3,Alpha_Mu,0.6228658069046548,0.7193800540458091,0.0965142471411543,250.0
A02,7,42,3,Beta,0.6190223195323332,0.5899485047825207,-0.0290738147498125,250.0
A02,7,42,3,Gamma,0.6680667107287335,0.6833255755326488,0.0152588648039153,250.0
A02,7,43,3,Theta,0.5869357316631384,0.4444270143078934,-0.142508717355245,250.0
A02,7,43,3,Alpha_Mu,0.6196340367358075,0.7801829586874044,0.1605489219515968,250.0
A02,7,43,3,Beta,0.5275047384897233,0.5673393568894814,0.0398346183997581,250.0
A02,7,43,3,Gamma,0.6581769810390916,0.8312463129790794,0.1730693319399877,250.0
A02,7,44,3,Theta,0.570202017498742,0.3872197582033126,-0.1829822592954293,250.0
A02,7,44,3,Alpha_Mu,0.690449546120988,0.7152606447711983,0.0248110986502103,250.0
A02,7,44,3,Beta,0.5087403502117093,0.5413353231042677,0.0325949728925584,250.0
A02,7,44,3,Gamma,0.5131883919422655,0.5102893885443046,-0.0028990033979608,250.0
A02,7,45,3,Theta,0.2634123307648097,0.2999957065682052,0.0365833758033955,250.0
A02,7,45,3,Alpha_Mu,0.73758543567008,0.7625421892482338,0.0249567535781538,250.0
A02,7,45,3,Beta,0.5703360375746189,0.7030222121141316,0.1326861745395127,250.0
A02,7,45,3,Gamma,0.5420979703040325,0.7111712010293461,0.1690732307253135,250.0
A02,7,46,1,Theta,0.5979333864584093,0.1095066411834471,-0.4884267452749621,250.0
A02,7,46,1,Alpha_Mu,0.6133971303722626,0.7815129867452361,0.1681158563729734,250.0
A02,7,46,1,Beta,0.6125009683136552,0.6972150040941091,0.0847140357804538,250.0
A02,7,46,1,Gamma,0.6718018170257076,0.8238675594391963,0.1520657424134887,250.0
A02,7,47,2,Theta,0.6369546738217557,0.4673878554025575,-0.1695668184191982,250.0
A02,7,47,2,Alpha_Mu,0.6851165556884098,0.637273387492138,-0.0478431681962717,250.0
A02,7,47,2,Beta,0.6206471364142278,0.5955036785147874,-0.0251434578994403,250.0
A02,7,47,2,Gamma,0.578444335118404,0.7243839458255125,0.1459396107071084,250.0
A02,7,48,1,Theta,0.5459860827726251,0.2483609542219966,-0.2976251285506284,250.0
A02,7,48,1,Alpha_Mu,0.6782999781895293,0.6240880343349922,-0.054211943854537,250.0
A02,7,48,1,Beta,0.6537757778869465,0.6420333475758133,-0.0117424303111332,250.0
A02,7,48,1,Gamma,0.6405566709018513,0.7232142375674898,0.0826575666656385,250.0
A02,8,1,2,Theta,0.804967796308037,0.6762356693836936,-0.1287321269243434,250.0
A02,8,1,2,Alpha_Mu,0.8972618527955653,0.8971258505726352,-0.00013600222293,250.0
A02,8,1,2,Beta,0.948675629358002,0.9552915634232768,0.0066159340652746,250.0
A02,8,1,2,Gamma,0.980223278661374,0.9848643260977868,0.0046410474364129,250.0
A02,8,2,1,Theta,0.3050495952929722,0.3325938688503494,0.0275442735573771,250.0
A02,8,2,1,Alpha_Mu,0.8921417270340185,0.8737295451671637,-0.0184121818668547,250.0
A02,8,2,1,Beta,0.9307934417370716,0.9595040605302098,0.0287106187931381,250.0
A02,8,2,1,Gamma,0.954800067136344,0.987156103502976,0.0323560363666318,250.0
A02,8,3,1,Theta,0.2868353976465417,0.4788001115394059,0.1919647138928641,250.0
A02,8,3,1,Alpha_Mu,0.7362672386687333,0.7668941410937675,0.0306269024250341,250.0
A02,8,3,1,Beta,0.942529757994664,0.9647788218351364,0.0222490638404725,250.0
A02,8,3,1,Gamma,0.9705339034436996,0.9865309520241452,0.0159970485804455,250.0
A02,8,4,3,Theta,0.4261415373011595,0.3740957607010408,-0.0520457766001187,250.0
A02,8,4,3,Alpha_Mu,0.8368955975027762,0.7086692351316399,-0.1282263623711362,250.0
A02,8,4,3,Beta,0.9270855783884068,0.9388151334661512,0.0117295550777445,250.0
A02,8,4,3,Gamma,0.9692516398206408,0.9828965333221426,0.0136448935015016,250.0
A02,8,5,3,Theta,0.6076494158931877,0.3162212538674523,-0.2914281620257353,250.0
A02,8,5,3,Alpha_Mu,0.8592119993609885,0.8436827051559052,-0.0155292942050833,250.0
A02,8,5,3,Beta,0.9385781556418766,0.8434210721199502,-0.0951570835219264,250.0
A02,8,5,3,Gamma,0.9554046422420994,0.9708728011314262,0.0154681588893267,250.0
A02,8,6,2,Theta,0.4533095525279318,0.5332355768895747,0.0799260243616428,250.0
A02,8,6,2,Alpha_Mu,0.76654077618385,0.8775506478512259,0.1110098716673759,250.0
A02,8,6,2,Beta,0.9117576838336758,0.92788144874904,0.0161237649153641,250.0
A02,8,6,2,Gamma,0.97199182365517,0.9758024306905878,0.0038106070354176,250.0
A02,8,7,3,Theta,0.5511294437645781,0.4145970727299369,-0.1365323710346411,250.0
A02,8,7,3,Alpha_Mu,0.8436954248322515,0.8378222431897003,-0.0058731816425511,250.0
A02,8,7,3,Beta,0.9039668433564056,0.8189089286728565,-0.085057914683549,250.0
A02,8,7,3,Gamma,0.9576909850282488,0.954445516852598,-0.0032454681756508,250.0
A02,8,8,4,Theta,0.3355751096442971,0.5047249277188011,0.1691498180745039,250.0
A02,8,8,4,Alpha_Mu,0.6795192539156226,0.7716567685877616,0.0921375146721389,250.0
A02,8,8,4,Beta,0.8475988304580111,0.9130197743075266,0.0654209438495154,250.0
A02,8,8,4,Gamma,0.9605600160306148,0.9674093958489284,0.0068493798183135,250.0
A02,8,9,1,Theta,0.4707073912928354,0.5035093741431298,0.0328019828502943,250.0
A02,8,9,1,Alpha_Mu,0.7260270038504367,0.7851544710329238,0.059127467182487,250.0
A02,8,9,1,Beta,0.921612868851912,0.873763073041942,-0.04784979580997,250.0
A02,8,9,1,Gamma,0.9610867907610698,0.9539167652120424,-0.0071700255490274,250.0
A02,8,10,4,Theta,0.4474098546491699,0.231738253461346,-0.2156716011878238,250.0
A02,8,10,4,Alpha_Mu,0.6440916597273573,0.6777035884148416,0.0336119286874843,250.0
A02,8,10,4,Beta,0.7964907318244961,0.8438126533421396,0.0473219215176434,250.0
A02,8,10,4,Gamma,0.9704854285891747,0.9341135240174886,-0.0363719045716861,250.0
A02,8,11,1,Theta,0.4106007681786358,0.5365397875411959,0.1259390193625601,250.0
A02,8,11,1,Alpha_Mu,0.8278401750056263,0.7426423910694637,-0.0851977839361626,250.0
A02,8,11,1,Beta,0.817429202819785,0.8677804509924955,0.0503512481727104,250.0
A02,8,11,1,Gamma,0.9135833250380008,0.9553598181630092,0.0417764931250085,250.0
A02,8,12,1,Theta,0.3112439056370407,0.4514891593734087,0.140245253736368,250.0
A02,8,12,1,Alpha_Mu,0.638134459339071,0.8352168602525072,0.1970824009134362,250.0
A02,8,12,1,Beta,0.8656960042009413,0.8221675125409721,-0.0435284916599691,250.0
A02,8,12,1,Gamma,0.963081337790857,0.9326477491684236,-0.0304335886224333,250.0
A02,8,13,2,Theta,0.4592256526180795,0.2774387108793478,-0.1817869417387317,250.0
A02,8,13,2,Alpha_Mu,0.7688382383094066,0.8879167100289881,0.1190784717195815,250.0
A02,8,13,2,Beta,0.861098295423975,0.9091799358618096,0.0480816404378345,250.0
A02,8,13,2,Gamma,0.8789976265857303,0.9488753834188718,0.0698777568331414,250.0
A02,8,14,4,Theta,0.572766688258478,0.3333170861123768,-0.2394496021461011,250.0
A02,8,14,4,Alpha_Mu,0.8288168695434451,0.7773628224037117,-0.0514540471397334,250.0
A02,8,14,4,Beta,0.6950538034248731,0.8941150431534111,0.1990612397285379,250.0
A02,8,14,4,Gamma,0.8786852673210009,0.9768947266901244,0.0982094593691235,250.0
A02,8,15,3,Theta,0.4852118901725561,0.3211526290209598,-0.1640592611515963,250.0
A02,8,15,3,Alpha_Mu,0.8641226674427374,0.7153935582853341,-0.1487291091574032,250.0
A02,8,15,3,Beta,0.8259525060051823,0.8098613300060016,-0.0160911759991807,250.0
A02,8,15,3,Gamma,0.9727593850885168,0.9197394635653268,-0.0530199215231902,250.0
A02,8,16,2,Theta,0.6434036242975136,0.406914776426129,-0.2364888478713845,250.0
A02,8,16,2,Alpha_Mu,0.822048079836525,0.8478486846709851,0.0258006048344601,250.0
A02,8,16,2,Beta,0.7549780519669765,0.8351827613438515,0.0802047093768749,250.0
A02,8,16,2,Gamma,0.8789235893948619,0.8800613893897075,0.0011377999948455,250.0
A02,8,17,4,Theta,0.6743412047334347,0.3037301171251184,-0.3706110876083163,250.0
A02,8,17,4,Alpha_Mu,0.8010444440876743,0.836023666177325,0.0349792220896507,250.0
A02,8,17,4,Beta,0.5513392891119706,0.8166148916577106,0.26527560254574,250.0
A02,8,17,4,Gamma,0.7861065735059106,0.9324184134435272,0.1463118399376166,250.0
A02,8,18,3,Theta,0.7690618908192445,0.5517982082277644,-0.2172636825914801,250.0
A02,8,18,3,Alpha_Mu,0.433453100835215,0.8382857032302357,0.4048326023950206,250.0
A02,8,18,3,Beta,0.7818135639952264,0.8546451254500892,0.0728315614548628,250.0
A02,8,18,3,Gamma,0.90816463846926,0.8964764410381173,-0.0116881974311426,250.0
A02,8,19,4,Theta,0.7165070908295572,0.5778827938506695,-0.1386242969788876,250.0
A02,8,19,4,Alpha_Mu,0.7941642931464198,0.6648939362055878,-0.129270356940832,250.0
A02,8,19,4,Beta,0.8277492343691507,0.82824083967242,0.0004916053032693,250.0
A02,8,19,4,Gamma,0.9196875343924402,0.9246129888827782,0.0049254544903379,250.0
A02,8,20,3,Theta,0.3338433825115751,0.2902625978479326,-0.0435807846636425,250.0
A02,8,20,3,Alpha_Mu,0.5912847433714005,0.6214023093733972,0.0301175660019967,250.0
A02,8,20,3,Beta,0.7977935919091775,0.8156555993925797,0.0178620074834021,250.0
A02,8,20,3,Gamma,0.8918816589172092,0.9111076878504336,0.0192260289332245,250.0
A02,8,21,4,Theta,0.394045227749024,0.4638393743528576,0.0697941466038336,250.0
A02,8,21,4,Alpha_Mu,0.8276295394661239,0.8215193719777132,-0.0061101674884107,250.0
A02,8,21,4,Beta,0.8160848123183406,0.7717840321640763,-0.0443007801542643,250.0
A02,8,21,4,Gamma,0.9017389810369816,0.9266653734307968,0.0249263923938151,250.0
A02,8,22,2,Theta,0.3895796252781373,0.4189289791696678,0.0293493538915304,250.0
A02,8,22,2,Alpha_Mu,0.6839733930129192,0.6848521332321612,0.000878740219242,250.0
A02,8,22,2,Beta,0.7707080130343601,0.838114242409645,0.0674062293752849,250.0
A02,8,22,2,Gamma,0.8892078584325713,0.9110584008160512,0.0218505423834798,250.0
A02,8,23,2,Theta,0.3454097344892916,0.2339570584771524,-0.1114526760121392,250.0
A02,8,23,2,Alpha_Mu,0.8252116184770724,0.5739634569536216,-0.2512481615234507,250.0
A02,8,23,2,Beta,0.7791455833259979,0.783043409562775,0.003897826236777,250.0
A02,8,23,2,Gamma,0.8989850421006391,0.9088779451996454,0.0098929030990062,250.0
A02,8,24,4,Theta,0.5478270765311215,0.4633976286253048,-0.0844294479058166,250.0
A02,8,24,4,Alpha_Mu,0.7079338238702498,0.652926717485815,-0.0550071063844348,250.0
A02,8,24,4,Beta,0.784289724612209,0.8584398127068865,0.0741500880946774,250.0
A02,8,24,4,Gamma,0.9460432981847194,0.9207657965919688,-0.0252775015927505,250.0
A02,8,25,1,Theta,0.5389428930344856,0.4285858760203201,-0.1103570170141655,250.0
A02,8,25,1,Alpha_Mu,0.7494460768588483,0.6469056605070804,-0.1025404163517679,250.0
A02,8,25,1,Beta,0.7265616751018243,0.7681569985243009,0.0415953234224765,250.0
A02,8,25,1,Gamma,0.9094662425074956,0.9368983976198938,0.0274321551123981,250.0
A02,8,26,2,Theta,0.0872724183717431,0.6702421912762738,0.5829697729045307,250.0
A02,8,26,2,Alpha_Mu,0.8166177264217103,0.5145041626408651,-0.3021135637808452,250.0
A02,8,26,2,Beta,0.7292634217783586,0.8347365576870882,0.1054731359087296,250.0
A02,8,26,2,Gamma,0.8683641399607326,0.9451724476577444,0.0768083076970118,250.0
A02,8,27,2,Theta,0.1569214527393944,0.6936422526306648,0.5367207998912704,250.0
A02,8,27,2,Alpha_Mu,0.6243081352552969,0.6993398115462034,0.0750316762909064,250.0
A02,8,27,2,Beta,0.7245931016018323,0.8101162348337821,0.0855231332319498,250.0
A02,8,27,2,Gamma,0.8321550377914287,0.91003513734214,0.0778800995507111,250.0
A02,8,28,2,Theta,0.5048001085646936,0.216973545140674,-0.2878265634240196,250.0
A02,8,28,2,Alpha_Mu,0.8202642769338218,0.826730849963509,0.0064665730296872,250.0
A02,8,28,2,Beta,0.692478485051972,0.8887620730046769,0.1962835879527049,250.0
A02,8,28,2,Gamma,0.8927639401721608,0.9438456011910092,0.0510816610188484,250.0
A02,8,29,3,Theta,0.6306305150662342,0.5314000363253841,-0.0992304787408501,250.0
A02,8,29,3,Alpha_Mu,0.6288001839270818,0.888368763646113,0.2595685797190311,250.0
A02,8,29,3,Beta,0.7429279724701424,0.8211114827177549,0.0781835102476125,250.0
A02,8,29,3,Gamma,0.837979129733423,0.8786370239502455,0.0406578942168224,250.0
A02,8,30,4,Theta,0.3126781737805175,0.5023540964519038,0.1896759226713862,250.0
A02,8,30,4,Alpha_Mu,0.6311669567729457,0.7243930349834617,0.0932260782105161,250.0
A02,8,30,4,Beta,0.6711583040335115,0.8153930586767376,0.1442347546432261,250.0
