Run,Trial,Onset_pred,True_Class_pred,Subject,Predicted_Class,Correct,Model,Inference_ms,Onset_eog,True_Class_eog,C5_Theta_R2,C3_Theta_R2,C1_Theta_R2,Cz_Theta_R2,C2_Theta_R2,C4_Theta_R2,C6_Theta_R2,Central_Theta_R2,C5_Alpha_Mu_R2,C3_Alpha_Mu_R2,C1_Alpha_Mu_R2,Cz_Alpha_Mu_R2,C2_Alpha_Mu_R2,C4_Alpha_Mu_R2,C6_Alpha_Mu_R2,Central_Alpha_Mu_R2,C5_Beta_R2,C3_Beta_R2,C1_Beta_R2,Cz_Beta_R2,C2_Beta_R2,C4_Beta_R2,C6_Beta_R2,Central_Beta_R2,C5_Gamma_R2,C3_Gamma_R2,C1_Gamma_R2,Cz_Gamma_R2,C2_Gamma_R2,C4_Gamma_R2,C6_Gamma_R2,Central_Gamma_R2,Central_Overall_EOG_R2
6,19,36053,1,A03,1,1,EEGNet,26.765108108520508,36053,1,42.23962217547529,26.339838115641346,18.367352667004894,16.177082503556186,21.080737860389974,28.289136248562365,45.12663700569187,28.23148665376028,9.183077059569255,13.981311402915107,12.323513298503908,22.26803146628109,25.8053764972204,30.7691126667511,32.64915439801415,20.997082398465004,71.54592624399693,62.94881749695402,62.322940919956096,62.09193983753667,63.07934864214331,64.75049571860563,67.160877854929,64.84290667344594,83.18399088017614,80.92670992748515,82.56234528694488,81.42431810494266,80.73956085093297,82.67094666586301,79.20069797552848,81.52979567026762,48.90031784898471
6,20,38119,4,A03,4,1,EEGNet,26.765108108520508,38119,4,5.48394889717434,4.886129105829218,5.686945762588536,8.109447842765483,18.235332403154104,25.98219360169956,32.845155600488674,14.461307601957133,2.2446040955198865,3.8013274876823377,5.225904671294002,28.29609620368195,44.08703633066386,53.39724053353707,62.6781675867798,28.532910987022703,66.97967350176347,52.48638016592626,56.167582795982085,58.67724839838204,63.29721599827298,63.66565428936367,66.05620917910811,61.04713776125694,82.60287279984581,81.44355185442902,83.25720666658214,82.30234026405887,82.47558974168682,79.54172655453681,77.14352226624547,81.25240144962643,46.32343944996581
6,21,40189,3,A03,3,1,EEGNet,26.765108108520508,40189,3,25.56998754266946,17.733763280077376,23.868237617358336,23.443747918206537,27.92722694385028,29.22556015519646,41.341009803237824,27.01564760865661,19.25730730697652,19.35824579187181,8.458772635663635,17.812444387815198,24.5402542091522,34.60389554726028,45.46492657112557,24.213692349980747,69.06424974504412,57.33926126012481,64.60492050416016,64.92766612812837,65.23951549494883,65.08206185828085,64.66643828088552,64.4177304673675,84.04905598803171,83.98147091065118,87.74772008059732,86.69687749501585,85.83142100407704,82.31674185497604,81.31084745517992,84.56201925550417,50.05227242037726
6,22,42269,2,A03,2,1,EEGNet,26.765108108520508,42269,2,34.648387876999244,40.22910775888423,41.975846703012586,38.398796907311365,37.07643200712869,30.495510195204837,30.72880947962493,36.22184156116655,13.959723429055517,14.551828251694388,15.369874213598644,21.569013166999174,28.421731662352943,33.24393964372319,46.28746297349343,24.77193904870247,79.90811085065388,72.47605100560693,73.22188650165867,71.5706422438152,69.26786348696758,71.58907586784447,74.11202801739611,73.16366542484897,83.18670542891715,80.97642324152095,84.54255363753184,82.09468359960894,85.09462164410408,82.01363679399833,80.2822285742393,82.59869327427437,54.18903482724809
6,24,46212,4,A03,4,1,EEGNet,26.765108108520508,46212,4,19.945600540201003,13.88802070841414,12.97272761751086,15.038983498884196,16.40616506287763,19.34693427460242,29.25955331851241,18.12256928871467,3.1944867862438886,0.8454670207422521,16.8441325962453,42.10633964498527,46.76208953494794,52.10654055877134,60.43771673721445,31.75668183987863,69.58014549991728,59.23053040685541,61.28119823246928,62.5545852175983,64.44050503459884,64.04770141688758,66.54335837867455,63.95400345528588,79.73320924194599,77.71987340530573,76.66039077185582,73.39848380431249,77.73100626053552,78.92196314872291,78.39764225666592,77.50893841276348,47.83554824916067
6,25,48165,1,A03,1,1,EEGNet,26.765108108520508,48165,1,17.47614989462135,22.251463863139385,27.944287377995835,27.84730842611376,31.52903152826032,32.278179576532565,35.10318962826173,27.77565861356071,14.37477227114038,11.905248188431584,18.718738484670496,27.914957374540684,21.67913993741646,11.66009622042521,8.868886308304768,16.445976969275655,73.43492822890725,66.424513839125,68.31479084065852,64.15272397242211,68.760638160709,71.09231689805948,73.11048744281288,69.32719991181348,86.54414225786525,83.97797106518217,85.08340616240928,83.11272792080135,82.82378696262265,81.54426238465747,78.04573796847912,83.01886210314532,49.1419243994488
6,26,50126,2,A03,2,1,EEGNet,26.765108108520508,50126,2,24.49465997660909,10.910330297238202,4.868841618757647,5.973899955496176,7.463659977759107,14.487088095016077,25.530283159372267,13.389823297178364,7.583924153444322,3.241913681000963,8.64690778491889,30.91520244172937,38.15717401243117,41.86966762434643,51.75073337607823,26.023646153421332,80.65736315795135,72.7496230003158,71.66015902149844,68.675899631398,70.5918161246642,72.34467035499638,74.14960138683122,72.9755903825222,76.82306762778995,77.94467339686662,77.33474493009786,73.91675629464558,75.02965065914069,75.17501930587159,77.77123139404655,76.28502051549411,47.16852008715401
6,27,52230,2,A03,2,1,EEGNet,26.765108108520508,52230,2,36.57472164935815,34.51146473562768,33.31647964579615,33.58219367434339,30.984453778529694,26.833562401005786,26.628804288442588,31.77595431044335,18.62863961080045,7.804853724660199,5.528223492955453,23.316264569105847,31.577035775640223,41.56159527387946,54.62245310544787,26.14843793606993,77.12960687805919,66.76474904958059,70.26527475272137,71.64668097051432,71.00194101430728,74.43101566930767,75.71403894720198,72.42190104024179,79.7949125707882,76.92917100935944,78.56890551692958,75.50424964814951,79.74784607776586,79.98268364444635,78.94898797996034,78.49667949248563,52.21074319481018
6,28,54234,3,A03,4,0,EEGNet,26.765108108520508,54234,3,9.16400185713232,5.239598282954516,5.069971859344225,9.608028478624686,7.700742203239475,9.299325074968568,5.869214600906691,7.421554622452926,9.33413424703138,7.477683316360428,1.6812454247128297,5.348083326623653,8.103399722718018,15.524117751243535,26.869966627218624,10.61980434512978,69.08130060468322,62.88554764032932,66.36864724045847,67.22581388728348,66.66880561561553,66.9621854859692,66.75800571117631,66.56432945507366,83.10371799327288,76.33789140537985,82.26923555160883,83.71963937919756,85.16393288303799,84.91287050525527,81.33027616197626,82.40536626853266,41.75276367279726
6,29,56209,4,A03,4,1,EEGNet,26.765108108520508,56209,4,45.68223766543876,29.539506390006757,27.825684132199736,25.27898236676539,30.00018223588882,29.100585860748076,37.21168856189748,32.091266744706424,13.038440890462798,19.53609526936799,25.91300678046548,29.60454988788629,19.870170357443552,16.221496309256377,24.30986128452274,21.21337439705789,67.4199209600757,59.189719441663726,60.69924419176535,60.06762871367276,63.473168692210855,63.80223983395234,65.34207505481659,62.856285269736766,80.87117783195681,79.29415043125928,76.4932138730718,75.63952652119359,72.0394711458102,72.08014138043967,68.79020479085263,75.02969799636914,47.797656101967554
6,30,58235,2,A03,2,1,EEGNet,26.765108108520508,58235,2,58.17648679827213,44.97507291176253,41.0049706126156,43.92543573930995,44.89768108111877,49.59038374005531,49.90936675214564,47.49705680503999,16.94274649405887,19.29862312322201,28.147268215972232,40.4312397125169,35.95502636572703,36.81243592994029,42.61550170155816,31.4575487918565,74.00167208853401,68.45028821038744,71.77051219673028,71.87137535680858,74.28887663123061,72.32256501404886,73.18095083095962,72.26946290409992,85.9654948886757,84.4250700442571,84.23117604743135,83.6687995180466,84.6144774608462,84.14356117502061,82.2531511088219,84.18596146329992,58.85250749107408
6,31,60306,1,A03,1,1,EEGNet,26.765108108520508,60306,1,15.955705457566385,14.129664347496906,15.68879804173281,20.17323471887934,24.839919634209817,28.124765479971657,34.14453231432795,21.865231427740696,25.78607629402083,26.697904229727666,39.63456936936114,48.1362891537653,39.613085431071895,22.540417276561687,26.785296481120117,32.74194831937551,69.45267988776189,65.82007390382935,69.31579673796429,73.51568966988378,74.68660695946976,74.1784687663706,77.09068200806739,72.00857113333528,81.0041490975312,84.39536794323502,85.30515682820298,85.5476985308241,85.58768205610525,79.18789517718828,75.8921901372931,82.41716282434,52.258228426197874
6,32,62413,1,A03,1,1,EEGNet,26.765108108520508,62413,1,30.37351361269853,20.19285445986853,14.625685331956872,13.097675724037472,14.70511918130165,24.39997676588812,41.964356241593336,22.765597331049214,4.3925023562848775,7.805936906311384,27.22344942289884,49.666203465160365,48.27014491071494,43.57747693488218,48.63875946991416,32.79635335230954,71.34414730468852,58.2173451440782,61.34348668055654,65.84880509291463,68.22769436718939,67.28583198741322,66.19852497387946,65.49511936438857,82.98768229763007,79.26791146185899,75.58168772410167,71.84419942739856,79.12359024088012,80.91463534566623,83.29390616484483,79.00194466605436,50.01475367845042
6,33,64505,4,A03,4,1,EEGNet,26.765108108520508,64505,4,28.96414657369897,22.66327677137374,17.946844647418725,9.180243968470505,11.2406978937038,18.04035723924189,36.23645461164304,20.61028881507867,28.518057135317875,23.73088667836727,13.374848685270146,6.311113541601909,12.112325697704584,30.57562234419531,41.15090704439789,22.25339444669357,72.14728051628576,59.42485851875716,62.66153775640446,60.40744716266413,62.271694870240566,63.30191090683292,67.14703117987254,63.90882298729393,86.47101996323146,81.32155911524868,80.73315864556962,78.61217651900319,82.84310926134498,81.94259931330568,82.52237346938644,82.06371375529856,47.20905500109119
6,34,66596,2,A03,2,1,EEGNet,26.765108108520508,66596,2,7.351460343443906,3.845043965522099,3.420336366653287,2.037446916255592,2.259987825127341,0.6051653967938719,1.7496587684285525,3.038442797460664,10.713766609119324,15.714485498813955,22.37263510977929,33.645078811674246,36.77724476291675,34.88169336180993,37.77419376439413,27.411299702643944,68.70151558232322,59.54951533438182,66.91659308782747,71.47831997575832,72.89826071652274,71.17860821309701,72.05367361644457,68.96806950376502,79.82673604756386,80.29400165338824,79.10632046345371,75.45750058086475,80.40539481550624,81.4614516180914,81.88974963658127,79.77730783077848,44.79877995866202
6,36,70703,3,A03,2,0,EEGNet,26.765108108520508,70703,3,40.34203388765395,28.005964476294587,26.417896351141724,28.32539271568455,28.179491534369696,33.95774208444773,44.0106492750535,32.74845290352082,16.166594396439947,6.714854550047866,12.827283683610135,26.221036167913013,27.370135558423325,30.426906222736797,51.471754863970766,24.456937920448837,71.03276382282476,61.5149199932741,64.25075454535121,62.96691117512944,65.28256067290899,66.34003864193785,68.99903249874538,65.76956876431025,76.82939185561729,72.18422470854577,72.813753702927,71.08124251855392,74.60935077766142,74.01260760836948,76.5270287945399,74.00822856660211,49.2457970387205
6,37,72723,2,A03,1,0,EEGNet,26.765108108520508,72723,2,51.52250820694376,52.719134084535526,52.97890451826459,55.96444954942688,53.529205721130026,51.05958486085117,50.66649353345218,52.63432578208631,4.6135944227063685,6.367432025698861,22.855620942801213,46.25382061253092,42.95415190173778,38.47905597648579,55.16554052616265,30.95560234401765,72.93741108907983,70.37398791712131,73.43213945056787,71.78101500377124,73.7389187894644,74.22561276607904,76.89037170697296,73.3399223890081,71.47797923833211,75.31407925310192,72.30726231615645,67.33422414679316,72.80114836348173,68.06201361858962,67.63423680650942,70.70442053470919,56.908567762455306
6,38,74695,2,A03,1,0,EEGNet,26.765108108520508,74695,2,16.588752637118365,15.369366835651698,15.804344832005368,16.673250602187817,22.018155454100828,33.23822463714981,43.4981044706318,23.312885638406527,20.061452329580508,20.173272595050907,37.19076082776469,55.89434024821589,51.87324997161831,37.46698988885738,35.79713960167427,36.922457923251706,72.2614374535157,64.73551681814297,60.889908836319975,58.63740351968152,60.69308167391488,62.45633640986258,61.38004293345018,63.00767537784111,76.57851767873179,80.5377734958997,78.20034153610376,76.17391582698698,79.2655486577473,77.63163288871979,73.84962949069322,77.46247993926893,50.17637471969206
6,39,76658,3,A03,3,1,EEGNet,26.765108108520508,76658,3,45.32516641384008,34.11466513736173,25.789779728960585,17.953309605939804,22.493269578280096,28.55615502713309,38.59013886486045,30.40321205091084,2.780805943249609,2.955352548455936,3.642977568735695,15.402371307111796,21.19588780928051,33.72890878719458,51.33041617907951,18.71953144901537,63.823842663537775,53.47570167654365,58.04318330445336,63.65906681382049,63.57645444826866,62.57260455569713,62.17832010254845,61.04702479498136,79.95632084153064,82.22935331305634,78.91619494284483,82.34569220710972,83.57826174782682,85.0296176680239,77.62190769847645,81.38247834555266,47.888061660115056
6,40,78583,1,A03,1,1,EEGNet,26.765108108520508,78583,1,33.714067104065904,30.891857067181014,29.697306317731183,32.46628253547404,31.3177280466224,32.015055869114626,39.45885455305038,32.794450213319934,17.257522559233607,13.30612427245238,21.34506402450216,31.427320178650746,34.218433518829784,41.47879413818434,50.09191274193765,29.875024490541524,72.99326540851904,68.55084592553393,70.5365567651564,69.06186752109605,71.2694543519309,69.81631235179147,70.38458571169791,70.3732697193894,86.33048879326361,81.73327829649057,80.30742025103054,77.12654241570169,83.20089524798257,86.57963466789671,84.35764381983289,82.80512907031408,53.96196837339123
6,41,80664,4,A03,4,1,EEGNet,26.765108108520508,80664,4,40.82227418308304,22.316163377646248,16.41539258091248,12.759270378392571,11.090954607252856,11.936090101737207,26.30435799146084,20.23492903149789,3.064268356633404,4.361589679293432,9.44061256918689,17.618690153056914,11.432291069316811,10.86382988768272,19.87961703982699,10.951556964999597,64.74605331931681,55.207999299854514,58.542779450175495,63.36049165962719,67.18045573917935,71.26269664187038,72.37939174471315,64.6685525506767,68.70383365341048,62.99659507033341,65.12187311790328,64.752602257343,67.00007643390498,69.59951687071506,67.02620640405472,66.45724340109498,40.57807048706729
6,42,82642,3,A03,3,1,EEGNet,26.765108108520508,82642,3,17.238666901657208,22.44760396046544,19.725643664861717,13.3832942319132,15.25466828488834,24.287929324456613,39.88924110462278,21.746721067552187,24.85022010453757,28.30666519129319,44.22912175896667,53.79218670702812,50.65255503030761,60.60137675034236,70.99300107576913,47.63216094546352,75.14207663292245,64.34098439968994,66.59627266106773,67.66657832958842,68.58484103546654,69.18053142098537,72.22217338728392,69.10477969528634,78.84289238317595,74.11156096894207,80.5321740522152,76.51309947309952,80.25698159277945,79.48016754491302,74.78052974138973,77.78820082235927,54.06796563266533
6,43,84632,3,A03,2,0,EEGNet,26.765108108520508,84632,3,23.920294431290436,29.766926040505503,35.77869261651131,38.97771303687298,37.08331751498412,35.871417540038244,33.69298183345416,33.58447757337953,20.950492846453184,15.11921550388411,15.308029748444474,25.653191526309406,39.09843927589064,52.45104681089856,61.145205300568136,32.81794585892122,67.73192785923266,54.28056088952775,56.37458763752326,53.416163943382976,59.1571944796792,61.08223814914005,65.74837775431645,59.68443581611462,71.86988648876,67.9945318081989,70.34854462866653,69.33331759311365,75.2361501181931,77.22603223400564,75.1838981370738,72.45605157257309,49.63572770524712
6,44,86751,3,A03,3,1,EEGNet,26.765108108520508,86751,3,39.94512759374116,45.1683115494905,45.1315214408971,42.4836686086779,47.00650979314107,51.05122208118706,53.07676146117834,46.2661603611876,20.845468628597374,28.75256445323615,35.09186895544133,37.42271289648292,26.1757888613978,18.619817987169284,23.581104171833577,27.212760850594066,66.30603003430915,59.80853777129322,67.00318207765321,70.29613097686072,72.11534670313601,69.76253786164688,71.183749653219,68.06793072544545,84.57003241310169,79.44175031642897,81.4524645764508,74.86940205978289,78.14907972280388,75.76084521578248,73.30430876993599,78.22112615346953,54.94199452267416
6,45,88657,3,A03,4,0,EEGNet,26.765108108520508,88657,3,24.547173336527795,21.245403902746684,22.90053143934597,26.68912895446873,26.27724057428272,39.70102880692584,44.201481546269015,29.36599836579525,33.538280621573826,23.274890819659262,22.04372128644162,31.1795270481821,33.779169918377384,37.12583288246479,48.81935024863376,32.8229675464761,68.13225690371516,59.986475936923945,68.2642073044519,69.51459865445766,71.76105973095709,68.13984673688948,69.13471021123661,67.84759363980454,73.42291591837609,72.1408868779624,76.94949622458618,79.59097971756607,76.06994184221183,72.44402706823776,68.36638268302202,74.14066147599463,51.044305257017626
6,47,92699,2,A03,2,1,EEGNet,26.765108108520508,92699,2,41.67093081799492,30.19017588105951,28.778998949038183,35.571466515426806,33.510685146313136,44.9717973108525,59.67656090534184,39.19580221800384,15.081222727504606,18.297687913912185,24.182233314295665,27.18694150026821,25.06834165906493,27.239930636510262,38.11617671092302,25.02464778035413,70.58268198985758,63.31476100846011,65.15860972551522,62.1771960734799,64.90206997498996,61.70234312508123,66.48487627695843,64.90321973919177,78.02922024060905,74.86261124403995,76.0752394066619,76.46523718097434,75.27347171544591,77.78611755896263,75.65765269638376,76.3070785775825,51.35768707878306
6,48,94758,1,A03,1,1,EEGNet,26.765108108520508,94758,1,31.732103485919406,31.83107303597609,42.26510634063854,48.20912627876389,54.55477480660535,51.35658298528472,55.04564644528014,44.99920191120974,45.13719641802764,34.070441863405854,41.50385610868311,46.7951434669072,39.32719850507176,31.845760152415657,48.97719216055889,41.09382695358144,63.68435052496959,59.989123221989104,63.45527880087969,64.61035611777477,67.83498584975285,67.62070180911313,69.73519263992023,65.27571270919991,71.25432249217339,72.47331468125589,71.69539449577881,73.71181353982399,74.53106457101369,77.61764231507753,71.18297857785146,73.20950438185353,56.14456148896116
7,1,251,2,A03,1,0,EEGNet,26.765108108520508,251,2,42.7525316791019,39.01987996306352,33.41557253689861,34.637406689183834,33.49270775104745,36.93504372110359,40.48743124380469,37.24865336917194,41.78610462481757,25.943357852126027,27.43441922269929,26.570479623226497,30.22269540778776,31.32491930971646,43.12311760869396,32.34358480700965,74.40955984567942,71.56136664134876,68.5346358928482,57.83086208018329,65.04182210246752,66.71093647514368,65.73864640415972,67.11826134883295,73.7572174750667,69.80032703031225,69.96209830171034,65.62717561121832,72.62377320885918,67.79019877494224,62.80263990667352,68.90906147268323,51.40489024942444
7,2,2254,1,A03,1,1,EEGNet,26.765108108520508,2254,1,6.915402990664243,5.61102164605175,7.457028748995098,8.737389025352261,6.056613385947019,3.7340630003869,7.673959825343035,6.597925517534329,19.465912936118592,12.102052190992096,7.057758716701068,9.339851442974478,7.052211167278122,5.173018585223932,14.189407915725097,10.625744707859054,75.87786844243331,68.34866811555833,71.58791149109948,71.90718190593023,73.4633187172141,74.71028038059757,75.82512208663731,73.10290730563861,86.19548947919724,85.00423154794584,84.03192877634028,84.95106383283968,84.87941847461154,84.39572331844671,67.48800932547105,82.42083782212177,43.18685383828844
7,3,4172,1,A03,1,1,EEGNet,26.765108108520508,4172,1,31.352242519135874,18.415326671809527,14.237537168258052,11.068112658041962,15.007468608240204,24.979697064767223,42.04028767909956,22.44295319562177,33.43117907496597,23.23948334094269,27.04125546004273,29.012965892540237,16.759088889237628,11.85532635092902,18.2205193001435,22.79425975840025,81.84735492032009,75.71366183340336,77.01284280669202,76.45275513527542,77.99401784048938,76.16939700235207,78.01307484270411,77.60044348303377,86.84098534910044,84.76321046024498,82.96846556539519,81.4559712580405,84.20670976301157,85.39744124590709,74.07753898590022,82.81576037537143,51.413354203106806
7,4,6124,3,A03,1,0,EEGNet,26.765108108520508,6124,3,38.53003633592857,28.907664219039862,33.05762100722668,35.38237215107974,36.69709883190188,39.98328958874075,49.7473370432368,37.47220273959347,4.69085386832716,8.510828206903586,13.077359610188422,18.12215100114364,17.57937394213467,19.50401618860631,25.385599704545317,15.267168931692728,80.96316029975637,78.2140789735705,75.16000637396134,77.67216431312242,76.70097976698142,78.1773514109665,76.93557973552363,77.68904583912601,89.81719978558904,88.62571398318484,88.80800570330015,84.21991265798825,87.9145991337638,85.8238698208351,75.38952009436692,85.799831597004,54.057062276854055
7,5,8132,3,A03,1,0,EEGNet,26.765108108520508,8132,3,47.43071209685217,45.63518497431548,46.04395581759783,42.35061746999278,41.388312547882734,38.70496108056394,37.3608298832642,42.70208198149558,26.426574066216347,17.157157802979583,3.7168822738027454,8.059742229024181,11.046320909237128,20.583668680528252,31.693055250054027,16.95477160169175,76.20251864526605,70.81871852136928,71.48829666591851,73.17064264547636,76.38044062406352,78.45831194987767,78.08103135437655,74.94285148662115,83.92051613510425,83.08642419112182,84.26447422146481,83.8355298994715,86.15477513427827,85.0099434624001,72.09584543703534,82.6239297829823,54.305908713197695
7,6,10243,2,A03,2,1,EEGNet,26.765108108520508,10243,2,10.093709364089175,9.318616306218184,4.99787948608118,6.870062799893528,4.522508356783561,1.419186653397253,9.828877851049567,6.721548688216064,0.8984364389998611,2.7560540879450146,4.58645835654119,14.884899187732326,21.361992341563685,36.55866137460211,53.44760524491228,19.21344386175664,78.45496964827896,75.93913710090932,74.4846480208922,78.38730130425577,78.55526019570796,83.40560880973813,80.12070214803092,78.47823246111618,86.54347438030325,90.83910472468428,86.3041178601628,83.94842458651436,83.61832332272837,84.78248819363017,78.51045607170794,84.93519844853303,47.33710586490548
7,7,12160,3,A03,3,1,EEGNet,26.765108108520508,12160,3,43.09492195701041,41.165927697434334,38.03507315086807,34.27432039342618,36.73232080849499,33.80573456411672,35.95762344571932,37.58084600243858,13.526551277179877,10.872694051243249,6.014430714540864,20.4648179677952,23.116820634242877,28.295247499088138,41.17107420309994,20.494519478170023,78.34587295805589,70.78315535839937,74.32997106252142,77.27508021402878,78.67993896528232,81.29069727317255,80.89063154194228,77.37076391048608,84.75344911915866,84.53666053460508,83.46160235282522,84.0476540976502,85.63687175011621,87.02571201487793,79.8245553960788,84.18378646647317,54.90747896439197
7,8,14210,4,A03,4,1,EEGNet,26.765108108520508,14210,4,57.30415497882131,58.41443280773058,61.415913824450485,61.677730882558976,60.29663306330051,56.95641250690466,56.232323825315866,58.89965741272605,14.715636759319628,16.855507048238593,10.452430863242268,13.136051698023763,14.871703180037589,18.06521037584552,25.368037812123944,16.209225390975902,78.11894010377733,71.31768569387617,69.97758619991642,72.87072118389769,72.0501004056345,76.24546864768236,79.33292513268296,74.27334676678107,93.15917388647595,87.86160164960663,89.2863781683877,84.1421651626809,90.52087741345744,86.7150041229122,88.52330859681844,88.60121557147703,59.49586128549002
7,9,16141,1,A03,2,0,EEGNet,26.765108108520508,16141,1,32.12590270227731,31.808945123762577,35.58305780680961,32.25144342778009,40.411442668792766,43.28001262828347,51.48002872628135,38.13440472628388,4.886171597599887,5.631992832235911,6.139592090136459,10.397150978115333,11.319302700888,11.81846761767683,21.873294586944645,10.295138914799582,83.16873056010046,74.50500388031574,75.86432058201065,72.67205353200819,74.22274034074545,72.39306186576853,75.03637867091477,75.40889849026625,87.70358961888313,85.61495976789244,86.95017367693573,81.03557051560897,84.70840196707343,81.33535107825654,80.46733121058725,83.97362540503394,51.95301688409592
7,10,18139,4,A03,4,1,EEGNet,26.765108108520508,18139,4,45.83169024351,46.288367939626106,39.28676844996397,37.69054713052825,39.12312973893488,52.5838668898793,60.963127797932906,45.96678545576792,15.376395553116106,7.326455866774606,15.248557217793737,33.80392645164647,27.17153640441937,24.803392388818647,26.64652837748891,21.48239889429398,84.87204384359686,77.01769557133295,74.91687292905927,71.36348688696779,72.5865125178709,74.70284945628866,77.24901063704706,76.10121026316622,86.14439037247624,86.7824914739836,81.7628113134898,82.55410834840818,80.70562013406939,85.6976090427139,78.0600269032625,83.1010082269148,56.66285071003573
7,11,20045,1,A03,1,1,EEGNet,26.765108108520508,20045,1,30.784089752657064,32.62064486675976,36.53342262775418,41.36142741008335,43.1733670595859,45.49994424768661,52.74731453118691,40.38860149938768,23.5656876556714,21.572173184332964,48.17647382018124,71.10246747033383,70.33349691033683,66.95459843494709,70.31138591190012,53.14518334110049,87.94008490471171,82.64837289395577,84.53606658702083,81.69750616731915,82.78760647464658,82.99320453223915,80.61710569507841,83.3171353221388,80.32702415388329,83.04471083753849,78.10279973225309,80.07038915590107,79.6625332761941,85.55598661475044,80.85688882684327,81.08861894248052,64.48488477627687
7,12,21940,1,A03,1,1,EEGNet,26.765108108520508,21940,1,19.217271190556005,17.86622482333291,22.603861166474918,18.17086062194475,31.773601148802975,46.69181328345736,54.42240555760205,30.106576827453,15.542880868075626,5.897048923300863,12.464247073310087,28.01984545508539,23.821004811416035,23.1473611439558,36.7507655209027,20.806164828006644,81.74845642404708,77.63232361037184,80.14193590588681,77.692506426258,77.70440956890835,74.78967158121061,77.42013021220224,78.16134767555498,86.27332853696575,83.78184873954355,85.5292571057096,83.43090113220255,84.17495856856267,80.90663807529623,71.13275641236368,82.17566979580627,52.81243978170522
7,13,23912,2,A03,2,1,EEGNet,26.765108108520508,23912,2,18.688169378330343,9.598993419057956,4.921345320304393,3.552694815236024,3.683368888123728,3.9201433174746,8.336113759664565,7.528689842598801,13.93187229337417,23.768111637273424,25.25221417960697,19.6204261020812,19.47705566115183,32.77107033859278,50.26632161461628,26.44101026095667,81.12506782106594,75.73480791850649,76.65873523810593,76.4884586623928,73.5068867282709,73.487571247079,77.69798277871384,76.38564434201926,86.31071874251356,85.60590346765207,85.70186457698881,85.57141668274014,86.71844042964942,87.91713408871342,87.1085890794768,86.41915243824775,49.19362422095562
7,14,25856,4,A03,1,0,EEGNet,26.765108108520508,25856,4,30.03851927576029,28.77134753301328,35.19876046578473,39.6416884914433,43.85143020043312,42.553094125225535,46.84086745448776,38.12795822087829,7.699065334783928,7.263547332926167,8.315286185686299,20.123463167520928,20.72614303935486,16.339889923892258,28.990751479514365,15.636878066239827,75.92229990678871,65.9291651417392,65.28289396648013,66.64027018143194,69.83576093938055,73.80431910030683,75.58436413136987,70.4284390524996,80.69632613237829,79.6970429396348,80.3286386913081,82.13379248134551,84.5219821061358,87.18335244525156,85.7177233167347,82.89697973039839,51.772563767504025
7,15,27823,3,A03,2,0,EEGNet,26.765108108520508,27823,3,28.65412538934202,19.61474591484621,13.237718725277649,13.194821134984869,14.039120164170416,18.958574514489147,33.966941972438605,20.238006830792703,28.128499770353976,26.15294409432615,22.742080921568,26.07699005565147,21.110900169280843,23.80361905553977,34.84363566139606,26.12266710401661,78.5384656746667,71.85917841227784,71.07271969140004,71.80117792883892,73.7003121102797,76.29652728141498,77.66323351088072,74.4188020871084,86.7866994360801,85.65652185881619,84.63855024974637,84.79219939185049,87.55250839838288,88.74410148245697,87.3070294874385,86.4968014721102,51.81906937350698
7,16,29943,2,A03,2,1,EEGNet,26.765108108520508,29943,2,14.079150537772644,10.541257747300092,10.465702972659162,15.348277368615973,17.483449728398202,22.11608774750803,30.72022885357496,17.25059356511844,28.075690743374125,32.65357019694911,46.488452749216144,49.9471681989599,41.85159830101141,46.66516011868631,56.92641545514756,43.22972225190637,83.06737698943466,79.34983105782845,80.53262828203648,81.15918511468061,79.31893458269104,79.66163392028535,77.52757099987248,80.08816584954701,87.5866846984913,86.29480271597163,87.56999562871549,84.1052861751015,88.25923496298557,87.91024754310187,87.63666064440696,87.05184462411061,56.90508157267061
7,17,31951,4,A03,3,0,EEGNet,26.765108108520508,31951,4,14.57059686244435,15.766114933792233,21.548607291539223,28.17168534752496,27.846552654097145,24.48877876725116,27.354211875484435,22.820935390304783,4.448257799040379,7.546307928982864,21.119181757384677,35.905532893052474,35.686402928348215,37.38792772236757,47.39121632923896,27.069261051202165,80.52926749387856,75.69558717174597,76.04285240742894,75.35041013825887,75.46315110288353,77.18199515560138,81.97673818200575,77.46285737882899,84.83670976899676,80.91069441306217,83.74576999403854,80.48273347641405,84.62553838602804,84.89802087793153,84.28508760512416,83.39779350308504,52.68771183085524
7,18,34017,3,A03,4,0,EEGNet,26.765108108520508,34017,3,51.9979515946411,47.33399843618774,47.577689367290255,40.93281653917533,43.87317885441695,39.02074320001488,46.0357683288359,45.2531637600803,13.9603286515404,16.534598851701098,36.41671326142095,52.125659331101694,45.107675748990616,39.36974649743019,47.39525506730861,35.84428248707051,84.3506847437186,79.54661085530643,81.8177032715605,83.048314454325,83.78604715838323,84.22128735147668,85.41018090525452,83.16868982000356,93.44593974366428,90.05515328484812,90.94296779779128,89.46809425270024,91.7035387400694,92.68129129951238,92.18747926653084,91.49778062644522,63.940979173399896
